Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_2_last_read_mean,Delta_with_2_last_read_std,Delta_with_2_last_read_median,Delta_with_2_last_read_unique,Delta_with_2_last_read_zeros_frac,Delta_with_2_last_read_entropy,Delta_with_2_last_read_mode,Delta_with_2_last_read_mode_count,Delta_with_2_last_read_ac_first_peak,Delta_with_2_last_read_fft_dom_bin,Delta_with_2_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,Delta_with_2_last_write_mean,Delta_with_2_last_write_std,Delta_with_2_last_write_median,Delta_with_2_last_write_unique,Delta_with_2_last_write_zeros_frac,Delta_with_2_last_write_entropy,Delta_with_2_last_write_mode,Delta_with_2_last_write_mode_count,Delta_with_2_last_write_ac_first_peak,Delta_with_2_last_write_fft_dom_bin,Delta_with_2_last_write_fft_dom_power,start,length,Target,Fine grained Target
-1.1669317317169396,3.1993862311080163,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.83940514133317,-1.333820923553248,3.2988463088576254,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.65383401992824,0.6160126491898965,4.960380265137114,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,261.2236042360932,6.009093043030386,4.151058043000766,8.666474894131992,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.4435683561171,1000,100,6,1
-1.1665869618796212,3.19857802543031,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.8111926063571,-1.3334756775920114,3.2980790084358897,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.6299722945901,0.615667879352578,4.958615817681625,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,261.1498204456987,6.006681779919988,4.149513331764666,8.663023639627777,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.37046435963413,1050,100,6,1
-1.1662409992616671,3.197767154607422,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.78288486168577,-1.3331292355476956,3.297309197303574,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.60603217040986,0.615321916734624,4.956845333573569,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,261.0757815638796,6.004262182031356,4.147963306717163,8.65956043270316,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.2971085204348,1100,100,6,1
-1.165893835581193,3.196953600690124,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.7544812558202,-1.3327815891039376,3.296536858621681,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.58201311925208,0.6149747530541497,4.955068771206982,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,261.0014858202034,6.001834191544036,4.146407931113297,8.656085190282855,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.2234990958339,1150,100,6,1
-1.1655454624697574,3.196137345545915,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.72598113052422,-1.3324327298573353,3.2957619753797363,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.5579146075808,0.6146263799427141,4.953286088543569,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.92693142574086,5.999397750033778,4.144847167825384,8.65259782842244,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.1496343249884,1200,100,6,1
-1.165195871471152,3.1953183708565,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.69738382073126,-1.3320826493162294,3.2949845303934486,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.5337360963855,0.6142767889441086,4.951497243106696,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.8521165728061,5.996952798464139,4.143280979337678,8.649098262296176,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.0755124286442,1250,100,6,1
-1.1648450540401691,3.194496658115235,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.668688654449,-1.3317313388994636,3.294204506302313,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.50947704110544,0.6139259715131259,4.949702191975267,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.7770394346943,5.994499277177869,4.141709327740944,8.645586406184636,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,196.0011316088788,1300,100,6,1
-1.1644930015413495,3.193672188624529,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.63989495266318,-1.3313787899351217,3.2934218855671884,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.4851368915529,0.6135739190143062,4.947900891777489,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.7016981654137,5.9920371258882055,4.140132174726928,8.642062173462106,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.9264900488388,1350,100,6,1
-1.1641397052477052,3.1928449434931907,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.61100202923845,-1.3310249936592424,3.2926366504678204,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.46071509183503,0.6132206227206621,4.946093298684548,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.6260908994132,5.989566283669961,4.138549481582741,8.638525476583762,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.85158591247315,1400,100,6,1
-1.1637851563394237,3.19201490363374,-0.8047189562170501,16,0.3,2.370950594768684,0.0,30,3,30,164.58200919081887,-1.3306699412145142,3.2918487831003302,-1.0986122886681098,15,0.2,2.521928094965731,-3.49650756146648,20,10,10,146.43621108027432,0.6128660738123805,4.944279368404138,0.0,24,0.3,2.4464393447504027,0.0,30,3,30,260.55021575130473,5.987086688950488,4.136961209185134,8.63497622707262,23,0.1,1.3567796496118891,-2.19722457733622,10,10,10,195.7764173442621,1450,100,6,1
