Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x56477bc600a9,R,0x7ffcfe142760,1,,,,,,,,,,,,,,,,,-45859551967112,-8,-45859551967096,-24,-104,-280,-422072827896,-288,-388,-304,16,-312,-400,-388,-45859551967120,-400
9,0x56477bc600b1,W,0x7ffcfe142758,1,-8,,,,,,,,,,,,,,,,-45859551967104,-8,-45859551967088,-264,-96,-272,-422072827888,-288,-392,-296,-45859551967112,-304,32,-380,-45859551967112,-320
11,0x56477bc600b2,W,0x7ffcfe142750,1,-16,-8,-16,,,,,,,,,,,,,,-45859551967096,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-45859551967104,-364
16,0x56477bc600bf,R,0x56477bc62fd8,1,-45859551967112,-45859551967096,-45859551967112,-45859551967104,-45859551967112,,,,,,,,,,,,16,45859551967088,45859551967008,45859551966832,45437479139216,45859551966824,45859551966712,45859551966816,-8,45859551966808,45859551966712,45859551966724,45859551967136,45859551966784,-8,45859551966736
17,0x56477bc600bf,W,0x7ffcfe142748,1,45859551967088,-8,-24,-16,-24,-16,-24,,,,,,,,,,-45859551967072,-248,-80,-256,-364,-264,40,-272,-45859551967096,-288,-376,-376,48,-356,-45859551967096,-432
21,0x56477bc60008,R,0x56477bc62fe8,1,16,-45859551967072,-45859551967096,-45859551967088,-45859551967096,-45859551967080,-45859551967096,-45859551967088,-45859551967096,,,,,,,,45859551966992,45859551966824,45437479139200,45859551966816,45859551966696,45859551966808,45859551967112,45859551966792,-24,45859551966708,45859551966696,45859551966768,45859551967120,45859551966720,-24,45859551966716
26,0x56477bc6001a,R,0x7ffcfe1426f8,1,45859551966992,-80,-104,-88,45859551967008,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-45859551967016,-296,-296,-276,128,-352,-45859551967016,-352
39,0x56477bc60138,R,0x7ffcfe1426f8,1,0,-80,45859551967008,-88,45859551967008,-96,45859551967008,-88,-104,-88,-104,-96,-104,,,,-422072827792,-168,-284,-184,-296,-200,120,-284,-45859551967016,-224,-296,-272,128,-276,-45859551967016,-272
42,0x56477bc6018d,W,0x7ffcfe142650,1,-168,-248,45859551966824,-256,-272,-264,45859551966840,-248,45859551966840,-256,-272,-256,-272,-264,-272,,-422072827624,-8,-116,-24,-128,-40,288,-128,-45859551966848,-108,-128,-184,296,-184,-45859551966848,-80
45,0x56477bc60191,W,0x7ffcfe142648,1,-176,-8,-176,-264,45859551966832,-272,45859551966816,-256,45859551966832,-256,45859551966832,-264,-280,-264,-280,-272,-422072827616,-8,-108,-24,-120,-108,296,-48,-45859551966840,-96,-120,-100,304,-96,-96,-72
