Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
1.297242351163222,18.68063553112849,0.0,54,0.12,2.669402573399123,0.0,12,0,34,379.6676307625552,1.2373630964013378,18.17711769155883,0.0,47,0.14,2.622417065908439,0.0,14,5,6,361.5643401206418,0,100,8,1
1.6830468664831724,19.87416185355708,0.0,49,0.14,2.5315012566103183,0.0,14,0,24,538.4591627501565,-0.7373948132603908,18.440348442339147,0.0,45,0.16,2.340069582617532,0.0,16,0,3,354.11210637510453,50,100,8,1
1.3751618324209252,20.38187473722356,0.0,49,0.13,2.425479494950315,0.0,13,9,33,546.6947001659664,4.183380061948253,20.08700078154903,0.0,55,0.16,1.939153015836543,0.0,16,3,22,575.3741509152186,0,100,8,2
-0.325060867332943,19.55023139404832,0.0,44,0.14,2.622354876890411,0.0,14,6,33,546.8171739125107,4.415258437350083,20.25219693110062,0.0,46,0.11,1.9461252079908744,0.0,11,18,22,485.8204331129942,50,100,8,2
-0.0179984977808944,16.788205501639617,0.0,36,0.15,2.677151096236176,0.0,15,5,19,408.1728492745999,0.0744398032204256,19.230998270175004,-1.6094379124341005,35,0.12,2.296449220219569,0.0,12,21,10,483.4440746891671,100,100,8,2
1.8963868123597616,19.136043012821226,0.0,42,0.19,2.4358086790034004,0.0,19,4,25,582.2625119262856,-2.185105200058243,19.09163171807268,0.0,38,0.2,2.424180842409294,0.0,20,11,10,492.13437082381193,150,100,8,2
2.858072411643574,21.33951134028655,0.0,48,0.18,2.115821901151824,0.0,18,4,24,578.8109601841745,-5.790653254906991,15.446069457207503,0.0,30,0.22,2.6304409788736267,0.0,22,8,12,385.7524411291292,200,100,8,2
1.4127533975816235,20.40622139252386,0.0,49,0.13,2.1167275889210453,0.0,13,9,33,547.0517073888033,4.183315429401485,20.09289252543176,0.0,54,0.16,1.939153015836543,0.0,16,3,22,576.5227539795884,0,100,8,3
-0.0990166476793233,20.614407704128244,0.8047189562170501,36,0.16,2.3719674925418515,3.367295829986474,17,9,33,744.3123447342475,8.844122833875828,20.99935488490225,3.367295829986474,52,0.16,1.8448894518923733,0.0,16,9,22,841.0479781872422,50,100,8,3
0.1434145243459267,19.18585445053005,0.0,45,0.15,2.592169725897138,0.0,15,6,33,641.1462914787126,5.825270765214671,19.91067008921159,0.0,52,0.15,1.9168957861828544,0.0,15,9,22,656.7245121366818,100,100,8,3
-0.2846278399051035,18.838496650352305,0.0,44,0.16,2.653810370708679,0.0,16,5,19,509.4486432683569,2.4209385448183056,19.610618037062856,0.0,43,0.1,2.3652387913249378,-1.6094379124341005,10,21,19,450.2876630293629,150,100,8,3
-0.3586032953242001,19.459892868476302,0.0,29,0.17,2.532254058330832,0.0,17,5,19,709.5110164263671,0.726845115098875,19.97679605750588,-1.6094379124341005,35,0.07,2.5325510827421014,-2.833213344056216,10,21,5,632.5878027565852,200,100,8,3
-0.0083811197465927,17.89635872432019,0.0,29,0.18,2.536265192879025,0.0,18,5,19,519.3577330484835,1.043009078257592,19.952419221974736,0.0,34,0.13,2.548625182137696,0.0,13,21,5,599.7105042030661,250,100,8,3
0.3299280566397218,15.26116988734219,0.0,36,0.19,2.4495641872414,0.0,19,11,18,411.6139856944952,-0.3811879576004207,21.39509670050716,0.0,39,0.22,2.3990159482271256,0.0,22,11,18,641.2936767362434,300,100,8,3
2.131403830451544,18.6102342112416,1.0986122886681098,43,0.19,2.4908420043464727,0.0,19,4,25,535.0031323278857,-3.981461293473541,19.809691976123503,0.0,32,0.24,1.8673648746817044,0.0,24,11,18,579.274522449369,350,100,8,3
3.568533750412627,22.974994457190352,0.0,56,0.2,1.9879889264179345,0.0,20,4,25,1055.4579435754868,-6.3149650051318815,15.507555561761045,0.0,29,0.24,2.10955527669281,0.0,24,4,25,637.0959534671213,400,100,8,3
2.466007987452924,21.90479321087044,0.0,47,0.2,2.118213617733585,0.0,20,4,44,593.3771122688065,-7.327403890199894,13.743223752110408,0.0,22,0.23,2.2142314514745443,0.0,23,9,11,362.4846647259424,450,100,8,3
1.4311466884407629,20.413817790331443,0.0,49,0.13,2.1167275889210453,0.0,13,9,33,547.2111769312718,4.184114885913561,20.10535141706911,0.0,55,0.16,1.939153015836543,0.0,16,3,22,578.0719018987066,0,100,8,4
-0.0802592844539183,20.62409509466105,0.8047189562170501,36,0.16,2.3719674925418515,3.367295829986474,17,9,33,744.6148563497517,8.848225055031833,21.01162443675912,3.367295829986474,52,0.16,1.8448894518923733,0.0,16,9,22,842.8732231381788,50,100,8,4
-0.0661276558000723,20.14351763076301,0.8047189562170501,34,0.16,2.3854513996645834,3.367295829986474,17,9,33,716.8033240338157,7.865161236719044,20.696730332391283,2.19722457733622,49,0.18,1.8615568955267383,0.0,18,9,22,831.8186256081526,100,100,8,4
-0.2344755914752201,20.048552800737653,0.0,35,0.17,2.3616976345531864,0.0,17,9,33,711.8186891002299,8.145128592479624,20.36172382661693,2.19722457733622,48,0.17,1.8554971003162075,0.0,17,9,22,815.8893589313321,150,100,8,4
0.1169806874885469,20.293332963299022,0.0,36,0.18,2.3458302968399445,0.0,18,9,33,747.6762216199116,9.462866723356548,20.286611421443187,3.367295829986474,52,0.16,1.823373400089632,0.0,16,9,22,806.5943429035423,200,100,8,4
-0.1920333179877277,19.449378309012683,0.0,46,0.16,2.646724828498136,0.0,16,9,33,615.487864874947,6.409827606818071,20.2461849749764,0.0,52,0.14,1.9159794043319505,0.0,14,9,22,651.3919725478253,250,100,8,4
-0.0357808535743161,19.101436684923364,0.0,40,0.14,2.609095175635696,0.0,14,5,19,612.621026241113,1.442609330405138,19.457706348649943,-1.6094379124341005,40,0.08,2.281608233789581,-1.6094379124341005,11,21,19,527.9846941760904,300,100,8,4
0.1249400586874871,19.72966122033973,0.0,38,0.13,2.489684301245977,-2.19722457733622,14,5,19,743.2068292104732,0.6861404236788887,20.47554648690617,-1.6094379124341005,39,0.04,2.136084668550496,-2.833213344056216,10,21,19,650.5491275835107,350,100,8,4
-0.5109180954185597,19.21587443756591,0.0,36,0.15,2.478488556961337,0.0,15,5,19,707.6685923112553,1.3372519104891578,20.919808994191303,-1.6094379124341005,40,0.05,2.130802110112529,-2.833213344056216,9,21,19,660.1889371251993,400,100,8,4
-0.325808864761917,19.466716079123355,0.0,31,0.16,2.268247088185574,0.0,16,5,19,711.9891972025977,0.4185379198655965,20.23426415104283,-1.6094379124341005,35,0.06,2.1203312123346376,-2.833213344056216,10,21,19,655.6469739361773,450,100,8,4
-0.3034482754704092,19.467844859721342,0.0,32,0.16,2.435519940085328,0.0,16,5,19,727.3161941112243,1.341354036689809,20.908643514246474,-1.6094379124341005,36,0.07,2.015914847405424,-2.833213344056216,11,21,5,669.026335318615,500,100,8,4
-0.1024696989213767,18.43589551960029,0.0,28,0.16,2.5015416687925707,0.0,16,5,19,657.626201540773,2.1784606575882752,20.361255385659582,-0.8047189562170501,34,0.09,2.0266162591957926,-2.833213344056216,9,21,5,617.5241960051551,550,100,8,4
0.5894539380768182,16.20597229332635,0.8047189562170501,37,0.16,2.5197391513506164,0.0,16,11,18,437.04477259097416,-0.8470466296412272,20.690718598574573,0.0,39,0.17,2.495945071652545,0.0,17,11,18,564.8371755480065,600,100,8,4
1.0307087155128765,13.575182357905245,2.19722457733622,32,0.18,2.4419523194308925,3.218875824868201,19,11,18,545.3472339734893,-2.4180981970564805,21.02625213790093,0.0,31,0.27,1.783318314174852,0.0,27,11,18,961.3412165438306,650,100,8,4
0.9535196815095592,13.569705765139052,2.19722457733622,32,0.18,2.4144039619664857,0.0,18,11,18,549.5414033397095,-2.472259201078314,21.018636460116745,0.0,31,0.27,1.805923361253495,0.0,27,11,18,962.9673883647896,700,100,8,4
2.183483963692304,18.62221826811168,1.0986122886681098,43,0.19,2.4908420041912125,0.0,19,4,25,539.0341208774174,-3.997105751465912,19.814427831773248,0.0,32,0.24,1.8673648746817044,0.0,24,11,18,580.8176283703142,750,100,8,4
3.4496523102482315,23.54411345231139,0.0,55,0.22,1.9205752319738147,0.0,22,4,25,1257.3712651334238,-6.684001849312518,15.660030717341648,-1.0986122886681098,23,0.24,1.7010895953417249,-2.19722457733622,24,4,25,742.1532769211751,800,100,8,4
3.848877195788434,24.68967507959317,0.0,53,0.24,1.6275066868669654,0.0,24,4,25,1444.692924433359,-7.866484421722013,13.71344702812573,-1.0986122886681098,16,0.25,1.5000000001995288,-2.19722457733622,25,4,25,813.3119897913962,850,100,8,4
3.0539449948758857,22.31666288850498,0.0,50,0.22,2.0956652059243583,0.0,22,4,25,722.3256727251367,-7.027383529532641,13.523137578360627,0.0,21,0.24,2.188547201172263,0.0,24,4,25,412.5705970833714,900,100,8,4
1.527313857689791,19.79844284555507,0.0,41,0.2,2.5667059093967035,0.0,20,2,44,820.8862424149738,-6.8426662114905366,13.690653548725203,0.0,19,0.22,1.9819427342030256,0.0,22,2,11,544.4330857309152,950,100,8,4
1.602709438977848,19.284683578245755,0.0,39,0.22,2.559018888103574,0.0,22,2,44,817.7219517818528,-6.4205766466713285,13.535780192592766,0.0,17,0.22,1.970893955763899,0.0,22,2,11,548.2887922558975,1000,100,8,4
1.4288587398628882,20.39132743763844,0.0,49,0.13,2.425479494950315,0.0,13,9,33,546.7517163862084,4.182819142413062,20.1112809551181,0.0,54,0.16,1.939153015836543,0.0,16,3,22,579.5925704459142,0,100,8,5
-0.0914196667004655,20.59111452837417,0.8047189562170501,36,0.16,2.395183474318373,3.367295829986474,17,9,33,744.5216680762379,8.849299341111742,21.01751192867458,3.367295829986474,52,0.16,1.8448894518923733,0.0,16,9,22,844.7263914243885,50,100,8,5
-0.0820659640122481,20.10890939011212,0.8047189562170501,34,0.16,2.3854513996645834,3.367295829986474,17,9,33,716.7351807996629,7.862846712639127,20.701151181631303,2.19722457733622,49,0.18,1.8615568955267383,0.0,18,9,22,833.3835623113592,100,100,8,5
-0.2441687258535259,20.019760510788547,0.0,35,0.17,2.4203859318343777,0.0,17,9,33,711.6475761378812,8.139054878003787,20.36738569378709,2.19722457733622,48,0.17,1.8554971003162075,0.0,17,9,22,817.360053767101,150,100,8,5
0.1044049940112297,20.264228512284483,0.0,36,0.18,2.254874052784487,0.0,18,9,33,747.581364282383,9.460089165248949,20.290477610006903,3.367295829986474,52,0.16,1.823373400089632,0.0,16,9,22,807.8932842022297,200,100,8,5
0.0437538721848977,20.60577325776616,1.6094379124341005,37,0.16,2.271967492501368,3.367295829986474,17,9,33,710.193505321119,9.16161676256312,20.671719238324584,3.367295829986474,53,0.16,1.8298974145407207,0.0,16,9,22,815.009466085492,250,100,8,5
-0.0417144397157361,20.602009773323392,1.6094379124341005,36,0.15,2.262624169239159,3.367295829986474,17,9,33,743.250331612761,8.259748525849648,20.810202490209697,2.782260203661347,50,0.17,1.8497108687135888,0.0,17,9,22,802.6752741927152,300,100,8,5
0.5426323728006557,20.108150629456336,0.8047189562170501,34,0.17,2.263904328064533,0.0,17,9,33,689.1114633977905,8.17741349444654,20.83596338406548,2.19722457733622,49,0.17,1.8599294923377307,0.0,17,9,22,845.3955464398308,350,100,8,5
0.1775380984999838,19.780582245237024,0.8047189562170501,35,0.18,2.23314157657696,0.0,18,9,33,716.3458914308181,9.112954689458832,20.21249489327264,2.782260203661347,50,0.17,1.825750466051449,0.0,17,9,22,827.5089660204958,400,100,8,5
