Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_2_last_read_mean,Delta_with_2_last_read_std,Delta_with_2_last_read_median,Delta_with_2_last_read_unique,Delta_with_2_last_read_zeros_frac,Delta_with_2_last_read_entropy,Delta_with_2_last_read_mode,Delta_with_2_last_read_mode_count,Delta_with_2_last_read_ac_first_peak,Delta_with_2_last_read_fft_dom_bin,Delta_with_2_last_read_fft_dom_power,Delta_with_3_last_read_mean,Delta_with_3_last_read_std,Delta_with_3_last_read_median,Delta_with_3_last_read_unique,Delta_with_3_last_read_zeros_frac,Delta_with_3_last_read_entropy,Delta_with_3_last_read_mode,Delta_with_3_last_read_mode_count,Delta_with_3_last_read_ac_first_peak,Delta_with_3_last_read_fft_dom_bin,Delta_with_3_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,Delta_with_2_last_write_mean,Delta_with_2_last_write_std,Delta_with_2_last_write_median,Delta_with_2_last_write_unique,Delta_with_2_last_write_zeros_frac,Delta_with_2_last_write_entropy,Delta_with_2_last_write_mode,Delta_with_2_last_write_mode_count,Delta_with_2_last_write_ac_first_peak,Delta_with_2_last_write_fft_dom_bin,Delta_with_2_last_write_fft_dom_power,Delta_with_3_last_write_mean,Delta_with_3_last_write_std,Delta_with_3_last_write_median,Delta_with_3_last_write_unique,Delta_with_3_last_write_zeros_frac,Delta_with_3_last_write_entropy,Delta_with_3_last_write_mode,Delta_with_3_last_write_mode_count,Delta_with_3_last_write_ac_first_peak,Delta_with_3_last_write_fft_dom_bin,Delta_with_3_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
1.297242351163222,18.68063553112849,0.0,54,0.12,2.669402573399123,0.0,12,0,34,379.6676307625552,-0.6742350645285152,19.503731089780384,-1.90333124488516,62,0.1,2.4643192846803554,0.0,10,18,18,400.8423326790911,0.380306633067554,19.22526801902365,0.0,58,0.15,2.535474449898392,0.0,15,17,6,499.341390563548,1.2373630964013378,18.17711769155883,0.0,47,0.14,2.622417065908439,0.0,14,5,6,361.5643401206418,1.2235045074203308,20.342543967994807,0.0,59,0.16,2.584184119333753,0.0,16,3,6,679.5972214858087,-0.8755251988177432,19.638052531586645,0.0,60,0.1,2.348412516389032,0.0,10,18,6,538.2429126544935,0,100,8,1
1.6830468664831724,19.87416185355708,0.0,49,0.14,2.5315012566103183,0.0,14,0,24,538.4591627501565,-0.2459823357161342,19.364398820815943,0.0,52,0.09,2.576777516108665,2.19722457733622,11,0,20,418.0685051563368,-1.4437558934519674,18.37331416040059,0.0,50,0.15,2.631119882077157,0.0,15,8,24,577.442435466775,-0.7373948132603908,18.440348442339147,0.0,45,0.16,2.340069582617532,0.0,16,0,3,354.11210637510453,0.6992957436227434,20.087026652993416,0.0,50,0.17,2.531210753759716,0.0,17,4,6,509.3334584713965,3.195058140020101,20.806567045355383,1.90333124488516,56,0.09,2.005533206392619,0.0,9,4,4,456.4240942243535,50,100,8,1
1.3751618324209252,20.38187473722356,0.0,49,0.13,2.425479494950315,0.0,13,9,33,546.6947001659664,-1.3567781924989455,21.327724549600457,-3.218875824868201,55,0.14,2.468325745772597,0.0,14,9,22,549.8553309680532,-0.505280884741861,20.14562205476753,0.0,55,0.22,2.5262554826592094,0.0,22,14,6,547.9962177943006,4.183380061948253,20.08700078154903,0.0,55,0.16,1.939153015836543,0.0,16,3,22,575.3741509152186,2.199973825086178,21.63156554141895,0.0,61,0.16,2.0448540273650697,0.0,16,3,6,787.7495306456125,-1.2237789649016302,21.25723745773321,0.0,66,0.14,2.0876658500067182,0.0,14,18,5,625.7077203682696,0,100,8,2
-0.325060867332943,19.55023139404832,0.0,44,0.14,2.622354876890411,0.0,14,6,33,546.8171739125107,-1.4989418858290702,21.417121925305924,-0.8047189562170501,49,0.13,2.126173975502656,0.0,13,9,11,510.8800254639818,-4.480519951400509,15.936532692922173,-2.19722457733622,45,0.2,2.7403711489675664,0.0,20,18,22,426.2318338184929,4.415258437350083,20.25219693110062,0.0,46,0.11,1.9461252079908744,0.0,11,18,22,485.8204331129942,3.076323873548164,21.791013481550788,1.6094379124341005,57,0.14,2.0622250371712787,0.0,14,3,6,635.3971659756585,2.0983552306445588,22.571990943551285,2.19722457733622,64,0.06,2.086947819778004,0.0,6,18,6,752.0666691586898,50,100,8,2
-0.0179984977808944,16.788205501639617,0.0,36,0.15,2.677151096236176,0.0,15,5,19,408.1728492745999,0.2426478623161495,20.492237743756565,1.6094379124341005,47,0.11,2.2892296578287903,0.0,11,11,19,490.8379070680178,-3.030572585452256,16.5339939091743,-1.90333124488516,42,0.12,2.516147658776687,-2.19722457733622,14,11,10,389.0308249334221,0.0744398032204256,19.230998270175004,-1.6094379124341005,35,0.12,2.296449220219569,0.0,12,21,10,483.4440746891671,2.085117404659374,20.090139989464,0.0,47,0.14,2.566510483619786,0.0,14,16,7,458.6224063644951,3.4925951446868906,20.611528206528668,2.19722457733622,51,0.05,2.021952318770088,1.6094379124341005,7,5,4,670.1084830736755,100,100,8,2
1.8963868123597616,19.136043012821226,0.0,42,0.19,2.4358086790034004,0.0,19,4,25,582.2625119262856,1.919418534666285,19.39771767609064,2.19722457733622,39,0.15,2.412480906272881,2.19722457733622,17,11,10,542.3576611789082,-0.190045032124008,20.71776776004407,0.0,42,0.15,2.3719239612732124,0.0,15,8,10,636.3908705511445,-2.185105200058243,19.09163171807268,0.0,38,0.2,2.424180842409294,0.0,20,11,10,492.13437082381193,3.1586939725722867,20.08940058524572,0.0,45,0.19,2.000039968015788,0.0,19,4,1,494.77046352793474,2.073812149995333,20.451381405271945,0.0,42,0.16,2.4524594400776336,0.0,16,0,9,474.7292442845683,150,100,8,2
2.858072411643574,21.33951134028655,0.0,48,0.18,2.115821901151824,0.0,18,4,24,578.8109601841745,2.621007002262104,19.82793047636524,1.0986122886681098,41,0.13,2.397058360375351,0.0,13,9,12,741.0826802470965,2.482493248810044,22.69483331526131,0.0,51,0.19,1.931023500344308,0.0,19,8,25,650.633429906902,-5.790653254906991,15.446069457207503,0.0,30,0.22,2.6304409788736267,0.0,22,8,12,385.7524411291292,-2.126903256286523,17.213366458365392,0.0,31,0.33,2.327395778829607,0.0,33,4,1,436.3146293813406,-3.6645641690176,17.272129695997673,0.0,40,0.18,2.232447646445132,0.0,18,9,12,424.7080661751806,200,100,8,2
1.4127533975816235,20.40622139252386,0.0,49,0.13,2.1167275889210453,0.0,13,9,33,547.0517073888033,-1.3318210460656354,21.35227698202436,-3.218875824868201,55,0.14,2.468325745772597,0.0,14,9,22,550.8609739731098,-0.4676664587824064,20.173766225969832,0.0,55,0.22,2.53844051963697,0.0,22,14,6,549.0783283783363,4.183315429401485,20.09289252543176,0.0,54,0.16,1.939153015836543,0.0,16,3,22,576.5227539795884,2.193893943867286,21.65176829365829,0.0,61,0.16,2.0448540273650697,0.0,16,3,6,789.1154985127189,-1.2553180736518343,21.27519890633184,0.0,66,0.14,2.0876658500067182,0.0,14,18,5,623.7438786500693,0,100,8,3
-0.0990166476793233,20.614407704128244,0.8047189562170501,36,0.16,2.3719674925418515,3.367295829986474,17,9,33,744.3123447342475,-1.254102124197371,22.8246844457772,-1.683647914993237,43,0.17,2.1994741933734803,0.0,17,9,11,843.9839524255647,-4.659500697061171,16.87387230701547,0.0,39,0.27,2.4153236156403013,0.0,27,4,22,705.152330758561,8.844122833875828,20.99935488490225,3.367295829986474,52,0.16,1.8448894518923733,0.0,16,9,22,841.0479781872422,7.273437207652583,23.86184906478445,4.174387269895637,60,0.11,2.0524418940821314,3.610917912644224,12,3,6,853.2650990578197,4.092757731631897,24.59763311734659,3.367295829986474,71,0.12,2.012313900424642,0.0,12,18,6,785.4036013503435,50,100,8,3
0.1434145243459267,19.18585445053005,0.0,45,0.15,2.592169725897138,0.0,15,6,33,641.1462914787126,-0.4534854095224676,21.80840004321817,-0.8047189562170501,51,0.14,2.1598849067312083,0.0,14,9,11,713.2707209948984,-3.919796141526934,15.954643572566924,-2.19722457733622,47,0.23,2.50137661064518,0.0,23,8,22,522.7971585690252,5.825270765214671,19.91067008921159,0.0,52,0.15,1.9168957861828544,0.0,15,9,22,656.7245121366818,6.707100758753231,22.581258153467907,3.610917912644224,63,0.12,1.9599063687631693,0.0,12,3,6,801.0965638671049,4.546774176952378,23.53248815671473,3.026044584462208,72,0.08,2.0172034640496634,0.0,8,18,5,716.1035226528917,100,100,8,3
