Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x560b323200a9,R,0x7ffd31542050,1,,,,,,,,,,,,,,,,,-46119344271480,-8,-46119344271464,-24,-104,-324,-324,-336,-336,-344,-46119344271488,-316,-316,-304,-280,-296
9,0x560b323200b1,W,0x7ffd31542048,1,-8,,,,,,,,,,,,,,,,-46119344271472,-8,-46119344271456,-264,-96,-316,-316,-308,24,-336,-304,-308,-46119344271488,-296,-272,-304
11,0x560b323200b2,W,0x7ffd31542040,1,-16,-8,-16,,,,,,,,,,,,,,-46119344271464,-8,-88,-256,-88,-320,-320,-300,-46119344271472,-328,-300,-300,-46119344271480,-280,-264,-328
16,0x560b323200bf,R,0x560b32322fd8,1,-46119344271480,-46119344271464,-46119344271480,-46119344271472,-46119344271480,,,,,,,,,,,,16,46119344271456,46119344271376,46119344271156,46119344271156,46119344271144,46119344271496,46119344271164,46119344271168,46119344271136,46119344271164,46119344271176,-16,46119344271168,46119344271200,46119344271200
17,0x560b323200bf,W,0x7ffd31542038,1,46119344271456,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46119344271440,-248,-80,-300,-312,-312,-46119344271464,-292,-288,-292,-292,-272,-46119344271472,-320,-256,-46118633520536
21,0x560b32320008,R,0x560b32322fe8,1,16,-46119344271440,-46119344271464,-46119344271456,-46119344271464,-46119344271448,-46119344271464,-46119344271456,-46119344271464,,,,,,,,46119344271360,46119344271192,46119344271140,46119344271140,46119344271480,46119344271128,-24,46119344271120,46119344271152,46119344271160,46119344271148,46119344271152,-32,46119344271184,46119344271152,710750904
26,0x560b3232001a,R,0x7ffd31541fe8,1,46119344271360,-80,-104,-88,46119344271376,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-212,-46119344271384,-212,-208,-192,-212,-240,-176,-176,-176,-46118633520456
39,0x560b32320138,R,0x7ffd31541fe8,1,0,-80,46119344271376,-88,46119344271376,-96,46119344271376,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-240,-46119344271384,-200,-208,-208,-46119344271392,-240,-208,-176,-192,-46118633520456
42,0x560b3232018d,W,0x7ffd31541f40,1,-168,-248,46119344271192,-256,-272,-264,46119344271208,-248,46119344271208,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-44,288,-44,-46119344271216,-24,-44,-40,-8,-72,-8,-8,-24,-46118633520280
46,0x560b32320195,W,0x7ffd31541f0c,1,-220,-52,-220,-308,46119344271156,-316,46119344271140,-300,46119344271156,-300,46119344271156,-308,-324,-308,-324,-316,0,-12,-12,-20,340,20,12,28,-46119344271172,12,12,-20,44,-46118633520236,44,-46118633520228
