Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
-3.744306666384488,10.406357305312977,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.5718134062606,4.456179002719475,18.390047940915448,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.926392081012,1400,100,3,1
-4.111286794098486,10.740056118944818,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.2872311145504,4.119644099382583,18.73303540974509,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2384569789081,1450,100,3,1
-4.119759772702291,10.73024206760788,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3072331135318,4.718324190132214,19.113679445441203,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.503880429084,1500,100,3,1
-3.752779644988161,10.396527333044988,0.0,17,0.39,2.130998777696401,0.0,39,8,25,385.5796194906527,5.054859093468974,18.7669133332182,2.19722457733622,28,0.37,1.9030845704035448,0.0,37,8,25,893.4538280187215,1550,100,3,1
-3.7443066663842255,10.406357305312278,0.0,17,0.37,2.1527959547937274,0.0,37,8,25,388.5718134062345,4.456179002719213,18.39004794091417,1.0986122886681098,27,0.38,2.15694290937488,0.0,38,8,25,853.9263920809533,1600,100,3,1
-4.111286794098203,10.740056118944096,0.0,18,0.36,2.178547652442487,0.0,36,8,25,422.28723111452206,4.119644099382344,18.733035409743785,0.0,28,0.38,2.15694290937488,0.0,38,8,25,884.2384569788476,1650,100,3,1
-4.119759772702007,10.730242067607156,0.0,18,0.38,1.9072315245979987,0.0,38,8,25,419.3072331135034,4.71832419013193,19.11367944543987,1.0986122886681098,29,0.37,1.3229349239878838,0.0,37,8,25,923.5038804290208,1700,100,3,1
-3.087880172906868,10.610023481836556,0.0,21,0.36,2.474491692791537,0.0,36,8,37,309.2377814188728,4.0684212290308,17.664994553391658,0.8047189562170501,30,0.35,2.369250326189609,0.0,35,8,25,765.1961436647598,1750,100,3,1
-1.0828222143365138,12.660020656498531,0.0,25,0.31,2.6315889560448,0.0,31,8,40,375.2836104798071,-0.2654916992601122,13.46191551702317,0.0,22,0.27,2.1260052992578844,0.0,27,8,25,282.7044552068912,1800,100,3,1
0.2353640263794157,14.16861005583036,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646535,-3.0058136937595794,9.686821894784227,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858827024,1850,100,3,1
0.2353640263794156,14.168610055830165,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646449,-3.0058136937595363,9.6868218947841,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882698,1900,100,3,1
0.2353640263794156,14.168610055829973,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.551488864636,-3.005813693759492,9.686821894783971,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826936,1950,100,3,1
0.2353640263794156,14.168610055829776,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646273,-3.0058136937594484,9.686821894783844,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588268943,2000,100,3,1
0.2353640263794155,14.168610055829584,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888646187,-3.005813693759405,9.686821894783714,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882685,2050,100,3,1
