Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,500,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,550,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,600,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,650,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,700,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,750,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,800,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,850,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,900,100,7,1
-0.522676494328824,6.88967368276246,0,29,0.18,2.53315106448298,0,18,8,50,339.426153226573,-0.208031462238559,5.82803267652275,0,33,0.17,2.42848887066848,2.56494935746154,18,8,50,249.93933730946,950,100,7,1
0.946248772921108,11.7597370081496,0,48,0.15,2.7722927669478,0,15,13,15,227.312101856418,-1.85215075729902,7.5779984744265,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,162.841950387315,0,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,50,100,7,2
