Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x5637ecdb90a9,R,0x7ffc59993130,1,,,,,,,,,,,,,,,,,-45923614683480,-8,-45923614683464,-24,-104,-280,-593713273288,-288,-388,-304,16,-312,-400,-388,-45923614683488,-400
9,0x5637ecdb90b1,W,0x7ffc59993128,1,-8,,,,,,,,,,,,,,,,-45923614683472,-8,-45923614683456,-264,-96,-272,-593713273280,-288,-392,-296,-45923614683480,-304,32,-380,-45923614683480,-320
11,0x5637ecdb90b2,W,0x7ffc59993120,1,-16,-8,-16,,,,,,,,,,,,,,-45923614683464,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-45923614683472,-364
16,0x5637ecdb90bf,R,0x5637ecdbbfd8,1,-45923614683480,-45923614683464,-45923614683480,-45923614683472,-45923614683480,,,,,,,,,,,,16,45923614683456,45923614683376,45923614683200,45329901410192,45923614683192,45923614683080,45923614683184,-8,45923614683176,45923614683080,45923614683092,45923614683504,45923614683152,-8,45923614683104
17,0x5637ecdb90bf,W,0x7ffc59993118,1,45923614683456,-8,-24,-16,-24,-16,-24,,,,,,,,,,-45923614683440,-248,-80,-256,-364,-264,40,-272,-45923614683464,-288,-376,-376,48,-356,-45923614683464,-432
21,0x5637ecdb9008,R,0x5637ecdbbfe8,1,16,-45923614683440,-45923614683464,-45923614683456,-45923614683464,-45923614683448,-45923614683464,-45923614683456,-45923614683464,,,,,,,,45923614683360,45923614683192,45329901410176,45923614683184,45923614683064,45923614683176,45923614683480,45923614683160,-24,45923614683076,45923614683064,45923614683136,45923614683488,45923614683088,-24,45923614683084
26,0x5637ecdb901a,R,0x7ffc599930c8,1,45923614683360,-80,-104,-88,45923614683376,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-45923614683384,-296,-296,-276,128,-352,-45923614683384,-352
39,0x5637ecdb9138,R,0x7ffc599930c8,1,0,-80,45923614683376,-88,45923614683376,-96,45923614683376,-88,-104,-88,-104,-96,-104,,,,-593713273184,-168,-284,-184,-296,-200,120,-284,-45923614683384,-224,-296,-272,128,-276,-45923614683384,-272
42,0x5637ecdb918d,W,0x7ffc59993020,1,-168,-248,45923614683192,-256,-272,-264,45923614683208,-248,45923614683208,-256,-272,-256,-272,-264,-272,,-593713273016,-8,-116,-24,-128,-40,288,-128,-45923614683216,-108,-128,-184,296,-184,-45923614683216,-80
45,0x5637ecdb9191,W,0x7ffc59993018,1,-176,-8,-176,-264,45923614683200,-272,45923614683184,-256,45923614683200,-256,45923614683200,-264,-280,-264,-280,-272,-593713273008,-8,-108,-24,-120,-108,296,-48,-45923614683208,-96,-120,-100,304,-96,-96,-72
47,0x5637ecdb9193,W,0x7ffc59993010,1,-184,-8,-184,-264,45923614683176,-280,-288,-264,45923614683176,-264,45923614683192,-264,45923614683192,-272,-288,-272,-593713273000,-8,-100,-24,-112,-112,304,-92,-45923614683200,-168,-112,-168,-45923614683200,-88,-88,-160
49,0x5637ecdb9195,W,0x7ffc59993008,1,-192,-8,-192,-24,45923614683168,-280,45923614683184,-272,-192,-272,45923614683168,-272,45923614683184,-272,45923614683184,-280,-593713272992,-8,-92,-92,-104,-32,312,-80,-45923614683192,-84,320,-160,-45923614683192,-56,-80,-144
51,0x5637ecdb9197,W,0x7ffc59993000,1,-200,-8,-200,-24,45923614683160,-280,45923614683176,-296,-304,-280,-200,-280,45923614683160,-280,45923614683176,-280,-593713272984,-8,-84,-96,-96,-76,320,-152,-96,-76,328,-72,-45923614683184,-144,-72,-40
53,0x5637ecdb9199,W,0x7ffc59992ff8,1,-208,-8,-208,-24,45923614683152,-40,45923614683168,-296,-312,-40,-208,-288,-208,-288,45923614683152,-288,-593713272976,-76,-76,-16,-88,-64,-45923614683176,-144,-88,-144,336,-40,-45923614683176,-128,-68,-32
56,0x5637ecdb91a1,W,0x7ffc59992fac,1,-284,-76,-284,-92,45923614683076,-108,45923614683092,-364,-388,-380,-284,-116,-284,-364,-284,-364,-593713272900,-12,0,8,404,12,-45923614683100,8,-12,12,412,-60,12,-52,-44,44
58,0x5637ecdb91a4,W,0x7ffc59992fa0,1,-296,-12,-296,-96,45923614683064,-112,45923614683080,-128,-400,-384,-296,-120,-296,-128,-296,-376,-593713272888,72,0,20,416,-56,-45923614683088,-56,0,48,-45923614683088,-48,20,-40,-24,56
60,0x5637ecdb91a8,R,0x7f721d879768,1,-593713273184,-593713272888,-593713273184,-593713272976,45329901410176,-593713272992,45329901410192,-593713273008,-593713273288,-593713273264,-593713273184,-593713273280,-593713273184,-593713273008,-593713273184,-593713273016,593713272900,593713272960,593713272888,593713272912,593713273304,593713272908,-45329901410200,593713272912,593713273312,593713272936,593713272912,593713272840,593713272856,593713272848,593713272864,593713272856
62,0x5637ecdb91b1,W,0x7ffc59992fe8,1,593713272960,72,-224,60,45923614683136,-24,45923614683152,-40,-328,-56,-224,-312,-224,-40,-224,-48,-60,-52,-72,-128,344,-128,-72,-48,-45923614683160,-24,-52,-120,-104,-16,-88,-104
67,0x5637ecdb91bd,W,0x7ffc59992fb4,1,593713272908,-52,-276,8,45923614683084,-68,45923614683100,-84,-380,-100,-276,-356,-276,-372,-276,-92,-8,4,-20,0,-45923614683108,-76,404,4,4,28,0,-60,-44,36,-36,-44
69,0x5637ecdb91c4,W,0x7ffc59992fb8,1,593713272912,4,-272,24,-272,-64,45923614683104,-72,-376,-88,-272,-104,-272,-360,-272,-80,-12,-80,392,-4,-24,-80,-45923614683112,0,0,-72,-56,-64,-48,-56,-32,-48
71,0x5637ecdb91cb,R,0x7ffc59992fac,1,593713272900,-12,-284,-60,-284,0,45923614683076,-84,-388,-92,-284,-108,-284,-364,-284,-380,-12,-68,-45923614683100,8,412,-68,-45923614683100,36,8,-60,-44,44,-28,-44,-28,-36
74,0x5637ecdb91d1,R,0x7ffc59992fa0,1,-12,-24,-296,-20,-296,0,45923614683064,-88,45923614683080,-104,-296,-112,-296,-128,-296,-384,416,-56,0,20,424,24,24,48,20,-40,-24,56,-8,-32,-16,-16
77,0x5637ecdb91d9,R,0x7ffc59993140,1,416,392,593713273304,396,120,344,45923614683480,404,45923614683496,320,16,304,120,296,120,40,-45923614683504,-472,-416,-472,-45923614683504,-392,-392,-464,-448,-456,-432,-360,-424,-440,-472,-432
80,0x5637ecdb91df,W,0x7ffc59992f68,1,-472,-80,-68,-76,-352,-128,45923614683008,-56,45923614683024,-144,-456,-160,593713272832,-176,-352,-184,-45923614683032,76,480,0,-45923614683032,104,76,8,32,16,40,24,40,32,0,48
83,0x5637ecdb9094,R,0x5637ecdbbfd0,1,-45923614683504,-45923614683032,-45923614683088,-45923614683108,-45329901410200,-45923614683160,-45923614683384,-45923614683088,-8,-45923614683100,-45923614683488,-45923614683184,-45329901410200,-45923614683200,-45329901410200,-45923614683216,45923614683088,45923614683108,45923614683512,45923614683112,45923614683112,45923614683136,45923614683056,45923614683040,45923614683064,45923614683144,45923614683080,45923614683056,45923614683072,45923614683072,45923614678936,45923614683080
85,0x5637ecdb91e4,W,0x7ffc59992fb4,1,45923614683108,76,20,-4,8,-52,-276,20,45923614683084,8,-380,-68,593713272908,-84,593713272908,-100,-20,-76,-45923614683108,4,0,28,-52,-60,-36,36,-28,-44,-76,-36,-8268,-28
87,0x5637ecdb91e7,R,0x7ffc59992fa0,1,45923614683088,-20,-416,-24,-12,-20,593713272888,0,-296,-12,45923614683080,-88,593713272888,-96,593713272888,-112,424,-56,24,24,20,-48,-24,-40,-16,-32,-16,-24,-4152,-16,-8248,-56
90,0x5637ecdb91ef,R,0x7ffc59993148,1,424,404,8,480,424,404,593713273312,352,128,412,45923614683488,336,24,328,593713273312,320,-45923614683512,-480,-400,-376,-456,-472,-448,-368,-432,-456,-480,-448,-4576,-432,-8672,-4576
93,0x5637ecdb91f5,W,0x7ffc59992f68,1,-480,-76,45923614683032,0,-56,-80,-68,-128,-352,-56,-352,-144,45923614683024,-152,-68,-160,-45923614683032,80,76,104,24,16,40,112,40,24,0,40,-4096,0,-8192,-8192
96,0x5637ecdb9094,R,0x5637ecdbbfd0,1,-45923614683512,-45923614683032,-45923614683088,-45923614683032,-45923614683504,-45923614683112,-45923614683100,-45923614683108,-45329901410200,-45923614683088,-45923614683384,-45923614683100,-24,-45923614683184,-45923614683488,-45923614683192,45923614683112,45923614683112,45923614683108,45923614683040,45923614683064,45923614683048,45923614683080,45923614683144,45923614683072,45923614683064,45923614683032,45923614683080,45923614678936,45923614678936,45923614674840,45923614683152
98,0x5637ecdb91fa,W,0x7ffc59992fb8,1,45923614683112,80,24,4,45923614683112,0,24,4,593713272912,-48,-272,12,45923614683088,-64,45923614683104,-80,0,24,-56,-72,-40,-64,-32,-56,-40,-40,-80,-80,-4176,-8272,-8272,4
100,0x5637ecdb91fd,R,0x7ffc59992fb8,1,45923614683112,0,-400,4,45923614683112,80,-392,4,12,-48,-272,24,-272,-64,45923614683104,-72,-4,24,-48,-72,-40,32,-32,-48,-40,-32,-80,-4176,-4176,40,-8272,8
102,0x5637ecdb9200,R,0x7ffc59992fb4,1,-4,-4,-404,76,20,76,-396,-4,20,-52,593713272908,20,-276,8,45923614683084,-76,-52,28,-44,-60,-36,-52,-28,-36,-36,-76,-76,-8268,-4172,8,-8268,-9668
106,0x5637ecdb920a,W,0x7ffc59992fd0,1,28,24,45923614683136,104,48,28,45923614683136,24,48,28,36,48,-248,36,45923614683112,-40,-80,-96,-72,8,-64,-72,-56,-56,-64,-4200,-104,16,-4200,-16,-8296,-16
109,0x5637ecdb9211,W,0x7ffc59992f70,1,-68,-96,-72,8,-472,-68,45923614683040,8,-464,-68,-60,-120,593713272840,-60,-344,-136,16,8,24,16,32,32,40,-8,32,-8200,-8,76,-4104,-9600,76,80
111,0x5637ecdb9218,W,0x7ffc59992f78,1,-60,8,-64,-64,45923614683048,-60,-40,16,-456,-64,-40,-112,593713272848,-40,-336,-128,8,96,16,16,24,32,32,-4112,24,104,-16,72,-8208,-9608,60,72
117,0x5637ecdb9235,W,0x7ffc59992fd8,1,36,96,32,8,45923614683144,112,-368,112,45923614683144,32,56,36,44,56,-240,44,-88,-88,-80,-72,-72,-112,-64,-8304,-72,-28,-4208,-24,-28,-9704,-24,-24
120,0x5637ecdb923c,W,0x7ffc59992f80,1,-52,-88,-56,16,45923614683056,-56,-456,-52,-32,-56,-448,-52,-44,-104,593713272856,-44,0,8,8,24,16,-4120,24,96,-24,60,-8216,64,52,-9616,56,64
122,0x5637ecdb9243,W,0x7ffc59992f88,1,-44,8,-48,16,45923614683064,-72,-448,32,-24,32,45923614683064,-44,-24,-96,593713272864,-24,-8,8,0,-32,8,-8224,8,88,-4128,52,52,56,56,-9624,52,56
125,0x5637ecdb9251,W,0x7ffc59992f90,1,-36,8,-40,-72,45923614683072,32,-440,-40,-16,-36,45923614683072,-40,-432,-88,-28,-16,-16,8,-8,-4136,8,-8232,-40,80,-8232,44,36,48,40,-9632,48,48
