Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
1.5058537223848545,19.977786146223703,0.0,47,0.1473684210526315,2.551305457977062,0.0,14,8,24,407.9641455780544,-1.690467326142641,17.76259941479587,-1.6094379124341005,47,0.1473684210526315,2.6118012206428647,0.0,14,2,5,347.2090861812691,0,100,11,1
-1.655512794338502,18.16082056287209,-1.6094379124341005,36,0.18,2.7092825045882525,0.0,18,6,17,440.8253266403743,2.629708216758968,18.30466711274173,0.0,40,0.13,2.488573661861278,0.0,13,2,5,534.0563439596494,0,100,11,2
-1.513653965457213,18.968707983590942,-2.381086967398878,35,0.17,2.5764207046818424,0.0,17,6,17,478.7459458319228,2.2237329766818683,18.630364056685245,-0.8047189562170501,39,0.12,2.5196457240686594,-3.49650756146648,13,2,5,542.389151937286,0,100,11,3
-4.425523110838093,17.358874207814008,-2.2213256282451583,21,0.23,2.629237654836313,0.0,23,6,50,680.4756330079354,6.209313906266741,20.032424449123404,0.0,31,0.11,1.8810329377807795,-3.49650756146648,17,2,50,694.2292356037228,50,100,11,3
-2.045287076853568,19.374354755538107,0.0,34,0.24,2.373105666854879,0.0,24,4,50,827.0077987906909,2.7508473751427687,19.308119259105432,0.0,35,0.15,2.257466050102604,0.0,15,2,50,719.7044657688491,100,100,11,3
3.067231841473752,22.74876396798015,0.0,52,0.2,1.967579388765592,0.0,20,4,25,939.6404594275456,-4.7938774950227145,16.988158188623302,0.0,44,0.21,2.396273662572738,0.0,21,4,50,651.2053948020618,150,100,11,3
-1.5139363938356982,18.9771102162638,-2.381086967398878,35,0.17,2.5764207046818424,0.0,17,6,17,478.9625049209607,2.2250031061394617,18.63855251121724,-0.8047189562170501,39,0.12,2.5196457240686594,-3.49650756146648,13,2,5,542.6417345845808,0,100,11,4
-4.427216472953519,17.36662587381619,-2.2213256282451583,21,0.23,2.629237654836313,0.0,23,6,50,680.7860539634896,6.212418374712745,20.04121313023796,0.0,31,0.11,1.8810329377807795,-3.49650756146648,17,2,50,694.5396565592771,50,100,11,4
-4.370816060816638,17.382725202687148,-2.2213256282451583,21,0.23,2.645104992549128,0.0,23,6,50,683.2071928445949,7.544504160319609,20.07585974551653,0.0,32,0.1,1.8634536617538893,-3.49650756146648,16,2,50,694.2294883771169,100,100,11,4
-4.027720174159988,18.294348866704503,-2.2213256282451583,22,0.21,2.6606592822797865,0.0,21,6,50,711.8503283144222,6.663656759866879,20.144074304167297,0.0,33,0.11,1.8931620959649769,-3.49650756146648,17,2,50,726.3837168994298,150,100,11,4
-4.077487644122137,18.282739971695413,-2.2213256282451583,22,0.21,2.6447919445669723,0.0,21,6,50,710.0924836506642,5.388508295647124,20.034039280367463,0.0,31,0.12,1.912818774065216,-3.49650756146648,17,2,50,721.0001529427254,200,100,11,4
-0.8220449025428144,19.968548863793483,0.0,37,0.25,2.297982908824005,0.0,25,4,50,823.8781611842767,1.1609886678146588,18.70146879099444,0.0,35,0.17,2.4183469003873936,0.0,17,2,50,690.2837838362877,250,100,11,4
2.877899791312791,22.98720438460581,0.0,52,0.26,1.722862766255747,0.0,26,4,25,1209.187385126713,-5.42651426173815,15.572321762304965,0.0,33,0.23,2.243681778651575,0.0,23,4,50,796.041461823967,300,100,11,4
4.065733634217751,24.47914698117549,1.0986122886681098,56,0.22,1.913373186404603,0.0,22,4,25,1353.1366665562357,-8.159190849826786,14.00696361417948,-3.044522437723423,33,0.23,1.5701430394328486,3.044522437723423,24,4,50,824.3830860117396,350,100,11,4
