Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55c0ea2ca089,R,0x7ffeab629230,1,,,,,,,,,,,,,,,,,-46444722897496,-8,-46444722897480,-24,-104,-280,-45610994376,-288,-388,-304,16,-312,-400,-388,-46444722897504,-400
9,0x55c0ea2ca091,W,0x7ffeab629228,1,-8,,,,,,,,,,,,,,,,-46444722897488,-8,-46444722897472,-264,-96,-272,-45610994368,-288,-392,-296,-46444722897496,-304,32,-380,-46444722897496,-320
11,0x55c0ea2ca092,W,0x7ffeab629220,1,-16,-8,-16,,,,,,,,,,,,,,-46444722897480,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46444722897488,-360
16,0x55c0ea2ca09f,R,0x55c0ea2ccfd8,1,-46444722897496,-46444722897480,-46444722897496,-46444722897488,-46444722897496,,,,,,,,,,,,16,46444722897472,46444722897392,46444722897216,46399111903120,46444722897208,46444722897096,46444722897200,-8,46444722897192,46444722897096,46444722897108,46444722897520,46444722897168,-8,46444722897124
17,0x55c0ea2ca09f,W,0x7ffeab629218,1,46444722897472,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46444722897456,-248,-80,-256,-364,-264,40,-272,-46444722897480,-288,-376,-376,48,-352,-46444722897480,-416
21,0x55c0ea2ca008,R,0x55c0ea2ccfe8,1,16,-46444722897456,-46444722897480,-46444722897472,-46444722897480,-46444722897464,-46444722897480,-46444722897472,-46444722897480,,,,,,,,46444722897376,46444722897208,46399111903104,46444722897200,46444722897080,46444722897192,46444722897496,46444722897176,-24,46444722897092,46444722897080,46444722897152,46444722897504,46444722897108,-24,46444722897104
26,0x55c0ea2ca01a,R,0x7ffeab6291c8,1,46444722897376,-80,-104,-88,46444722897392,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46444722897400,-296,-296,-272,128,-336,-46444722897400,-336
39,0x55c0ea2ca118,R,0x7ffeab6291c8,1,0,-80,46444722897392,-88,46444722897392,-96,46444722897392,-88,-104,-88,-104,-96,-104,,,,-45610994272,-168,-284,-184,-296,-200,120,-284,-46444722897400,-224,-296,-268,128,-272,-46444722897400,-268
42,0x55c0ea2ca16d,W,0x7ffeab629120,1,-168,-248,46444722897208,-256,-272,-264,46444722897224,-248,46444722897224,-256,-272,-256,-272,-264,-272,,-45610994104,-8,-116,-24,-128,-40,288,-128,-46444722897232,-104,-128,-168,296,-168,-46444722897232,-88
45,0x55c0ea2ca171,W,0x7ffeab629118,1,-176,-8,-176,-264,46444722897216,-272,46444722897200,-256,46444722897216,-256,46444722897216,-264,-280,-264,-280,-272,-45610994096,-8,-108,-24,-120,-108,296,-48,-46444722897224,-92,-120,-96,304,-92,-96,-80
47,0x55c0ea2ca173,W,0x7ffeab629110,1,-184,-8,-184,-264,46444722897192,-280,-288,-264,46444722897192,-264,46444722897208,-264,46444722897208,-272,-288,-272,-45610994088,-8,-100,-24,-112,-112,304,-88,-46444722897216,-152,-112,-152,-46444722897216,-84,-88,-128
49,0x55c0ea2ca175,W,0x7ffeab629108,1,-192,-8,-192,-24,46444722897184,-280,46444722897200,-272,-192,-272,46444722897184,-272,46444722897200,-272,46444722897200,-280,-45610994080,-8,-92,-92,-104,-32,312,-76,-46444722897208,-80,320,-144,-46444722897208,-64,-80,-112
