Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
0.8632671705238626,11.622315717816804,0.0,41,0.35,2.830144310666592,0.0,35,28,14,204.44653540699173,-1.7537837730074577,7.881518294415883,0.0,37,0.29,2.475260640778454,0.0,29,2,1,188.9345943326779,0,100,9
-0.4776773162655949,8.038775157885274,0.0,23,0.4,2.7881228860416143,0.0,40,13,46,170.92124757516694,-0.4921118115840269,6.084735920870221,0.0,29,0.3,2.2480852231422133,0.0,30,13,15,123.074559938044,50,100,9
-0.2222089095488145,11.192907879076005,0.0,24,0.26,2.2751892226370813,0.0,26,13,46,348.8606524005382,-1.894884739540232,7.971380523955717,0.0,20,0.19,2.718258194565099,0.0,19,13,15,222.4414342350144,100,100,9
-0.0744964426925683,12.06015189220613,0.0,17,0.24,2.337977322518386,0.0,24,13,46,407.92956900278085,-2.2542331165264407,8.4973029283886,0.0,14,0.16,2.714566342769801,-2.19722457733622,16,13,15,266.12469277648705,150,100,9
