Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x561e81b56129,R,0x7fffbde44770,1,,,,,,,,,,,,,,,,,-46047354075032,-8,-46047354075016,-24,-104,-280,-340,-340,-352,-328,-46047354075048,-360,-46047354075072,-328,-46047354075056,-360
9,0x561e81b56131,W,0x7fffbde44768,1,-8,,,,,,,,,,,,,,,,-46047354075024,-8,-46047354075008,-264,-96,-272,-332,-344,24,-320,-46047354075056,-352,-320,-320,-46047354075048,-352
11,0x561e81b56132,W,0x7fffbde44760,1,-16,-8,-16,,,,,,,,,,,,,,-46047354075016,-8,-88,-256,-88,-324,-336,-336,-46047354075032,-312,-46047354075056,-344,-312,-344,-46047354075040,-344
16,0x561e81b5613f,R,0x561e81b58fd8,1,-46047354075032,-46047354075016,-46047354075032,-46047354075024,-46047354075032,,,,,,,,,,,,16,46047354075008,46047354074928,46047354074752,46047354074692,46047354074692,46047354075048,46047354074680,-32,46047354074704,-40,46047354074704,46047354074704,46047354074672,-24,46047354074736
17,0x561e81b5613f,W,0x7fffbde44758,1,46047354075008,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46047354074992,-248,-80,-256,-328,-316,-46047354075024,-328,-46047354075040,-336,-46047354075048,-336,-304,-336,-46047354075032,-300
21,0x561e81b56008,R,0x561e81b58fe8,1,16,-46047354074992,-46047354075016,-46047354075008,-46047354075016,-46047354075000,-46047354075016,-46047354075008,-46047354075016,,,,,,,,46047354074912,46047354074744,46047354074676,46047354074736,46047354075032,46047354074676,-32,46047354074688,-48,46047354074688,-56,46047354074656,46047354074688,46047354074720,-40,46047354074656
26,0x561e81b5601a,R,0x7fffbde44708,1,46047354074912,-80,-104,-88,46047354074928,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-248,-176,120,-248,-46047354074944,-256,-46047354074960,-256,-46047354074968,-256,-224,-220,-220,-256
39,0x561e81b561b8,R,0x7fffbde44708,1,0,-80,46047354074928,-88,46047354074928,-96,46047354074928,-88,-104,-88,-104,-96,-104,,,,-236,-168,-248,-236,120,-224,-46047354074944,-224,-46047354074960,-256,-46047354074968,-192,-46047354074952,-220,-224,-256
42,0x561e81b562af,W,0x7fffbde44660,1,-168,-248,46047354074744,-256,-272,-264,46047354074760,-248,46047354074760,-256,-272,-256,-272,-264,-272,,-68,-8,-80,-80,288,-88,-46047354074776,-88,-46047354074792,-88,-56,-24,-52,-52,-52,-88
45,0x561e81b562b3,W,0x7fffbde44658,1,-176,-8,-176,-264,46047354074752,-272,46047354074736,-256,46047354074752,-256,46047354074752,-264,-280,-264,-280,-272,-60,-60,-72,-48,296,-48,-46047354074768,-80,-46047354074792,-80,-46047354074776,-16,-48,-44,-44,-46047027246008
48,0x561e81b562b8,W,0x7fffbde4461c,1,-236,-60,-236,-316,46047354074676,-332,-340,-316,46047354074676,-316,46047354074692,-316,46047354074692,-324,-340,-324,0,-12,-12,-20,356,-20,-46047354074724,-20,12,-20,16,44,12,-20,44,-46047027245948
50,0x561e81b562bb,W,0x7fffbde44610,1,-248,-12,-248,-80,46047354074664,-336,46047354074680,-328,-248,-328,46047354074664,-328,46047354074680,-328,46047354074680,-336,12,24,0,24,-46047354074696,-8,-46047354074720,-8,-46047354074704,-8,28,28,28,-8,56,-46047027245888
52,0x561e81b562bf,W,0x7fffbde44628,1,-224,24,-224,-48,46047354074688,-304,46047354074704,-320,-328,-304,-224,-304,46047354074688,-304,46047354074704,-304,-12,-32,344,0,-46047354074736,-32,0,-32,-46047354074728,32,0,4,4,-46047027245960,32,-46047027245904
54,0x561e81b562c6,R,0x7fffbde4461c,1,-236,-12,-236,0,46047354074676,-68,46047354074692,-324,-340,-68,-236,-316,-236,-316,46047354074676,-316,-12,-20,-46047354074708,12,-46047354074732,-20,12,-20,16,44,12,-20,16,-46047027245900,-46047354074716,-46047027245892
57,0x561e81b562cc,R,0x7fffbde44610,1,-12,-24,-248,0,46047354074664,-72,46047354074680,-328,-352,-344,-248,-80,-248,-328,-248,-328,368,-8,-46047354074712,24,-46047354074720,-8,-46047354074704,-8,28,28,24,-46047027245936,56,-46047027245888,-46047354074704,28
60,0x561e81b562d4,R,0x7fffbde44780,1,368,344,120,368,46047354075032,356,46047354075048,288,16,32,120,296,120,288,120,40,-46047354075064,-376,-46047354075080,-376,-344,-376,-46047354075072,-312,-340,-376,-340,-46047027246304,-312,-46047027246248,-340,-340
63,0x561e81b562da,W,0x7fffbde44608,1,-376,-32,-20,-8,-256,-20,46047354074672,-80,-360,-336,-256,-352,-256,-80,-256,-88,-46047354074688,32,-46047354074712,0,32,0,-46047354074696,36,32,0,36,-46047027245880,-46047354074696,-46047027245872,64,36
66,0x561e81b56104,R,0x561e81b58fc8,1,-46047354075064,-46047354074688,-46047354074696,-46047354074696,-46047354074944,-46047354074708,-32,-46047354074768,-46047354075048,-46047354074776,-46047354074944,-46047354075032,-46047354074944,-46047354074708,-46047354074944,-46047354074768,-16,46047354074720,-24,46047354074688,46047354074720,46047354074752,46047354074724,46047354074724,46047354074720,326828760,46047354074752,326828808,46047354074724,326828816,46047354074752,46047354074688
