mean,std,median,unique,zeros_frac,entropy,mode,mode_count,ac_first_peak,fft_dom_bin,fft_dom_power,w_mean,w_std,start,length
-3.4746666629854848,11.42511983512594,0.0,87,0.352,2.6269643079722056,0.0,176,8,125,1914.77078375926,3.915163224873824,18.47186688500032,0,500
-3.9678839344557835,10.605434553466473,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.0209127421056,4.493730097018531,18.752191720461933,250,500
-3.969578530176216,10.60347100964969,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.0362573909497,4.613466115168165,18.82800263696424,500,500
-3.896182504633045,10.536746988400038,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.3133007586748,4.680773095835208,18.758965280622377,750,500
-3.8944879089119357,10.538711162173374,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.300391921533,4.561037077684897,18.683305584468197,1000,500
-3.9678839344544086,10.605434553462912,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.0209127414184,4.493730097017201,18.752191720455414,1250,500
-2.5662568799491248,11.965436037576712,0.0,83,0.348,2.7786789582824105,0.0,174,8,125,1353.8927047224988,2.1243043979927423,16.702345874289215,1500,500
-0.429284813477841,13.59710118774026,0.0,101,0.312,2.6105019772703155,0.0,156,10,200,2581.9532892856128,-1.5909667092013984,12.061724139198937,1750,500
0.2353640263794157,14.168610055829003,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.7574443229623,-3.0058136937592734,9.68682189478333,2000,500
0.2353640263794158,14.168610055828035,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.757444322744,-3.005813693759056,9.686821894782689,2250,500
0.23536402637941584,14.168610055827067,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.7574443225258,-3.005813693758838,9.68682189478205,2500,500
0.23536402637941586,14.168610055826099,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.7574443223084,-3.0058136937586197,9.686821894781408,2750,500
0.2353640263794158,14.168610055825129,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.75744432209,-3.005813693758401,9.686821894780769,3000,500
0.2353640263794158,14.16861005582416,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.757444321872,-3.005813693758183,9.686821894780127,3250,500
0.2353640263794158,14.168610055823192,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.7574443216536,-3.005813693757965,9.686821894779488,3500,500
