Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55cd6e6ff0a9,R,0x7ffda9fbef10,1,,,,,,,,,,,,,,,,,-46386645815096,-8,-46386645815080,-24,-104,-280,-617926199208,-288,-388,-304,16,-312,-400,-388,-46386645815104,-400
9,0x55cd6e6ff0b1,W,0x7ffda9fbef08,1,-8,,,,,,,,,,,,,,,,-46386645815088,-8,-46386645815072,-264,-96,-272,-617926199200,-288,-392,-296,-46386645815096,-304,32,-380,-46386645815096,-320
11,0x55cd6e6ff0b2,W,0x7ffda9fbef00,1,-16,-8,-16,,,,,,,,,,,,,,-46386645815080,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46386645815088,-364
16,0x55cd6e6ff0bf,R,0x55cd6e701fd8,1,-46386645815096,-46386645815080,-46386645815096,-46386645815088,-46386645815096,,,,,,,,,,,,16,46386645815072,46386645814992,46386645814816,45768719615888,46386645814808,46386645814696,46386645814800,-8,46386645814792,46386645814696,46386645814708,46386645815120,46386645814768,-8,46386645814720
17,0x55cd6e6ff0bf,W,0x7ffda9fbeef8,1,46386645815072,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46386645815056,-248,-80,-256,-364,-264,40,-272,-46386645815080,-288,-376,-376,48,-356,-46386645815080,-432
21,0x55cd6e6ff008,R,0x55cd6e701fe8,1,16,-46386645815056,-46386645815080,-46386645815072,-46386645815080,-46386645815064,-46386645815080,-46386645815072,-46386645815080,,,,,,,,46386645814976,46386645814808,45768719615872,46386645814800,46386645814680,46386645814792,46386645815096,46386645814776,-24,46386645814692,46386645814680,46386645814752,46386645815104,46386645814704,-24,46386645814700
26,0x55cd6e6ff01a,R,0x7ffda9fbeea8,1,46386645814976,-80,-104,-88,46386645814992,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46386645815000,-296,-296,-276,128,-352,-46386645815000,-352
39,0x55cd6e6ff138,R,0x7ffda9fbeea8,1,0,-80,46386645814992,-88,46386645814992,-96,46386645814992,-88,-104,-88,-104,-96,-104,,,,-617926199104,-168,-284,-184,-296,-200,120,-284,-46386645815000,-224,-296,-272,128,-276,-46386645815000,-272
42,0x55cd6e6ff18d,W,0x7ffda9fbee00,1,-168,-248,46386645814808,-256,-272,-264,46386645814824,-248,46386645814824,-256,-272,-256,-272,-264,-272,,-617926198936,-8,-116,-24,-128,-40,288,-128,-46386645814832,-108,-128,-184,296,-184,-46386645814832,-80
45,0x55cd6e6ff191,W,0x7ffda9fbedf8,1,-176,-8,-176,-264,46386645814816,-272,46386645814800,-256,46386645814816,-256,46386645814816,-264,-280,-264,-280,-272,-617926198928,-8,-108,-24,-120,-108,296,-48,-46386645814824,-96,-120,-100,304,-96,-96,-72
47,0x55cd6e6ff193,W,0x7ffda9fbedf0,1,-184,-8,-184,-264,46386645814792,-280,-288,-264,46386645814792,-264,46386645814808,-264,46386645814808,-272,-288,-272,-617926198920,-8,-100,-24,-112,-112,304,-92,-46386645814816,-168,-112,-168,-46386645814816,-88,-88,-160
49,0x55cd6e6ff195,W,0x7ffda9fbede8,1,-192,-8,-192,-24,46386645814784,-280,46386645814800,-272,-192,-272,46386645814784,-272,46386645814800,-272,46386645814800,-280,-617926198912,-8,-92,-92,-104,-32,312,-80,-46386645814808,-84,320,-160,-46386645814808,-56,-80,-144
51,0x55cd6e6ff197,W,0x7ffda9fbede0,1,-200,-8,-200,-24,46386645814776,-280,46386645814792,-296,-304,-280,-200,-280,46386645814776,-280,46386645814792,-280,-617926198904,-8,-84,-96,-96,-76,320,-152,-96,-76,328,-72,-46386645814800,-144,-72,-40
53,0x55cd6e6ff199,W,0x7ffda9fbedd8,1,-208,-8,-208,-24,46386645814768,-40,46386645814784,-296,-312,-40,-208,-288,-208,-288,46386645814768,-288,-617926198896,-76,-76,-16,-88,-64,-46386645814792,-144,-88,-144,336,-40,-46386645814792,-128,-68,-32
56,0x55cd6e6ff1a1,W,0x7ffda9fbed8c,1,-284,-76,-284,-92,46386645814692,-108,46386645814708,-364,-388,-380,-284,-116,-284,-364,-284,-364,-617926198820,-12,0,8,404,12,-46386645814716,8,-12,12,412,-60,12,-52,-44,44
58,0x55cd6e6ff1a4,W,0x7ffda9fbed80,1,-296,-12,-296,-96,46386645814680,-112,46386645814696,-128,-400,-384,-296,-120,-296,-128,-296,-376,-617926198808,72,0,20,416,-56,-46386645814704,-56,0,48,-46386645814704,-48,20,-40,-24,56
60,0x55cd6e6ff1a8,R,0x7f6dcab66768,1,-617926199104,-617926198808,-617926199104,-617926198896,45768719615872,-617926198912,45768719615888,-617926198928,-617926199208,-617926199184,-617926199104,-617926199200,-617926199104,-617926198928,-617926199104,-617926198936,617926198820,617926198880,617926198808,617926198832,617926199224,617926198828,-45768719615896,617926198832,617926199232,617926198856,617926198832,617926198760,617926198776,617926198768,617926198784,617926198776
62,0x55cd6e6ff1b1,W,0x7ffda9fbedc8,1,617926198880,72,-224,60,46386645814752,-24,46386645814768,-40,-328,-56,-224,-312,-224,-40,-224,-48,-60,-52,-72,-128,344,-128,-72,-48,-46386645814776,-24,-52,-120,-104,-16,-88,-104
67,0x55cd6e6ff1bd,W,0x7ffda9fbed94,1,617926198828,-52,-276,8,46386645814700,-68,46386645814716,-84,-380,-100,-276,-356,-276,-372,-276,-92,-8,4,-20,0,-46386645814724,-76,404,4,4,28,0,-60,-44,36,-36,-44
69,0x55cd6e6ff1c4,W,0x7ffda9fbed98,1,617926198832,4,-272,24,-272,-64,46386645814720,-72,-376,-88,-272,-104,-272,-360,-272,-80,-12,-80,392,-4,-24,-80,-46386645814728,0,0,-72,-56,-64,-48,-56,-32,-48
71,0x55cd6e6ff1cb,R,0x7ffda9fbed8c,1,617926198820,-12,-284,-60,-284,0,46386645814692,-84,-388,-92,-284,-108,-284,-364,-284,-380,-12,-68,-46386645814716,8,412,-68,-46386645814716,36,8,-60,-44,44,-28,-44,-28,-36
74,0x55cd6e6ff1d1,R,0x7ffda9fbed80,1,-12,-24,-296,-20,-296,0,46386645814680,-88,46386645814696,-104,-296,-112,-296,-128,-296,-384,416,-56,0,20,424,24,24,48,20,-40,-24,56,-8,-32,-16,-16
77,0x55cd6e6ff1d9,R,0x7ffda9fbef20,1,416,392,617926199224,396,120,344,46386645815096,404,46386645815112,320,16,304,120,296,120,40,-46386645815120,-472,-416,-472,-46386645815120,-392,-392,-464,-448,-456,-432,-360,-424,-440,-472,-432
80,0x55cd6e6ff1df,W,0x7ffda9fbed48,1,-472,-80,-68,-76,-352,-128,46386645814624,-56,46386645814640,-144,-456,-160,617926198752,-176,-352,-184,-46386645814648,76,480,0,-46386645814648,104,76,8,32,16,40,24,40,32,0,48
83,0x55cd6e6ff094,R,0x55cd6e701fd0,1,-46386645815120,-46386645814648,-46386645814704,-46386645814724,-45768719615896,-46386645814776,-46386645815000,-46386645814704,-8,-46386645814716,-46386645815104,-46386645814800,-45768719615896,-46386645814816,-45768719615896,-46386645814832,46386645814704,46386645814724,46386645815128,46386645814728,46386645814728,46386645814752,46386645814672,46386645814656,46386645814680,46386645814760,46386645814696,46386645814672,46386645814688,46386645814688,46386645810552,46386645814696
85,0x55cd6e6ff1e4,W,0x7ffda9fbed94,1,46386645814724,76,20,-4,8,-52,-276,20,46386645814700,8,-380,-68,617926198828,-84,617926198828,-100,-20,-76,-46386645814724,4,0,28,-52,-60,-36,36,-28,-44,-76,-36,-8268,-28
87,0x55cd6e6ff1e7,R,0x7ffda9fbed80,1,46386645814704,-20,-416,-24,-12,-20,617926198808,0,-296,-12,46386645814696,-88,617926198808,-96,617926198808,-112,424,-56,24,24,20,-48,-24,-40,-16,-32,-16,-24,-4152,-16,-8248,-56
90,0x55cd6e6ff1ef,R,0x7ffda9fbef28,1,424,404,8,480,424,404,617926199232,352,128,412,46386645815104,336,24,328,617926199232,320,-46386645815128,-480,-400,-376,-456,-472,-448,-368,-432,-456,-480,-448,-4576,-432,-8672,-4576
