mean,std,median,unique,zeros_frac,entropy,mode,mode_count,ac_first_peak,fft_dom_bin,fft_dom_power,w_mean,w_std,start,length
-3.4747438120968455,11.425372279909412,0.0,87,0.352,2.6269643079722056,0.0,176,8,125,1914.812953055472,3.9152389325885144,18.472286704915376,0,500
-3.967973996972627,10.605667987912222,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.0659285520728,4.493817300407856,18.752619259060452,250,500
-3.9696685926930613,10.603704472928685,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.081271853551,4.61355617768501,18.828431975727405,500,500
-3.896271137586131,10.536978818247025,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.3576019656798,4.680864587915812,18.75939312241475,750,500
-3.8945765418650207,10.538942963065171,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.3446944211123,4.561125710637983,18.683731629383246,1000,500
-3.9679739969712537,10.605667987908664,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.0659285513866,4.493817300406526,18.752619259053933,1250,500
-3.9696685926916873,10.603704472925125,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.081271852865,4.613556177683636,18.828431975720857,1500,500
-3.896271137584779,10.53697881824349,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.3576019650047,4.680864587914416,18.759393122408227,1750,500
-2.6302966692183802,11.869344394057586,0.0,82,0.35,2.763318171271467,0.0,175,8,125,1355.2629662493832,2.2626737925375555,16.80161331632324,2000,500
-0.5666763118137033,13.59324728945067,0.0,101,0.312,2.606538027753008,0.0,156,10,200,2467.0354755280437,-1.5199843508940203,12.312680845257775,2250,500
0.2353640263794155,14.168927438722578,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.828922510598,-3.0058851719469093,9.687031828209173,2500,500
0.23536402637941564,14.168927438720642,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.8289225101616,-3.0058851719464736,9.687031828207894,2750,500
0.23536402637941561,14.168927438718708,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.828922509726,-3.005885171946037,9.687031828206614,3000,500
0.2353640263794156,14.168927438716771,0.0,106,0.3,2.6464393467221066,0.0,150,10,250,3167.8289225092904,-3.0058851719456015,9.687031828205333,3250,500
