mean,std,median,unique,zeros_frac,entropy,mode,mode_count,ac_first_peak,fft_dom_bin,fft_dom_power,w_mean,w_std,start,length
-3.4757504807700164,11.428660178069263,0.0,87,0.352,2.6269643079722056,0.0,176,8,125,1915.3628436522524,3.916226932028462,18.47776062518842,0,500
-3.9691485620274927,10.608712376740469,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.653009668434,4.494954577683203,18.75819507703003,250,500
-3.9708431577479293,10.60674923767704,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6683354035733,4.614730742739878,18.83403127079767,500,500
-3.897427058751243,10.54000228036548,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.9353634699564,4.682057796860443,18.764972894516433,750,500
-3.895732463030136,10.541966047673567,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.922472777379,4.562281631803098,18.689287967256526,1000,500
-3.969148562026132,10.608712376736943,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.6530096677538,4.494954577681886,18.758195077023572,1250,500
-3.9708431577465686,10.606749237673512,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6683354028933,4.614730742738518,18.834031270791186,1500,500
-3.897427058749904,10.540002280361978,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.9353634692873,4.682057796859061,18.76497289450997,1750,500
-3.8957324630287977,10.541966047670066,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.9224727767098,4.56228163180176,18.689287967250092,2000,500
-3.9691485620247717,10.608712376733417,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.653009667074,4.494954577680568,18.758195077017113,2250,500
-3.9708431577452084,10.606749237669986,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6683354022134,4.614730742737157,18.8340312707847,2500,500
-3.8974270587485647,10.540002280358475,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.9353634686179,4.682057796857678,18.764972894503508,2750,500
-3.8957324630274583,10.541966047666564,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.9224727760406,4.5622816318004205,18.689287967243654,3000,500
-3.969148562023411,10.608712376729892,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.653009666394,4.494954577679251,18.758195077010654,3250,500
-3.970843157743848,10.606749237666458,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6683354015333,4.614730742735797,18.834031270778215,3500,500
-3.897427058747226,10.540002280354974,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.9353634679485,4.682057796856297,18.764972894497042,3750,500
-3.895732463026119,10.541966047663063,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.9224727753715,4.562281631799082,18.68928796723722,4000,500
-3.96914856202205,10.608712376726364,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.653009665714,4.494954577677933,18.758195077004196,4250,500
-3.970843157742487,10.606749237662934,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.668335400853,4.614730742734436,18.834031270771728,4500,500
-3.8974270587458872,10.540002280351471,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.9353634672798,4.682057796854915,18.764972894490583,4750,500
-3.895732463024781,10.54196604765956,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.922472774702,4.562281631797743,18.689287967230783,5000,500
-3.9691485620206897,10.608712376722838,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.653009665034,4.494954577676617,18.75819507699774,5250,500
-2.8353997773038015,11.742264601048566,0.0,81,0.354,2.7353788398054415,0.0,177,8,125,1451.8647634620957,2.593233319063798,17.164479795889534,5500,500
-0.6977853603226601,13.44485823595947,0.0,99,0.318,2.589239207581048,0.0,159,10,200,2385.430070263952,-1.1231418280697052,12.82696236414077,5750,500
