Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55689e5850a9,R,0x7ffed1e0b760,1,,,,,,,,,,,,,,,,,-46824598026120,-8,-46824598026104,-24,-104,-280,-397476556792,-288,-388,-304,16,-312,-400,-388,-46824598026128,-400
9,0x55689e5850b1,W,0x7ffed1e0b758,1,-8,,,,,,,,,,,,,,,,-46824598026112,-8,-46824598026096,-264,-96,-272,-397476556784,-288,-392,-296,-46824598026120,-304,32,-380,-46824598026120,-320
11,0x55689e5850b2,W,0x7ffed1e0b750,1,-16,-8,-16,,,,,,,,,,,,,,-46824598026104,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46824598026112,-364
16,0x55689e5850bf,R,0x55689e587fd8,1,-46824598026120,-46824598026104,-46824598026120,-46824598026112,-46824598026120,,,,,,,,,,,,16,46824598026096,46824598026016,46824598025840,46427121469328,46824598025832,46824598025720,46824598025824,-8,46824598025816,46824598025720,46824598025732,46824598026144,46824598025792,-8,46824598025744
17,0x55689e5850bf,W,0x7ffed1e0b748,1,46824598026096,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46824598026080,-248,-80,-256,-364,-264,40,-272,-46824598026104,-288,-376,-376,48,-356,-46824598026104,-432
21,0x55689e585008,R,0x55689e587fe8,1,16,-46824598026080,-46824598026104,-46824598026096,-46824598026104,-46824598026088,-46824598026104,-46824598026096,-46824598026104,,,,,,,,46824598026000,46824598025832,46427121469312,46824598025824,46824598025704,46824598025816,46824598026120,46824598025800,-24,46824598025716,46824598025704,46824598025776,46824598026128,46824598025728,-24,46824598025724
26,0x55689e58501a,R,0x7ffed1e0b6f8,1,46824598026000,-80,-104,-88,46824598026016,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46824598026024,-296,-296,-276,128,-352,-46824598026024,-352
39,0x55689e585138,R,0x7ffed1e0b6f8,1,0,-80,46824598026016,-88,46824598026016,-96,46824598026016,-88,-104,-88,-104,-96,-104,,,,-397476556688,-168,-284,-184,-296,-200,120,-284,-46824598026024,-224,-296,-272,128,-276,-46824598026024,-272
42,0x55689e58518d,W,0x7ffed1e0b650,1,-168,-248,46824598025832,-256,-272,-264,46824598025848,-248,46824598025848,-256,-272,-256,-272,-264,-272,,-397476556520,-8,-116,-24,-128,-40,288,-128,-46824598025856,-108,-128,-184,296,-184,-46824598025856,-80
45,0x55689e585191,W,0x7ffed1e0b648,1,-176,-8,-176,-264,46824598025840,-272,46824598025824,-256,46824598025840,-256,46824598025840,-264,-280,-264,-280,-272,-397476556512,-8,-108,-24,-120,-108,296,-48,-46824598025848,-96,-120,-100,304,-96,-96,-72
47,0x55689e585193,W,0x7ffed1e0b640,1,-184,-8,-184,-264,46824598025816,-280,-288,-264,46824598025816,-264,46824598025832,-264,46824598025832,-272,-288,-272,-397476556504,-8,-100,-24,-112,-112,304,-92,-46824598025840,-168,-112,-168,-46824598025840,-88,-88,-160
49,0x55689e585195,W,0x7ffed1e0b638,1,-192,-8,-192,-24,46824598025808,-280,46824598025824,-272,-192,-272,46824598025808,-272,46824598025824,-272,46824598025824,-280,-397476556496,-8,-92,-92,-104,-32,312,-80,-46824598025832,-84,320,-160,-46824598025832,-56,-80,-144
51,0x55689e585197,W,0x7ffed1e0b630,1,-200,-8,-200,-24,46824598025800,-280,46824598025816,-296,-304,-280,-200,-280,46824598025800,-280,46824598025816,-280,-397476556488,-8,-84,-96,-96,-76,320,-152,-96,-76,328,-72,-46824598025824,-144,-72,-40
53,0x55689e585199,W,0x7ffed1e0b628,1,-208,-8,-208,-24,46824598025792,-40,46824598025808,-296,-312,-40,-208,-288,-208,-288,46824598025792,-288,-397476556480,-76,-76,-16,-88,-64,-46824598025816,-144,-88,-144,336,-40,-46824598025816,-128,-68,-32
56,0x55689e5851a1,W,0x7ffed1e0b5dc,1,-284,-76,-284,-92,46824598025716,-108,46824598025732,-364,-388,-380,-284,-116,-284,-364,-284,-364,-397476556404,-12,0,8,404,12,-46824598025740,8,-12,12,412,-60,12,-52,-44,44
58,0x55689e5851a4,W,0x7ffed1e0b5d0,1,-296,-12,-296,-96,46824598025704,-112,46824598025720,-128,-400,-384,-296,-120,-296,-128,-296,-376,-397476556392,72,0,20,416,-56,-46824598025728,-56,0,48,-46824598025728,-48,20,-40,-24,56
60,0x55689e5851a8,R,0x7fa2466dc768,1,-397476556688,-397476556392,-397476556688,-397476556480,46427121469312,-397476556496,46427121469328,-397476556512,-397476556792,-397476556768,-397476556688,-397476556784,-397476556688,-397476556512,-397476556688,-397476556520,397476556404,397476556464,397476556392,397476556416,397476556808,397476556412,-46427121469336,397476556416,397476556816,397476556440,397476556416,397476556344,397476556360,397476556352,397476556368,397476556360
