Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
1.713332357406821,12.92140033909619,0.0,52,0.11,2.9586008138802,0.0,11,5,22,257.0212139332291,-2.587266094759604,7.672161603126449,-2.19722457733622,35,0.14,3.1197371915561365,-2.19722457733622,18,5,37,145.71974203502242,0,100,1
-0.1773717832455977,2.609137254409688,0.0,18,0.17,2.4566105279715416,0.0,17,5,26,64.61598602684238,-0.8451470355117285,2.770461678865036,-1.6094379124341005,16,0.23,2.46183726577869,0.0,23,31,26,87.69292930455778,50,100,1
-0.2910906555351637,2.496552942424321,0.0,14,0.18,2.349569500694229,0.0,18,5,39,76.19445067748772,-0.8186824091884205,2.690208945244482,-1.6094379124341005,13,0.24,2.269124492920279,-1.6094379124341005,26,31,26,85.30438117813333,100,100,1
-0.2342084021255348,2.452622965073868,0.0,14,0.21,2.3433586415827983,0.0,21,5,39,68.76278914670571,-0.861100564279977,2.666251609237513,-1.6094379124341005,13,0.22,2.227887387823407,-1.6094379124341005,27,31,26,86.62733332893934,150,100,1
-0.3665342981775289,2.5503090590316275,0.0,15,0.19,2.373721453423401,0.0,19,15,39,72.44407903435634,-0.7854017376593795,2.945104626547406,-1.6094379124341005,15,0.22,2.303538287035615,-1.6094379124341005,25,31,26,99.84135143302476,200,100,1
-0.2637747136444009,2.4919538674781148,0.0,14,0.19,2.330216559621043,0.0,19,5,39,77.86136792465656,-0.8699023162225061,2.678819762439385,-1.6094379124341005,13,0.23,2.2652615906655127,-1.6094379124341005,25,31,26,83.77470343396875,250,100,1
-0.2973725221203719,2.4801321574395248,0.0,14,0.2,2.3222514402416587,0.0,20,16,39,74.97776610365676,-0.9166631208872208,2.664252291290186,-1.6094379124341005,13,0.22,2.229325456331452,-1.6094379124341005,27,31,26,85.1924199107775,300,100,1
-0.34767858792825,2.551907322864834,0.0,15,0.18,2.392679096837576,0.0,18,5,39,79.25940937411534,-0.7873720380912532,2.8495423668191706,-1.6094379124341005,15,0.23,2.309194434378753,-1.6094379124341005,26,31,26,93.16649831633252,350,100,1
-0.2568566651895592,2.4637449643337144,0.0,14,0.2,2.338604570978056,0.0,20,16,39,68.3760343411185,-0.8602418952000344,2.6672371505986407,-1.6094379124341005,13,0.23,2.2519532780046574,-1.6094379124341005,25,31,26,88.53789924278085,400,100,1
-0.3337028160678211,2.459045929835609,0.0,14,0.2,2.332540056242717,0.0,20,5,39,80.53677388475354,-0.8246547535016289,2.7680396247692927,-1.6094379124341005,14,0.22,2.24277704484291,-1.6094379124341005,26,31,26,95.2075708811508,450,100,1
-0.2968203058761734,2.451886780094692,0.0,15,0.2,2.3222514402416587,0.0,20,11,26,59.79547535478708,-0.874561854339514,2.6624487958376526,-1.6094379124341005,14,0.22,2.24277704484291,-1.6094379124341005,26,31,26,79.5641924366034,500,100,1
-0.2441740430756735,2.4660617503275186,0.0,15,0.2,2.323798831469748,0.0,20,16,26,67.07020181664427,-0.8528175320830421,2.658646101337589,-1.6094379124341005,14,0.23,2.2519532780046574,-1.6094379124341005,26,31,26,88.80677703300933,550,100,1
-0.2529776415410933,2.4815755630484606,0.0,14,0.19,2.340999144302045,0.0,19,5,39,76.8883708233925,-0.8567887713263518,2.66085860757518,-1.6094379124341005,13,0.23,2.2519532780046574,-1.6094379124341005,26,31,26,82.46228990324504,600,100,1
-0.2961211438779412,2.476767319490645,0.0,14,0.2,2.3222514402416587,0.0,20,16,39,74.94176823352525,-0.9018153919109396,2.6546640567815385,-1.6094379124341005,13,0.23,2.2385016894932,-1.6094379124341005,26,31,26,84.66792225826262,650,100,1
-0.3299061438612611,2.544607509008263,0.0,15,0.19,2.388131895272699,0.0,19,15,39,79.5706274150514,-0.7032045582936179,2.938720677064565,-1.6094379124341005,15,0.23,2.333534362860733,-1.6094379124341005,25,31,26,95.5925327446175,700,100,1
-0.271685264093932,2.463840748879735,0.0,14,0.19,2.345022299129352,0.0,19,16,39,69.82300728264845,-0.8775972171866558,2.65655580675122,-1.6094379124341005,13,0.22,2.24277704484291,-1.6094379124341005,26,31,26,86.94858665337523,750,100,1
-0.358076742482763,2.4653854452040034,0.0,14,0.19,2.326085770128611,0.0,19,5,39,78.29129356095858,-0.926115421830772,2.652868742488233,-1.6094379124341005,13,0.22,2.229325456331452,-1.6094379124341005,26,31,26,84.96345333684266,800,100,1
-0.219852212330932,2.4821146989036578,0.0,14,0.19,2.3460721106727536,0.0,19,5,39,74.90346738672837,-0.8111821970323699,2.680335265495818,-1.6094379124341005,13,0.23,2.2876791486990413,-1.6094379124341005,25,31,26,86.06479107691747,850,100,1
-0.2534332307448549,2.470804518959073,0.0,14,0.2,2.338604570978056,0.0,20,16,39,72.15092143379863,-0.8884048879160678,2.639198815073068,-1.6094379124341005,13,0.23,2.2248498455511925,-1.6094379124341005,27,31,26,84.87443013767681,900,100,1
-0.4254839228793016,2.528885756794854,0.0,15,0.19,2.3710418105984763,0.0,19,5,39,76.749507243668,-0.7890719994022996,2.918005355694708,-1.6094379124341005,15,0.22,2.303538287035615,-1.6094379124341005,25,31,26,99.09412310621744,950,100,1
-0.2805883159276748,2.4620812903838463,0.0,15,0.2,2.305839391504261,0.0,20,5,26,57.41352748848402,-0.8603412739250578,2.647539914269964,-1.6094379124341005,14,0.23,2.2519532780046574,-1.6094379124341005,25,31,26,75.96702846328841,1000,100,1
-0.2359181445221742,2.455033552500256,0.0,15,0.2,2.323798831469748,0.0,20,5,39,72.40124804277396,-0.8444895681334121,2.6360465731290925,-1.6094379124341005,14,0.23,2.3751435367785425,-1.6094379124341005,26,31,26,86.23501476289256,1050,100,1
-0.2264192234272918,2.464711728765624,0.0,14,0.19,2.3460721106727536,0.0,19,5,39,74.02673305523825,-0.8408468692168626,2.6539574927162417,-1.6094379124341005,13,0.22,2.420521856770366,-1.6094379124341005,26,31,26,84.34137621698002,1100,100,1
-0.3043270510798156,2.4778543288823025,0.0,14,0.19,2.328669168392954,0.0,19,5,39,76.70926551896773,-0.9054700397808334,2.640510645644232,-1.6094379124341005,13,0.23,2.4046627184337925,-1.6094379124341005,26,31,26,84.7872757324931,1150,100,1
-0.2709320602525741,2.4822959500687287,0.0,14,0.19,2.345022299129352,0.0,19,5,39,77.72591642457837,-0.8286087974090619,2.6598076368394503,-1.6094379124341005,13,0.24,2.427316398207426,-1.6094379124341005,25,31,26,84.96997280803096,1200,100,1
-0.2605576526917991,2.457280375281188,0.0,14,0.2,2.338604570978056,0.0,20,5,39,71.27350965826976,-0.8736535759757245,2.6385110971545567,-1.6094379124341005,13,0.22,2.395486485272045,-1.6094379124341005,27,31,26,86.09875530554629,1250,100,1
-0.3610407550160442,2.5361338728681697,0.0,15,0.19,2.373721453423401,0.0,19,15,39,72.35066860569168,-0.7908737747135797,2.9047350725553964,-1.6094379124341005,15,0.22,2.461730192322762,-1.6094379124341005,25,31,26,98.7273087698914,1300,100,1
-0.2918189184845062,2.456273322565388,0.0,14,0.2,2.3346424670652497,0.0,20,5,39,75.418591259596,-0.8960027944691303,2.647027418753857,-1.6094379124341005,13,0.22,2.4225899177255097,-1.6094379124341005,25,31,26,81.3221276406022,1350,100,1
-0.3092893150971614,2.472240999475754,0.0,14,0.19,2.328669168392954,0.0,19,5,39,76.42080594852526,-0.9208241250017468,2.630194393137033,-1.6094379124341005,13,0.22,2.38855891121163,-1.6094379124341005,27,31,26,84.31018204270399,1400,100,1
-0.3259805443084728,2.5548299166891337,0.0,15,0.18,2.379873486126124,0.0,18,31,39,79.8637510939556,-0.859890711626943,2.705800712131102,-1.6094379124341005,14,0.24,2.4362823677294965,-1.6094379124341005,26,31,26,85.69316000088644,1450,100,1
-0.2908190290013119,2.444193270569476,0.0,15,0.2,2.3222514402416587,0.0,20,5,26,54.4866566218118,-0.8623399548096189,2.631286763726471,-1.6094379124341005,14,0.23,2.4046627184337925,-1.6094379124341005,25,31,26,77.55360130674678,1500,100,1
-0.1940589455200517,2.37340101535564,0.0,14,0.2,2.2880950163966447,0.0,20,5,39,63.9389181940062,-0.8102226981917419,2.562105669527475,-1.6094379124341005,13,0.23,2.36369106650177,-1.6094379124341005,26,31,26,76.90678313595262,1550,100,1
-0.2287003857440795,2.437581720855491,0.0,14,0.21,2.3433586415827983,0.0,21,5,39,68.5944454581983,-0.8665866224984073,2.621427925775478,-1.6094379124341005,13,0.22,2.373529976952913,-1.6094379124341005,27,31,26,85.46254268123363,1600,100,1
-0.3591458465647431,2.5312923345297222,0.0,15,0.19,2.373721453423401,0.0,19,15,39,72.31901229656441,-0.7927605558331653,2.890862495199313,-1.6094379124341005,15,0.22,2.461730192322762,-1.6094379124341005,25,31,26,98.34319508159234,1650,100,1
-0.2581997522126042,2.4770647338022944,0.0,14,0.19,2.330216559621043,0.0,19,5,39,77.78131582791585,-0.8754547820384895,2.633723014975545,-1.6094379124341005,13,0.23,2.431422619606105,-1.6094379124341005,25,31,26,82.59325412550756,1700,100,1
-0.2917520165306009,2.4651441885267227,0.0,14,0.2,2.557384524448102,0.0,20,5,39,74.8172100786368,-0.9222607614894858,2.6184846468825502,-1.6094379124341005,13,0.22,2.38855891121163,-1.6094379124341005,27,31,26,84.00559724974347,1750,100,1
-0.3401383047120386,2.532514932980222,0.0,15,0.18,2.6198369716472616,0.0,18,5,39,79.06540495577558,-0.7929925436810242,2.797630005340832,-1.6094379124341005,15,0.23,2.454837023508259,-1.6094379124341005,26,31,26,91.7175887294162,1800,100,1
-0.2511664265448965,2.448403411224743,0.0,14,0.2,2.5519020595900512,0.0,20,16,39,68.25961491141216,-0.865908697453447,2.621153584914988,-1.6094379124341005,13,0.23,2.4046627184337925,-1.6094379124341005,25,31,26,87.33547807892782,1850,100,1
-0.3279651164364109,2.443746204731579,0.0,14,0.2,2.5491184846702684,0.0,20,5,39,80.331563069131,-0.832257536446598,2.718063642742196,-1.6094379124341005,14,0.22,2.400968950130057,-1.6094379124341005,26,31,26,93.81552037645024,1900,100,1
-0.2619106042619211,2.452044442750576,0.0,14,0.19,2.5656915558044298,0.0,19,5,39,75.6837853878739,-0.862183933005682,2.6170154949343973,-1.6094379124341005,13,0.23,2.410145183291805,-1.6094379124341005,26,31,26,81.31459309263259,1950,100,1
-0.2383636439611457,2.450429493912701,0.0,15,0.2,2.5370963200817425,0.0,20,16,39,63.73544179370468,-0.858603493566084,2.611585044451713,-1.6094379124341005,14,0.23,2.4046627184337925,-1.6094379124341005,26,31,26,79.40636706725103,2000,100,1
-0.2762905692644469,2.450627053977666,0.0,15,0.2,2.522417819931812,0.0,20,23,26,61.71239834569056,-0.880714791406122,2.61238502915574,-1.6094379124341005,14,0.22,2.395486485272045,-1.6094379124341005,26,4,26,76.24003366475539,2050,100,1
-0.2902361733577109,2.461157384914978,0.0,14,0.2,2.557384524448102,0.0,20,5,39,74.77440408984371,-0.9076752928465732,2.606898978556248,-1.6094379124341005,13,0.23,2.397735144373378,-1.6094379124341005,26,31,26,83.42373198865104,2100,100,1
-0.322008750155662,2.524323317530604,0.0,15,0.19,2.6152897700823847,0.0,19,5,39,79.38049495837703,-0.7110680911298437,2.881360900477444,-1.6094379124341005,15,0.23,2.479176951990239,-1.6094379124341005,25,31,26,93.9990012322394,2150,100,1
-0.2657237767623674,2.447915657727806,0.0,14,0.19,2.5583197877413464,0.0,19,16,39,69.70677835385597,-0.8835329780641722,2.6083448657881045,-1.6094379124341005,13,0.22,2.395486485272045,-1.6094379124341005,26,31,26,85.69021430745967,2200,100,1
-0.3520631251126226,2.449564253404842,0.0,14,0.19,2.545824828822897,0.0,19,5,39,78.08519037814581,-0.9321028603374748,2.604113675385664,-1.6094379124341005,13,0.22,2.3954864852720448,-1.6094379124341005,26,31,26,83.70027332161462,2250,100,1
-0.2138121853892013,2.4660037948725995,0.0,14,0.19,2.55595878266683,0.0,19,5,39,74.85685170266723,-0.8171958144025102,2.6321687026560547,-1.6094379124341005,13,0.23,2.4458710539861883,-1.6094379124341005,25,31,26,84.78510003559624,2300,100,1
-0.2473396801857549,2.454580758445703,0.0,14,0.2,2.569829258881894,0.0,20,16,39,71.956366655851,-0.8944715582112167,2.5897126071416223,-1.6094379124341005,13,0.23,2.377559285980328,-1.6094379124341005,27,31,26,83.58795260214644,2350,100,1
-0.4173047314187008,2.508169022340482,0.0,15,0.19,2.60617489480492,0.0,19,5,39,76.57470788383674,-0.797214867431266,2.858210672040413,-1.6094379124341005,15,0.22,2.461730192322762,-1.6094379124341005,25,31,26,97.436407384787,2400,100,1
-0.2367041920291454,2.442390913081071,0.0,14,0.2,2.5455789506027284,0.0,20,5,39,74.83459247201289,-0.8525080203534374,2.6096805962400045,-1.6094379124341005,13,0.22,2.420521856770366,-1.6094379124341005,25,31,26,83.56126562923156,2450,100,1
-0.2296865254693061,2.43834615513502,0.0,15,0.2,2.5370963200817425,0.0,20,5,39,74.68659160350191,-0.8506930734242425,2.585637887851622,-1.6094379124341005,14,0.23,2.3751435367785425,-1.6094379124341005,26,31,26,77.62330638860192,2500,100,1
-0.2578677126476434,2.451539712218656,0.0,15,0.19,2.534403961225004,0.0,19,16,26,63.6641638889688,-0.8610597764573995,2.5917347607570584,-1.6094379124341005,14,0.23,2.4046627184337925,-1.6094379124341005,26,31,26,76.57826966341867,2550,100,1
-0.2980095350103377,2.461303747832463,0.0,14,0.19,2.545247596820505,0.0,19,5,39,76.5279006756696,-0.9117586606393976,2.589443040932206,-1.6094379124341005,13,0.23,2.4046627184337925,-1.6094379124341005,26,31,26,83.45651154707237,2600,100,1
-0.2645853812104711,2.4656245638341834,0.0,14,0.19,2.576246987033189,0.0,19,5,39,77.7106467336276,-0.8349263134785396,2.6091020742410205,-1.6094379124341005,13,0.24,2.427316398207426,-1.6094379124341005,25,31,26,83.62591836183476,2650,100,1
-0.2541518293356317,2.440277737564984,0.0,14,0.2,2.569829258881894,0.0,20,5,39,71.06878002864637,-0.8800296895053993,2.58686672885426,-1.6094379124341005,13,0.22,2.395486485272045,-1.6094379124341005,27,16,26,84.74597636546856,2700,100,1
-0.3524394269017489,2.5143577068407383,0.0,15,0.19,2.587018942035396,0.0,19,15,39,72.20928390470203,-0.7994349277175811,2.8419896149459087,-1.6094379124341005,15,0.22,2.461730192322762,-1.6094379124341005,25,31,26,96.98447312369083,2750,100,1
-0.2853222742788723,2.439142440649257,0.0,14,0.2,2.5479399556772444,0.0,20,5,39,75.31200831344617,-0.9024688791547704,2.5948682031538155,-1.6094379124341005,13,0.22,2.4225899177255097,-1.6094379124341005,25,31,26,79.9461425609708,2800,100,1
-0.3027306735179956,2.455130608327665,0.0,14,0.19,2.5638022525993973,0.0,19,5,39,76.23335636569264,-0.9273516201039318,2.5772000129897474,-1.6094379124341005,13,0.22,2.38855891121163,-1.6094379124341005,27,31,26,82.92635141244054,2850,100,1
-0.3171725252642801,2.532653400654144,0.0,15,0.18,2.607031360935809,0.0,18,5,39,79.62870804591695,-0.8642421080017662,2.6493779209976047,-1.6094379124341005,14,0.24,2.4362823677294965,-1.6094379124341005,26,31,26,84.20461577935647,2900,100,1
