Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x5650b54750a9,R,0x7ffd8e45ffa0,1,,,,,,,,,,,,,,,,,-45822351671240,-8,-45822351671224,-24,-104,-324,-324,-336,-336,-344,-45822351671248,-316,-316,-304,-280,-296
9,0x5650b54750b1,W,0x7ffd8e45ff98,1,-8,,,,,,,,,,,,,,,,-45822351671232,-8,-45822351671216,-264,-96,-316,-316,-308,24,-336,-304,-308,-45822351671248,-296,-272,-304
11,0x5650b54750b2,W,0x7ffd8e45ff90,1,-16,-8,-16,,,,,,,,,,,,,,-45822351671224,-8,-88,-256,-88,-320,-320,-300,-45822351671232,-328,-300,-300,-45822351671240,-280,-264,-328
16,0x5650b54750bf,R,0x5650b5477fd8,1,-45822351671240,-45822351671224,-45822351671240,-45822351671232,-45822351671240,,,,,,,,,,,,16,45822351671216,45822351671136,45822351670916,45822351670916,45822351670904,45822351671256,45822351670924,45822351670928,45822351670896,45822351670924,45822351670936,-16,45822351670928,45822351670960,45822351670960
17,0x5650b54750bf,W,0x7ffd8e45ff88,1,45822351671216,-8,-24,-16,-24,-16,-24,,,,,,,,,,-45822351671200,-248,-80,-300,-312,-312,-45822351671224,-292,-288,-292,-292,-272,-45822351671232,-320,-256,-45822322994408
21,0x5650b5475008,R,0x5650b5477fe8,1,16,-45822351671200,-45822351671224,-45822351671216,-45822351671224,-45822351671208,-45822351671224,-45822351671216,-45822351671224,,,,,,,,45822351671120,45822351670952,45822351670900,45822351670900,45822351671240,45822351670888,-24,45822351670880,45822351670912,45822351670920,45822351670908,45822351670912,-32,45822351670944,45822351670912,28676792
26,0x5650b547501a,R,0x7ffd8e45ff38,1,45822351671120,-80,-104,-88,45822351671136,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-212,-45822351671144,-212,-208,-192,-212,-240,-176,-176,-176,-45822322994328
39,0x5650b5475138,R,0x7ffd8e45ff38,1,0,-80,45822351671136,-88,45822351671136,-96,45822351671136,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-240,-45822351671144,-200,-208,-208,-45822351671152,-240,-208,-176,-192,-45822322994328
42,0x5650b547518d,W,0x7ffd8e45fe90,1,-168,-248,45822351670952,-256,-272,-264,45822351670968,-248,45822351670968,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-44,288,-44,-45822351670976,-24,-44,-40,-8,-72,-8,-8,-24,-45822322994152
46,0x5650b5475195,W,0x7ffd8e45fe5c,1,-220,-52,-220,-308,45822351670916,-316,45822351670900,-300,45822351670916,-300,45822351670916,-308,-324,-308,-324,-316,0,-12,-12,-20,340,20,12,28,-45822351670932,12,12,-20,44,-45822322994108,44,-45822322994100
48,0x5650b5475198,W,0x7ffd8e45fe50,1,-232,-12,-232,-312,45822351670888,-328,-336,-312,45822351670888,-312,45822351670904,-312,45822351670904,-320,-336,-320,12,20,0,20,-45822351670912,32,20,40,56,24,24,56,40,-45822322994096,56,32
50,0x5650b547519c,W,0x7ffd8e45fe64,1,-212,20,-212,-44,45822351670908,-300,45822351670924,-292,-212,-292,45822351670908,-292,45822351670924,-292,45822351670924,-300,-8,-28,332,0,4,12,-45822351670940,20,36,-28,36,36,20,-45822322994108,36,20
52,0x5650b54751a3,R,0x7ffd8e45fe5c,1,-220,-8,-220,0,45822351670900,-300,45822351670916,-316,-324,-300,-220,-300,45822351670900,-300,45822351670916,-300,-12,-20,-45822351670924,8,8,20,-45822351670932,12,12,-20,44,-45822322994108,28,20,44,12
55,0x5650b54751a9,R,0x7ffd8e45fe50,1,-12,-20,-232,0,45822351670888,-64,45822351670904,-320,-336,-64,-232,-312,-232,-312,45822351670888,-312,352,-8,24,20,20,40,56,24,24,56,56,-45822322994088,40,40,56,-8
58,0x5650b54751b1,R,0x7ffd8e45ffb0,1,352,332,120,352,45822351671240,340,45822351671256,40,16,24,120,288,120,40,120,40,-45822351671264,-360,-328,-320,-45822351671272,-312,-296,-360,-328,-45822322994448,-296,-320,-312,-328,-296,-360
61,0x5650b54751b7,W,0x7ffd8e45fe48,1,-360,-28,-20,-8,-240,-20,45822351670896,-72,-344,-328,-240,-20,-240,-72,-240,-320,-45822351670904,28,28,40,-45822351670912,32,64,64,32,-45822322994080,64,48,64,32,32,0
64,0x5650b5475094,R,0x5650b5477fd0,1,-45822351671264,-45822351670904,-45822351670912,-45822351670912,-45822351671144,-45822351670924,-24,-45822351670976,-45822351671248,-45822351671224,-45822351671144,-45822351671240,-45822351671144,-45822351670924,-45822351671144,-45822351670976,45822351670936,45822351670932,45822351670932,45822351670952,-8,45822351670904,45822351670968,28676816,45822351670936,45822351670944,45822351670952,45822351670952,45822351670968,45822351670936,45822351670936,45822351670968
66,0x5650b54751bc,W,0x7ffd8e45fe64,1,45822351670932,28,20,0,8,8,-212,-44,45822351670924,-292,-212,-300,-212,20,-212,8,4,12,0,4,-45822351670940,36,36,-45822322994108,36,12,36,20,36,-28,4,36
