Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55e46c60d089,R,0x7fffebcbfc80,1,,,,,,,,,,,,,,,,,-46297590201512,-8,-46297590201496,-24,-104,-292,-292,-304,-304,-312,-46297590201520,-280,-324,-312,-356,-320
9,0x55e46c60d091,W,0x7fffebcbfc78,1,-8,,,,,,,,,,,,,,,,-46297590201504,-8,-46297590201488,-264,-96,-284,-284,-272,24,-304,-272,-272,-316,-304,-348,-316
11,0x55e46c60d092,W,0x7fffebcbfc70,1,-16,-8,-16,,,,,,,,,,,,,,-46297590201496,-8,-88,-256,-88,-288,-288,-264,-46297590201504,-296,-308,-264,-308,-304,-340,-328
16,0x55e46c60d09f,R,0x55e46c60ffd8,1,-46297590201512,-46297590201496,-46297590201512,-46297590201504,-46297590201512,,,,,,,,,,,,16,46297590201488,46297590201408,46297590201220,46297590201220,46297590201208,46297590201528,46297590201232,46297590201232,46297590201200,46297590201188,46297590201200,46297590201188,46297590201188,46297590201156,46297590201160
17,0x55e46c60d09f,W,0x7fffebcbfc68,1,46297590201488,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46297590201472,-248,-80,-268,-280,-280,-46297590201496,-256,-256,-256,-300,-296,-300,-320,-332,-332
21,0x55e46c60d008,R,0x55e46c60ffe8,1,16,-46297590201472,-46297590201496,-46297590201488,-46297590201496,-46297590201480,-46297590201496,-46297590201488,-46297590201496,,,,,,,,46297590201392,46297590201224,46297590201204,46297590201204,46297590201512,46297590201192,-24,46297590201184,46297590201216,46297590201184,46297590201172,46297590201172,46297590201172,46297590201144,46297590201140,46297590201140
26,0x55e46c60d01a,R,0x7fffebcbfc18,1,46297590201392,-80,-104,-88,46297590201408,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-200,-188,120,-176,-46297590201416,-176,-176,-216,-220,-240,-252,-248,-284,-252
39,0x55e46c60d118,R,0x7fffebcbfc18,1,0,-80,46297590201408,-88,46297590201408,-96,46297590201408,-88,-104,-88,-104,-96,-104,,,,-188,-168,-200,-200,120,-208,-46297590201416,-208,-176,-220,-220,-240,-252,-248,-284,-252
42,0x55e46c60d19d,W,0x7fffebcbfb70,1,-168,-248,46297590201224,-256,-272,-264,46297590201240,-248,46297590201240,-256,-272,-256,-272,-264,-272,,-20,-20,-32,-8,288,-8,-46297590201248,-48,-52,-52,-84,-72,-116,-80,-116,-104
46,0x55e46c60d1a5,W,0x7fffebcbfb5c,1,-188,-20,-188,-276,46297590201220,-284,46297590201204,-268,46297590201220,-268,46297590201220,-276,-292,-276,-292,-284,0,-12,-12,-20,308,-20,12,-28,-32,-32,-64,-52,-96,-64,-128,-84
48,0x55e46c60d1a8,W,0x7fffebcbfb50,1,-200,-12,-200,-280,46297590201192,-296,-304,-280,46297590201192,-280,46297590201208,-280,46297590201208,-288,-304,-288,12,24,0,24,-46297590201216,-8,-20,-16,-52,-20,-52,-48,-84,-52,-116,-80
50,0x55e46c60d1ac,W,0x7fffebcbfb68,1,-176,24,-176,-8,46297590201216,-264,46297590201232,-256,-176,-256,46297590201216,-256,46297590201232,-256,46297590201232,-264,-12,-32,296,0,0,-32,-44,-40,-76,-64,-108,-72,-108,-96,-140,-104
52,0x55e46c60d1b3,R,0x7fffebcbfb5c,1,-188,-12,-188,0,46297590201204,-268,46297590201220,-284,-292,-268,-188,-268,46297590201204,-268,46297590201220,-268,-12,-20,-46297590201228,12,-32,-20,-32,-32,-64,-52,-96,-64,-128,-84,-128,-96
