Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_2_last_read_mean,Delta_with_2_last_read_std,Delta_with_2_last_read_median,Delta_with_2_last_read_unique,Delta_with_2_last_read_zeros_frac,Delta_with_2_last_read_entropy,Delta_with_2_last_read_mode,Delta_with_2_last_read_mode_count,Delta_with_2_last_read_ac_first_peak,Delta_with_2_last_read_fft_dom_bin,Delta_with_2_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,Delta_with_2_last_write_mean,Delta_with_2_last_write_std,Delta_with_2_last_write_median,Delta_with_2_last_write_unique,Delta_with_2_last_write_zeros_frac,Delta_with_2_last_write_entropy,Delta_with_2_last_write_mode,Delta_with_2_last_write_mode_count,Delta_with_2_last_write_ac_first_peak,Delta_with_2_last_write_fft_dom_bin,Delta_with_2_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,500,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,550,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,600,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,650,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,700,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,750,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,800,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,850,100,7,1
-0.740692649631423,3.62970915814692,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.694087651256,-0.136943176532936,4.26259784924718,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.699940759353,0.132323622515275,4.07687751063325,0,24,0.2,2.32192809500431,0,20,10,50,210.115506666631,3.84273965302466,2.80449524426857,6.00388706710654,18,0.2,1.46474971333721,0,20,10,40,112.516334583565,900,100,7,1
-0.522676494328824,6.88967368276246,0,29,0.18,2.53315106448298,0,18,8,50,339.426153226573,-0.263942342573801,6.51865609346099,0,33,0.08,2.45789951678848,3.04452243772342,10,8,50,265.3200167698,-0.208031462238559,5.82803267652275,0,33,0.17,2.42848887066848,2.56494935746154,18,8,50,249.93933730946,3.44628411004369,5.36369829777435,6.0137151560428,25,0.18,1.45108147742512,0,18,8,50,151.214723613082,950,100,7,1
0.946248772921108,11.7597370081496,0,48,0.15,2.7722927669478,0,15,13,15,227.312101856418,-0.532666634955742,10.9715246687115,-1.6094379124341,49,0.09,2.41443695952898,0,9,26,15,219.57146485461,-1.85215075729902,7.5779984744265,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,162.841950387315,-0.0010724556617637,8.02341109101111,1.6094379124341,39,0.2,2.02795725633349,0,20,2,1,273.274922871264,0,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,50,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,100,100,7,2
-0.731878021932308,3.58745466475757,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.049699341522,-0.137210417701853,4.21161974343986,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.910291102638,0.132323622515275,4.02322435135605,0,24,0.2,2.32192809500431,0,20,10,50,208.299132893025,3.77004967957896,2.79999128884819,5.89989735358249,20,0.2,1.46474971333721,0,20,10,40,111.539393394997,150,100,7,2
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,-0.137067890202505,4.23954247815885,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,199.884690390675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,3.79938416758656,2.82324149276022,5.89989735358249,24,0.2,1.46474971333721,0,20,10,40,112.588110530759,200,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,250,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,300,100,7,2
-0.731878021932308,3.58745466475757,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.049699341522,-0.137210417701853,4.21161974343986,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.910291102638,0.132323622515275,4.02322435135605,0,24,0.2,2.32192809500431,0,20,10,50,208.299132893025,3.77004967957896,2.79999128884819,5.89989735358249,20,0.2,1.46474971333721,0,20,10,40,111.539393394997,350,100,7,2
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,-0.137067890202505,4.23954247815885,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,199.884690390675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,3.79938416758656,2.82324149276022,5.89989735358249,24,0.2,1.46474971333721,0,20,10,40,112.588110530759,400,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,450,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,500,100,7,2
-0.731878021932308,3.58745466475757,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.049699341522,-0.137210417701853,4.21161974343986,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.910291102638,0.132323622515275,4.02322435135605,0,24,0.2,2.32192809500431,0,20,10,50,208.299132893025,3.77004967957896,2.79999128884819,5.89989735358249,20,0.2,1.46474971333721,0,20,10,40,111.539393394997,550,100,7,2
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,-0.137067890202505,4.23954247815885,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,199.884690390675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,3.79938416758656,2.82324149276022,5.89989735358249,24,0.2,1.46474971333721,0,20,10,40,112.588110530759,600,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,650,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,700,100,7,2
-0.731878021932308,3.58745466475757,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.049699341522,-0.137210417701853,4.21161974343986,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.910291102638,0.132323622515275,4.02322435135605,0,24,0.2,2.32192809500431,0,20,10,50,208.299132893025,3.77004967957896,2.79999128884819,5.89989735358249,20,0.2,1.46474971333721,0,20,10,40,111.539393394997,750,100,7,2
-0.736678754622819,3.610612007539,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,243.489919148675,-0.137067890202505,4.23954247815885,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,199.884690390675,0.132323622515275,4.05261699086427,0,24,0.2,2.32192809500431,0,20,10,50,209.287784930997,3.79938416758656,2.82324149276022,5.89989735358249,24,0.2,1.46474971333721,0,20,10,40,112.588110530759,800,100,7,2
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,850,100,7,2
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,900,100,7,2
-0.513861866629626,6.83546750016632,0,29,0.18,2.53315106448298,0,18,8,50,335.984471838977,-0.264323812090897,6.45123037775474,0,33,0.08,2.58177567241245,3.04452243772342,10,8,50,262.721651200377,-0.204044996849109,5.77195099849195,0,33,0.17,2.42651816019462,2.56494935746154,18,8,50,247.724316996909,3.38808244246602,5.31089158511592,5.91079664404053,25,0.18,1.45108147746498,0,18,8,50,148.812555489484,950,100,7,2
0.928465188473964,11.6929604522998,0,48,0.15,2.7722927669478,0,15,13,15,225.599663319487,-0.53268144898387,10.9420989845143,-1.6094379124341,49,0.09,2.41443695952898,0,9,26,15,219.196993347177,-1.84617845372843,7.55818833492168,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,162.337512324123,0.0048998479079358,8.00332213271722,1.6094379124341,39,0.2,2.02795725633349,0,20,2,1,272.68727585345,0,100,7,3
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,50,100,7,3
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,100,100,7,3
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,-0.137270129397995,4.20019143203009,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,198.511867445621,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,3.8850287221643,2.5662109235361,5.89989735358249,18,0.2,1.37095059465561,0,20,10,40,102.080051160078,150,100,7,3
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,-0.137445173305895,4.16946212293126,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,197.432117739316,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,3.85250932437156,2.54021327821622,5.84354441703136,18,0.2,1.37095059465561,0,20,10,40,100.917929072251,200,100,7,3
-0.722104655336149,3.54084547239771,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.117689362674,-0.137540159885108,4.1552421046272,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,196.922643565081,0.132323622515275,3.96377298210875,0,24,0.2,2.32192809500431,0,20,10,50,206.278511137142,3.69718192672252,2.77510827542067,5.78382518232974,20,0.2,1.46474971333721,0,20,10,40,109.824665361233,250,100,7,3
-0.732216614604233,3.58965292495675,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.1512771431,-0.137222588477861,4.2141678012793,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.976792559423,0.132323622515275,4.0258827729557,0,24,0.2,2.32192809500431,0,20,10,50,208.364417272208,3.75903581252287,2.82439228116696,5.78382518232974,24,0.2,1.46474971333721,0,20,10,40,112.035820912225,300,100,7,3
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,350,100,7,3
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,400,100,7,3
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,-0.137270129397995,4.20019143203009,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,198.511867445621,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,3.8850287221643,2.5662109235361,5.89989735358249,18,0.2,1.37095059465561,0,20,10,40,102.080051160078,450,100,7,3
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,-0.137445173305895,4.16946212293126,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,197.432117739316,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,3.85250932437156,2.54021327821622,5.84354441703136,18,0.2,1.37095059465561,0,20,10,40,100.917929072251,500,100,7,3
-0.722104655336149,3.54084547239771,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.117689362674,-0.137540159885108,4.1552421046272,-0.80471895621705,30,0.1,2.4464393447504,-3.04452243772342,10,10,50,196.922643565081,0.132323622515275,3.96377298210875,0,24,0.2,2.32192809500431,0,20,10,50,206.278511137142,3.69718192672252,2.77510827542067,5.78382518232974,20,0.2,1.46474971333721,0,20,10,40,109.824665361233,550,100,7,3
-0.732216614604233,3.58965292495675,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.1512771431,-0.137222588477861,4.2141678012793,-0.80471895621705,32,0.1,2.4464393447504,-3.04452243772342,10,10,50,198.976792559423,0.132323622515275,4.0258827729557,0,24,0.2,2.32192809500431,0,20,10,50,208.364417272208,3.75903581252287,2.82439228116696,5.78382518232974,24,0.2,1.46474971333721,0,20,10,40,112.035820912225,600,100,7,3
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,-0.136970068360026,4.25719163830807,-0.80471895621705,29,0.1,2.4464393447504,-3.04452243772342,10,10,50,200.510636113245,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,3.94520802462905,2.61435570390093,6.00388706710654,18,0.2,1.37095059465561,0,20,10,40,104.23082090866,650,100,7,3
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,-0.137112595859373,4.22938542963206,-0.80471895621705,29,0.1,2.72192809492715,-3.04452243772342,10,10,50,199.536236825208,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,3.91587353662145,2.59088204557316,5.95324333428778,18,0.2,1.37095059465561,0,20,10,40,103.182395004095,700,100,7,3
