Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55b81eb0c0a9,R,0x7ffd87e91330,1,,,,,,,,,,,,,,,,,-46477606396760,-8,-46477606396744,-24,-104,-280,-926581574600,-288,-388,-304,16,-312,-400,-388,-46477606396768,-400
9,0x55b81eb0c0b1,W,0x7ffd87e91328,1,-8,,,,,,,,,,,,,,,,-46477606396752,-8,-46477606396736,-264,-96,-272,-926581574592,-288,-392,-296,-46477606396760,-304,32,-380,-46477606396760,-320
11,0x55b81eb0c0b2,W,0x7ffd87e91320,1,-16,-8,-16,,,,,,,,,,,,,,-46477606396744,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46477606396752,-364
16,0x55b81eb0c0bf,R,0x55b81eb0efd8,1,-46477606396760,-46477606396744,-46477606396760,-46477606396752,-46477606396760,,,,,,,,,,,,16,46477606396736,46477606396656,46477606396480,45551024822160,46477606396472,46477606396360,46477606396464,-8,46477606396456,46477606396360,46477606396372,46477606396784,46477606396432,-8,46477606396384
17,0x55b81eb0c0bf,W,0x7ffd87e91318,1,46477606396736,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46477606396720,-248,-80,-256,-364,-264,40,-272,-46477606396744,-288,-376,-376,48,-356,-46477606396744,-432
21,0x55b81eb0c008,R,0x55b81eb0efe8,1,16,-46477606396720,-46477606396744,-46477606396736,-46477606396744,-46477606396728,-46477606396744,-46477606396736,-46477606396744,,,,,,,,46477606396640,46477606396472,45551024822144,46477606396464,46477606396344,46477606396456,46477606396760,46477606396440,-24,46477606396356,46477606396344,46477606396416,46477606396768,46477606396368,-24,46477606396364
26,0x55b81eb0c01a,R,0x7ffd87e912c8,1,46477606396640,-80,-104,-88,46477606396656,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46477606396664,-296,-296,-276,128,-352,-46477606396664,-352
39,0x55b81eb0c138,R,0x7ffd87e912c8,1,0,-80,46477606396656,-88,46477606396656,-96,46477606396656,-88,-104,-88,-104,-96,-104,,,,-926581574496,-168,-284,-184,-296,-200,120,-284,-46477606396664,-224,-296,-272,128,-276,-46477606396664,-272
42,0x55b81eb0c18d,W,0x7ffd87e91220,1,-168,-248,46477606396472,-256,-272,-264,46477606396488,-248,46477606396488,-256,-272,-256,-272,-264,-272,,-926581574328,-8,-116,-24,-128,-40,288,-128,-46477606396496,-108,-128,-184,296,-184,-46477606396496,-80
45,0x55b81eb0c191,W,0x7ffd87e91218,1,-176,-8,-176,-264,46477606396480,-272,46477606396464,-256,46477606396480,-256,46477606396480,-264,-280,-264,-280,-272,-926581574320,-8,-108,-24,-120,-108,296,-48,-46477606396488,-96,-120,-100,304,-96,-96,-72
47,0x55b81eb0c193,W,0x7ffd87e91210,1,-184,-8,-184,-264,46477606396456,-280,-288,-264,46477606396456,-264,46477606396472,-264,46477606396472,-272,-288,-272,-926581574312,-8,-100,-24,-112,-112,304,-92,-46477606396480,-168,-112,-168,-46477606396480,-88,-88,-160
