Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x562af6e94129,R,0x7fff8ba8da70,1,,,,,,,,,,,,,,,,,-45993005378200,-8,-45993005378184,-24,-104,-280,-340,-340,-352,-328,-45993005378216,-360,-45993005378240,-328,-45993005378224,-360
9,0x562af6e94131,W,0x7fff8ba8da68,1,-8,,,,,,,,,,,,,,,,-45993005378192,-8,-45993005378176,-264,-96,-272,-332,-344,24,-320,-45993005378224,-352,-320,-320,-45993005378216,-352
11,0x562af6e94132,W,0x7fff8ba8da60,1,-16,-8,-16,,,,,,,,,,,,,,-45993005378184,-8,-88,-256,-88,-324,-336,-336,-45993005378200,-312,-45993005378224,-344,-312,-344,-45993005378208,-344
16,0x562af6e9413f,R,0x562af6e96fd8,1,-45993005378200,-45993005378184,-45993005378200,-45993005378192,-45993005378200,,,,,,,,,,,,16,45993005378176,45993005378096,45993005377920,45993005377860,45993005377860,45993005378216,45993005377848,-32,45993005377872,-40,45993005377872,45993005377872,45993005377840,-24,45993005377904
17,0x562af6e9413f,W,0x7fff8ba8da58,1,45993005378176,-8,-24,-16,-24,-16,-24,,,,,,,,,,-45993005378160,-248,-80,-256,-328,-316,-45993005378192,-328,-45993005378208,-336,-45993005378216,-336,-304,-336,-45993005378200,-300
21,0x562af6e94008,R,0x562af6e96fe8,1,16,-45993005378160,-45993005378184,-45993005378176,-45993005378184,-45993005378168,-45993005378184,-45993005378176,-45993005378184,,,,,,,,45993005378080,45993005377912,45993005377844,45993005377904,45993005378200,45993005377844,-32,45993005377856,-48,45993005377856,-56,45993005377824,45993005377856,45993005377888,-40,45993005377824
26,0x562af6e9401a,R,0x7fff8ba8da08,1,45993005378080,-80,-104,-88,45993005378096,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-248,-176,120,-248,-45993005378112,-256,-45993005378128,-256,-45993005378136,-256,-224,-220,-220,-256
39,0x562af6e941b8,R,0x7fff8ba8da08,1,0,-80,45993005378096,-88,45993005378096,-96,45993005378096,-88,-104,-88,-104,-96,-104,,,,-236,-168,-248,-236,120,-224,-45993005378112,-224,-45993005378128,-256,-45993005378136,-192,-45993005378120,-220,-224,-256
42,0x562af6e942af,W,0x7fff8ba8d960,1,-168,-248,45993005377912,-256,-272,-264,45993005377928,-248,45993005377928,-256,-272,-256,-272,-264,-272,,-68,-8,-80,-80,288,-88,-45993005377944,-88,-45993005377960,-88,-56,-24,-52,-52,-52,-88
45,0x562af6e942b3,W,0x7fff8ba8d958,1,-176,-8,-176,-264,45993005377920,-272,45993005377904,-256,45993005377920,-256,45993005377920,-264,-280,-264,-280,-272,-60,-60,-72,-48,296,-48,-45993005377936,-80,-45993005377960,-80,-45993005377944,-16,-48,-44,-44,-45992606312120
