Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x556c4878d0a9,R,0x7fff4ecf0270,1,,,,,,,,,,,,,,,,,-46810954859160,-8,-46810954859144,-24,-104,-280,-371218864904,-288,-388,-304,16,-312,-400,-388,-46810954859168,-400
9,0x556c4878d0b1,W,0x7fff4ecf0268,1,-8,,,,,,,,,,,,,,,,-46810954859152,-8,-46810954859136,-264,-96,-272,-371218864896,-288,-392,-296,-46810954859160,-304,32,-380,-46810954859160,-320
11,0x556c4878d0b2,W,0x7fff4ecf0260,1,-16,-8,-16,,,,,,,,,,,,,,-46810954859144,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46810954859152,-364
16,0x556c4878d0bf,R,0x556c4878ffd8,1,-46810954859160,-46810954859144,-46810954859160,-46810954859152,-46810954859160,,,,,,,,,,,,16,46810954859136,46810954859056,46810954858880,46439735994256,46810954858872,46810954858760,46810954858864,-8,46810954858856,46810954858760,46810954858772,46810954859184,46810954858832,-8,46810954858784
17,0x556c4878d0bf,W,0x7fff4ecf0258,1,46810954859136,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46810954859120,-248,-80,-256,-364,-264,40,-272,-46810954859144,-288,-376,-376,48,-356,-46810954859144,-432
21,0x556c4878d008,R,0x556c4878ffe8,1,16,-46810954859120,-46810954859144,-46810954859136,-46810954859144,-46810954859128,-46810954859144,-46810954859136,-46810954859144,,,,,,,,46810954859040,46810954858872,46439735994240,46810954858864,46810954858744,46810954858856,46810954859160,46810954858840,-24,46810954858756,46810954858744,46810954858816,46810954859168,46810954858768,-24,46810954858764
26,0x556c4878d01a,R,0x7fff4ecf0208,1,46810954859040,-80,-104,-88,46810954859056,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46810954859064,-296,-296,-276,128,-352,-46810954859064,-352
39,0x556c4878d138,R,0x7fff4ecf0208,1,0,-80,46810954859056,-88,46810954859056,-96,46810954859056,-88,-104,-88,-104,-96,-104,,,,-371218864800,-168,-284,-184,-296,-200,120,-284,-46810954859064,-224,-296,-272,128,-276,-46810954859064,-272
42,0x556c4878d18d,W,0x7fff4ecf0160,1,-168,-248,46810954858872,-256,-272,-264,46810954858888,-248,46810954858888,-256,-272,-256,-272,-264,-272,,-371218864632,-8,-116,-24,-128,-40,288,-128,-46810954858896,-108,-128,-184,296,-184,-46810954858896,-80
45,0x556c4878d191,W,0x7fff4ecf0158,1,-176,-8,-176,-264,46810954858880,-272,46810954858864,-256,46810954858880,-256,46810954858880,-264,-280,-264,-280,-272,-371218864624,-8,-108,-24,-120,-108,296,-48,-46810954858888,-96,-120,-100,304,-96,-96,-72
47,0x556c4878d193,W,0x7fff4ecf0150,1,-184,-8,-184,-264,46810954858856,-280,-288,-264,46810954858856,-264,46810954858872,-264,46810954858872,-272,-288,-272,-371218864616,-8,-100,-24,-112,-112,304,-92,-46810954858880,-168,-112,-168,-46810954858880,-88,-88,-160
