Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
72,0x55b88d3d51c7,R,0x7ffc9e98cce0,1,-12,-20,-280,-56,-280,-12,46471837338872,-80,-384,-88,-280,-104,-280,-360,-280,-376,400,-8,20,20,-8,-8,20,48,24,-3200,24,24,24,24,20,-3184
75,0x55b88d3d51cf,R,0x7ffc9e98ce70,1,400,380,791163168520,344,120,400,46471837339272,328,46471837339288,312,120,304,120,288,120,32,-46471837339296,-408,-380,-360,-376,-408,-380,-376,-352,-3600,-376,-3592,-376,-376,-380,-376
78,0x55b88d3d51d5,W,0x7ffc9e98ccd8,1,-408,-28,-20,-64,-288,-8,46471837338864,-20,46471837338880,-88,-392,-104,-288,-112,-288,-368,-46471837338888,28,0,48,32,56,32,32,56,32,32,-3184,32,-3176,28,-3168
81,0x55b88d3d5094,R,0x55b88d3d7fd0,1,-46471837339296,-46471837338888,-46471837338896,-46471837338952,-45680674170776,-46471837338896,-46471837339176,-46471837338908,-8,-46471837338968,-46471837339280,-46471837338984,-45680674170776,-46471837339000,-46471837339176,-46471837339008,46471837338916,46471837338916,46471837338888,46471837338888,46471837338916,46471837338944,46471837338920,46471837335696,46471837338920,46471837338920,46471837338920,46471837338920,46471837338920,46471837338920,46471837338916,46471837338920
83,0x55b88d3d51da,W,0x7ffc9e98ccf4,1,46471837338916,28,20,0,8,20,-260,8,46471837338892,-52,-364,-60,791163168140,-76,791163168140,-92,0,20,4,-28,0,4,28,-3220,4,-3212,4,-3204,4,-3196,4,4
85,0x55b88d3d51dd,R,0x7ffc9e98ccf4,1,46471837338916,0,-380,0,8,-36,791163168140,8,-260,-52,46471837338908,-60,791163168140,-68,791163168140,-84,-28,20,4,28,4,4,28,4,4,4,4,4,0,-3196,28,4
89,0x55b88d3d51e7,W,0x7ffc9e98cd08,1,20,20,-360,48,40,-16,791163168160,40,-240,-32,46471837338912,-40,-344,-48,791163168160,-56,-48,-48,-20,8,-16,-3240,8,-3232,-16,-3224,-16,-16,-16,-3216,-16,-16
122,0x55b88d3d5277,R,0x7ffc9e98ccd8,1,-28,-48,46471837338888,0,-8,-28,-20,-8,-288,-20,-288,-88,46471837338880,-96,-20,-104,32,0,28,32,32,32,56,32,32,-3176,28,32,56,-3168,32,32
123,0x55b88d3d5277,W,0x7ffc9e98ccd8,1,0,-48,46471837338888,-28,-408,-28,-20,-64,791163168112,-20,-288,-80,46471837338864,-96,-392,-104,32,56,28,-3192,32,-3184,32,32,32,-3176,32,32,32,-3168,32,32
129,0x55b88d3d528a,W,0x7ffc9e98cd10,1,56,56,28,28,-352,56,48,-8,791163168168,48,-232,-24,46471837338920,-32,46471837338936,-48,-24,-24,-28,-24,0,-3240,-24,-24,-28,-3232,0,-24,-24,-3224,-24,-3216
