Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x5585e516f0a9,R,0x7ffc2564ba20,1,,,,,,,,,,,,,,,,,-46687373335112,-8,-46687373335096,-24,-104,-280,-612612117176,-288,-388,-304,16,-312,-400,-388,-46687373335120,-400
9,0x5585e516f0b1,W,0x7ffc2564ba18,1,-8,,,,,,,,,,,,,,,,-46687373335104,-8,-46687373335088,-264,-96,-272,-612612117168,-288,-392,-296,-46687373335112,-304,32,-380,-46687373335112,-320
11,0x5585e516f0b2,W,0x7ffc2564ba10,1,-16,-8,-16,,,,,,,,,,,,,,-46687373335096,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46687373335104,-364
16,0x5585e516f0bf,R,0x5585e5171fd8,1,-46687373335112,-46687373335096,-46687373335112,-46687373335104,-46687373335112,,,,,,,,,,,,16,46687373335088,46687373335008,46687373334832,46074761217936,46687373334824,46687373334712,46687373334816,-8,46687373334808,46687373334712,46687373334724,46687373335136,46687373334784,-8,46687373334736
17,0x5585e516f0bf,W,0x7ffc2564ba08,1,46687373335088,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46687373335072,-248,-80,-256,-364,-264,40,-272,-46687373335096,-288,-376,-376,48,-356,-46687373335096,-432
21,0x5585e516f008,R,0x5585e5171fe8,1,16,-46687373335072,-46687373335096,-46687373335088,-46687373335096,-46687373335080,-46687373335096,-46687373335088,-46687373335096,,,,,,,,46687373334992,46687373334824,46074761217920,46687373334816,46687373334696,46687373334808,46687373335112,46687373334792,-24,46687373334708,46687373334696,46687373334768,46687373335120,46687373334720,-24,46687373334716
26,0x5585e516f01a,R,0x7ffc2564b9b8,1,46687373334992,-80,-104,-88,46687373335008,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46687373335016,-296,-296,-276,128,-352,-46687373335016,-352
39,0x5585e516f138,R,0x7ffc2564b9b8,1,0,-80,46687373335008,-88,46687373335008,-96,46687373335008,-88,-104,-88,-104,-96,-104,,,,-612612117072,-168,-284,-184,-296,-200,120,-284,-46687373335016,-224,-296,-272,128,-276,-46687373335016,-272
42,0x5585e516f18d,W,0x7ffc2564b910,1,-168,-248,46687373334824,-256,-272,-264,46687373334840,-248,46687373334840,-256,-272,-256,-272,-264,-272,,-612612116904,-8,-116,-24,-128,-40,288,-128,-46687373334848,-108,-128,-184,296,-184,-46687373334848,-80
45,0x5585e516f191,W,0x7ffc2564b908,1,-176,-8,-176,-264,46687373334832,-272,46687373334816,-256,46687373334832,-256,46687373334832,-264,-280,-264,-280,-272,-612612116896,-8,-108,-24,-120,-108,296,-48,-46687373334840,-96,-120,-100,304,-96,-96,-72
