Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x562fc5b320e9,R,0x7ffc1adf8b40,1,,,,,,,,,,,,,,,,,-45957579029352,-8,-45957579029336,-24,-104,-324,-324,-336,-336,-304,-45957579029368,-344,24,-308,-304,-344
9,0x562fc5b320f1,W,0x7ffc1adf8b38,1,-8,,,,,,,,,,,,,,,,-45957579029344,-8,-45957579029328,-264,-96,-316,-316,-300,24,-296,-328,-336,-45957579029360,-300,-296,-296
11,0x562fc5b320f2,W,0x7ffc1adf8b30,1,-16,-8,-16,,,,,,,,,,,,,,-45957579029336,-8,-88,-256,-88,-320,-320,-292,-45957579029352,-288,40,-328,-45957579029352,-328,-288,-276
16,0x562fc5b320ff,R,0x562fc5b34fd8,1,-45957579029352,-45957579029336,-45957579029352,-45957579029344,-45957579029352,,,,,,,,,,,,16,45957579029328,45957579029248,45957579029028,45957579029028,45957579029016,45957579029368,45957579029044,45957579029016,45957579029048,45957579029376,45957579029044,-16,45957579029048,45957579029048,45957579029008
17,0x562fc5b320ff,W,0x7ffc1adf8b28,1,45957579029328,-8,-24,-16,-24,-16,-24,,,,,,,,,,-45957579029312,-248,-80,-300,-312,-312,-45957579029344,-284,-312,-320,48,-320,-45957579029344,-268,-280,-256
21,0x562fc5b32008,R,0x562fc5b34fe8,1,16,-45957579029312,-45957579029336,-45957579029328,-45957579029336,-45957579029320,-45957579029336,-45957579029328,-45957579029336,,,,,,,,45957579029232,45957579029064,45957579029012,45957579029012,45957579029352,45957579029000,-32,45957579029032,45957579029000,45957579029028,45957579029360,45957579029032,-32,45957579028992,45957579029032,45957579029036
26,0x562fc5b3201a,R,0x7ffc1adf8ad8,1,45957579029232,-80,-104,-88,45957579029248,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-204,-45957579029264,-240,-232,-240,128,-188,-45957579029264,-176,-188,-196
39,0x562fc5b32178,R,0x7ffc1adf8ad8,1,0,-80,45957579029248,-88,45957579029248,-96,45957579029248,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-200,-45957579029264,-204,-232,-200,128,-240,-200,-176,-45957579029272,-196
42,0x562fc5b321cd,W,0x7ffc1adf8a30,1,-168,-248,45957579029064,-256,-272,-264,45957579029080,-248,45957579029080,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-36,288,-72,-45957579029096,-72,-64,-20,-45957579029096,-72,-20,-8,-8,-28
46,0x562fc5b321d5,W,0x7ffc1adf89fc,1,-220,-52,-220,-308,45957579029028,-316,45957579029012,-300,45957579029028,-300,45957579029028,-308,-324,-308,-324,-316,0,-12,-12,20,340,16,-45957579029044,20,348,32,20,-20,-45957579029052,44,44,-45957172172636
