Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55d5e04040a9,R,0x7ffc7f8b9210,1,,,,,,,,,,,,,,,,,-46345369625144,-8,-46345369625128,-24,-104,-324,-324,-336,-336,-344,-46345369625152,-316,-316,-304,-280,-296
9,0x55d5e04040b1,W,0x7ffc7f8b9208,1,-8,,,,,,,,,,,,,,,,-46345369625136,-8,-46345369625120,-264,-96,-316,-316,-308,24,-336,-304,-308,-46345369625152,-296,-272,-304
11,0x55d5e04040b2,W,0x7ffc7f8b9200,1,-16,-8,-16,,,,,,,,,,,,,,-46345369625128,-8,-88,-256,-88,-320,-320,-300,-46345369625136,-328,-300,-300,-46345369625144,-280,-264,-328
16,0x55d5e04040bf,R,0x55d5e0406fd8,1,-46345369625144,-46345369625128,-46345369625144,-46345369625136,-46345369625144,,,,,,,,,,,,16,46345369625120,46345369625040,46345369624820,46345369624820,46345369624808,46345369625160,46345369624828,46345369624832,46345369624800,46345369624828,46345369624840,-16,46345369624832,46345369624864,46345369624864
17,0x55d5e04040bf,W,0x7ffc7f8b91f8,1,46345369625120,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46345369625104,-248,-80,-300,-312,-312,-46345369625128,-292,-288,-292,-292,-272,-46345369625136,-320,-256,-46345272405848
21,0x55d5e0404008,R,0x55d5e0406fe8,1,16,-46345369625104,-46345369625128,-46345369625120,-46345369625128,-46345369625112,-46345369625128,-46345369625120,-46345369625128,,,,,,,,46345369625024,46345369624856,46345369624804,46345369624804,46345369625144,46345369624792,-24,46345369624784,46345369624816,46345369624824,46345369624812,46345369624816,-32,46345369624848,46345369624816,97219256
26,0x55d5e040401a,R,0x7ffc7f8b91a8,1,46345369625024,-80,-104,-88,46345369625040,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-212,-46345369625048,-212,-208,-192,-212,-240,-176,-176,-176,-46345272405768
39,0x55d5e0404138,R,0x7ffc7f8b91a8,1,0,-80,46345369625040,-88,46345369625040,-96,46345369625040,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-240,-46345369625048,-200,-208,-208,-46345369625056,-240,-208,-176,-192,-46345272405768
42,0x55d5e040418d,W,0x7ffc7f8b9100,1,-168,-248,46345369624856,-256,-272,-264,46345369624872,-248,46345369624872,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-44,288,-44,-46345369624880,-24,-44,-40,-8,-72,-8,-8,-24,-46345272405592
46,0x55d5e0404195,W,0x7ffc7f8b90cc,1,-220,-52,-220,-308,46345369624820,-316,46345369624804,-300,46345369624820,-300,46345369624820,-308,-324,-308,-324,-316,0,-12,-12,-20,340,20,12,28,-46345369624836,12,12,-20,44,-46345272405548,44,-46345272405540
