Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55fd18199089,R,0x7ffe0c3b28e0,1,,,,,,,,,,,,,,,,,-46183584196872,-8,-46183584196856,-24,-104,-280,-618569945464,-288,-388,-304,16,-312,-400,-388,-46183584196880,-400
9,0x55fd18199091,W,0x7ffe0c3b28d8,1,-8,,,,,,,,,,,,,,,,-46183584196864,-8,-46183584196848,-264,-96,-272,-618569945456,-288,-392,-296,-46183584196872,-304,32,-380,-46183584196872,-320
11,0x55fd18199092,W,0x7ffe0c3b28d0,1,-16,-8,-16,,,,,,,,,,,,,,-46183584196856,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46183584196864,-360
16,0x55fd1819909f,R,0x55fd1819bfd8,1,-46183584196872,-46183584196856,-46183584196872,-46183584196864,-46183584196872,,,,,,,,,,,,16,46183584196848,46183584196768,46183584196592,45565014251408,46183584196584,46183584196472,46183584196576,-8,46183584196568,46183584196472,46183584196484,46183584196896,46183584196544,-8,46183584196500
17,0x55fd1819909f,W,0x7ffe0c3b28c8,1,46183584196848,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46183584196832,-248,-80,-256,-364,-264,40,-272,-46183584196856,-288,-376,-376,48,-352,-46183584196856,-416
21,0x55fd18199008,R,0x55fd1819bfe8,1,16,-46183584196832,-46183584196856,-46183584196848,-46183584196856,-46183584196840,-46183584196856,-46183584196848,-46183584196856,,,,,,,,46183584196752,46183584196584,45565014251392,46183584196576,46183584196456,46183584196568,46183584196872,46183584196552,-24,46183584196468,46183584196456,46183584196528,46183584196880,46183584196484,-24,46183584196480
26,0x55fd1819901a,R,0x7ffe0c3b2878,1,46183584196752,-80,-104,-88,46183584196768,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46183584196776,-296,-296,-272,128,-336,-46183584196776,-336
39,0x55fd18199118,R,0x7ffe0c3b2878,1,0,-80,46183584196768,-88,46183584196768,-96,46183584196768,-88,-104,-88,-104,-96,-104,,,,-618569945360,-168,-284,-184,-296,-200,120,-284,-46183584196776,-224,-296,-268,128,-272,-46183584196776,-268
42,0x55fd1819916d,W,0x7ffe0c3b27d0,1,-168,-248,46183584196584,-256,-272,-264,46183584196600,-248,46183584196600,-256,-272,-256,-272,-264,-272,,-618569945192,-8,-116,-24,-128,-40,288,-128,-46183584196608,-104,-128,-168,296,-168,-46183584196608,-88
45,0x55fd18199171,W,0x7ffe0c3b27c8,1,-176,-8,-176,-264,46183584196592,-272,46183584196576,-256,46183584196592,-256,46183584196592,-264,-280,-264,-280,-272,-618569945184,-8,-108,-24,-120,-108,296,-48,-46183584196600,-92,-120,-96,304,-92,-96,-80
