Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
-0.6998940774728745,3.147562249107461,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,172.10831722529906,0.6102312829313322,4.599598612525101,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,252.2199728231958,1600,100,4,2
-0.6992346524985946,3.146028789187332,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,172.04237472787105,0.6095727265097455,4.596240475497427,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,252.0784519928876,1650,100,4,2
-0.6985708501667596,3.1444856517036723,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.97599449468754,0.608909804292546,4.592860362208402,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,251.9359929730612,1700,100,4,2
-0.6979026119728808,3.1429327114270977,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.90917067529972,0.6082424580076597,4.58945798188806,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,251.79258324131777,1750,100,4,2
-0.6099967416683036,3.0456520379824203,0.0,16,0.21,2.4391444053904503,1.6094379124341005,29,10,49,96.64570470331242,0.448768846958939,4.394396878673446,0.0,23,0.3,2.434300174245042,0.0,30,5,21,141.26707619670978,1800,100,4,2
-0.6093875948458631,3.044175332661253,0.0,16,0.21,2.4391444053904503,1.6094379124341005,29,10,50,118.0386101885016,0.4481605236124252,4.391138474536977,0.0,23,0.3,2.434300174245042,0.0,30,5,20,184.16594402479512,1850,100,4,2
-0.6960074335369972,3.138531231117765,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.71965283171136,0.6063498417196022,4.579810308818288,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,251.38586846866065,1900,100,4,2
-0.6953217842867538,3.1369398538442934,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.651087906687,0.6056651314297727,4.576320557381695,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,251.23872729168733,1950,100,4,2
-0.6946314013383825,3.135338037173676,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.58204961184987,0.604975700442925,4.572807059376106,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,251.0905716585296,2000,100,4,2
-0.6939362188736026,3.133725640625016,0.0,16,0.2,2.4464393447504027,1.6094379124341005,30,10,50,171.51253136537184,0.60428148321269,4.569269487999922,0.0,24,0.3,2.4464393447504027,0.0,30,5,20,250.94138748357668,2050,100,4,2
