Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
96,0x55730dd0f074,R,0x55730dd11fd0,1,-46775581049480,-46775581049016,-46775581049056,-46775581049016,-46775581049472,-46775581049084,-46775581049068,-46775581049080,-46404128692120,-46775581049056,-46775581049352,-46775581049068,-24,-46775581049152,-46775581049456,-46775581049160,46775581049080,46775581049084,46775581049016,46775581049040,46775581044920,46775581049048,46775581049080,46775581049032,46775581049088,46775581049104,46775581049088,46775581044920,46775581049084,46775581049088,46775581049080,46775581049088
98,0x55730dd0f1d7,W,0x7ffdd7b5a0cc,1,46775581049084,68,28,4,46775581049084,0,28,4,371452356964,-44,-268,16,46775581049060,-60,46775581049076,-76,-4,12,-4,-44,-4164,-60,-4,-68,4,28,4,36,0,-6204,36,4
100,0x55730dd0f1da,R,0x7ffdd7b5a0c8,1,46775581049080,-4,-400,0,46775581049080,64,-392,0,12,-48,-272,24,-272,-64,46775581049072,-72,-64,16,0,-32,-4160,-48,0,24,8,-4160,8,8,0,-6200,40,-6196
104,0x55730dd0f1e4,W,0x7ffdd7b5a0d8,1,16,12,-384,80,40,80,-376,12,40,-32,371452356976,40,-256,28,46775581049072,-56,-80,-56,-16,-72,-4176,-80,-16,16,-8,24,-12,-8,-16,-8,24,-8
107,0x55730dd0f1eb,W,0x7ffdd7b5a0a0,1,-40,-56,46775581049040,24,-16,-40,46775581049040,-44,-16,-40,-28,-16,-312,-28,46775581049016,-104,-24,8,40,-8,-4120,64,40,-4120,48,80,44,-6160,40,-6156,48,48
109,0x55730dd0f1f2,W,0x7ffdd7b5a0a8,1,-32,8,46775581049048,-36,-432,-32,46775581049048,32,-424,-32,-20,-80,371452356928,-20,-304,-96,-32,-24,32,-32,-4128,64,40,-4128,40,40,36,40,72,-6164,40,-6160
112,0x55730dd0f200,W,0x7ffdd7b5a090,1,-56,-24,46775581049024,-72,-456,8,-32,8,-448,-60,-32,-104,371452356904,-32,-328,-120,-8,8,56,80,56,88,64,96,64,-6144,56,64,96,64,64,-6136
114,0x55730dd0f207,W,0x7ffdd7b5a098,1,-48,8,46775581049032,-8,-448,-52,-24,-48,46775581049032,-52,-24,-48,-36,-24,-320,-36,-16,-16,-4112,72,48,-4112,56,56,52,-6152,48,-6148,56,56,56,56
132,0x55730dd0f255,R,0x7ffdd7b5a088,1,-64,-16,46775581049016,-32,-464,-80,-40,0,46775581049016,0,-456,-64,-52,-112,371452356896,-52,64,0,-4096,96,64,104,72,72,68,72,104,-6132,72,-6128,72,-6124
133,0x55730dd0f255,W,0x7ffdd7b5a088,1,0,-16,46775581049016,-8,-464,-24,-40,-68,46775581049016,-64,-456,-68,-40,-112,371452356896,-40,64,88,-4096,-4096,72,104,72,-6136,64,72,104,72,72,72,72,72
149,0x55730dd0f299,W,0x7ffdd7b5a0e0,1,88,88,24,80,-376,56,48,8,46775581049104,88,-368,88,48,24,36,48,-24,8,-24,-4184,-16,-16,-20,-6224,-24,-6220,16,-6216,-16,-6212,-24,-16
151,0x55730dd0f29d,R,0x7ffdd7b5a0c8,1,64,-24,0,48,46775581049080,32,24,40,46775581049080,-4,-392,0,24,-4,12,-48,-4160,32,0,40,8,8,4,8,0,8,40,8,8,-6188,8,8
159,0x55730dd0f2b0,W,0x7ffdd7b5a0e8,1,32,8,32,96,46775581049112,88,-368,72,46775581049112,16,-360,96,56,96,44,32,-4192,-4192,-24,8,-24,-6232,-28,-6228,-32,-6224,-24,-24,-32,-6220,-24,-24
192,0x55730dd0f340,R,0x7ffdd7b59088,1,-4160,-4192,-4096,-4096,46775581044920,-4112,-4560,-4128,-4136,-4176,-4552,-4164,-4136,-4160,-4148,-4164,4160,0,4168,4168,4168,4168,4164,4168,4200,-2032,4168,4168,4168,-2028,4164,4168
