Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
1.5743748215411586,13.01202031194511,-0.8047189562170501,54,0.07,2.922350857716665,-1.6094379124341005,8,5,22,256.7724121105801,-2.333942269776859,7.904342223948962,-1.6094379124341005,39,0.16,2.790872736958185,0.0,16,5,37,144.7264874819766,0,100,1
-0.4565394334200116,2.9174660779777675,-0.8047189562170501,21,0.1,2.5813933763949457,-1.6094379124341005,16,11,18,78.72918093988727,-0.1381403444998668,3.690013812185321,0.0,24,0.27,2.909171318529772,0.0,27,11,18,143.17304207626347,50,100,1
-0.7488200392881655,2.836369087085289,-1.6094379124341005,18,0.11,2.479566605813549,-1.6094379124341005,18,11,37,82.6618560584521,0.0208200496007674,3.874516207887552,0.0,24,0.26,2.0752669547161746,0.0,26,11,28,120.04677046005084,100,100,1
-0.7244387444812866,2.860845966090422,-1.6094379124341005,18,0.1,2.470631882951859,-1.6094379124341005,18,11,9,74.857191260617,0.000725367704579,3.803255396080728,0.0,23,0.27,2.4610117150162734,0.0,27,11,18,142.1976229272479,150,100,1
-0.7180781343087683,2.85611836057094,-1.6094379124341005,18,0.1,2.470631882951859,-1.6094379124341005,18,11,37,81.92905339417734,-0.0644028357606318,3.790483220127659,0.0,23,0.27,2.4506845977929,0.0,27,11,28,113.86483408761517,200,100,1
-0.8041036811520621,2.881700162184852,-1.6094379124341005,19,0.1,2.488338049542308,-1.6094379124341005,19,11,9,79.79590426245852,-0.1195414610693903,3.826975464045261,0.0,24,0.26,2.452188624996305,0.0,26,11,18,151.09843074468307,250,100,1
-0.7166999502093395,2.820501430322292,-1.6094379124341005,18,0.1,2.4787626166597163,-1.6094379124341005,19,11,37,79.18037765211648,-0.0535219236690691,3.751777988270718,0.0,23,0.27,2.435776576258989,0.0,27,11,28,111.61713907982566,300,100,1
-0.6971743025108188,2.812473614712303,-1.6094379124341005,18,0.11,2.4869376753928902,-1.6094379124341005,18,11,18,83.4768212362207,0.0965153354517843,3.853129440383488,0.0,24,0.26,2.077550177275153,0.0,26,11,18,162.19193819586883,350,100,1
-0.7110982142681006,2.8320356177347605,-1.6094379124341005,18,0.1,2.470631882951859,-1.6094379124341005,18,11,37,79.26765517673448,-0.0125596211054572,3.730556855647784,0.0,23,0.27,2.4610117150162734,0.0,27,11,28,115.32117543080176,400,100,1
-0.7577183776490319,2.8009385272897576,-1.6094379124341005,18,0.1,2.7115839937285395,-1.6094379124341005,18,11,18,82.26236652881154,-0.1008331680231528,3.717156223383807,0.0,23,0.26,2.4491372065648185,0.0,26,11,18,157.7436521809803,450,100,1
-0.7877742951364687,2.8475239530611027,-1.6094379124341005,19,0.1,2.725051447533114,-1.6094379124341005,19,11,37,77.78413495746325,-0.1317518577957363,3.746275086181512,0.0,24,0.26,2.452188624996305,0.0,26,11,28,116.27625205676952,500,100,1
-0.6850023373594418,2.804730598486572,-1.6094379124341005,18,0.1,2.7130653062399226,-1.6094379124341005,19,11,18,76.21851699353601,-0.069052780120062,3.6665886135315593,0.0,23,0.27,2.43577657622012,0.0,27,11,18,153.5363292908074,550,100,1
-0.6816094569058926,2.778952680691854,-1.6094379124341005,18,0.11,2.7236510733836963,-1.6094379124341005,18,11,37,82.03997798219523,0.076980296229743,3.764460148791154,0.0,24,0.26,2.077550177275153,0.0,26,11,28,113.97136804801852,600,100,1
