Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55cb6aed60a9,R,0x7fff3c0e9c70,1,,,,,,,,,,,,,,,,,-46402040302744,-8,-46402040302728,-24,-104,-280,-133040366856,-288,-388,-304,16,-312,-400,-388,-46402040302752,-400
9,0x55cb6aed60b1,W,0x7fff3c0e9c68,1,-8,,,,,,,,,,,,,,,,-46402040302736,-8,-46402040302720,-264,-96,-272,-133040366848,-288,-392,-296,-46402040302744,-304,32,-380,-46402040302744,-320
11,0x55cb6aed60b2,W,0x7fff3c0e9c60,1,-16,-8,-16,,,,,,,,,,,,,,-46402040302728,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46402040302736,-364
16,0x55cb6aed60bf,R,0x55cb6aed8fd8,1,-46402040302744,-46402040302728,-46402040302744,-46402040302736,-46402040302744,,,,,,,,,,,,16,46402040302720,46402040302640,46402040302464,46268999935888,46402040302456,46402040302344,46402040302448,-8,46402040302440,46402040302344,46402040302356,46402040302768,46402040302416,-8,46402040302368
17,0x55cb6aed60bf,W,0x7fff3c0e9c58,1,46402040302720,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46402040302704,-248,-80,-256,-364,-264,40,-272,-46402040302728,-288,-376,-376,48,-356,-46402040302728,-432
21,0x55cb6aed6008,R,0x55cb6aed8fe8,1,16,-46402040302704,-46402040302728,-46402040302720,-46402040302728,-46402040302712,-46402040302728,-46402040302720,-46402040302728,,,,,,,,46402040302624,46402040302456,46268999935872,46402040302448,46402040302328,46402040302440,46402040302744,46402040302424,-24,46402040302340,46402040302328,46402040302400,46402040302752,46402040302352,-24,46402040302348
26,0x55cb6aed601a,R,0x7fff3c0e9c08,1,46402040302624,-80,-104,-88,46402040302640,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46402040302648,-296,-296,-276,128,-352,-46402040302648,-352
39,0x55cb6aed6138,R,0x7fff3c0e9c08,1,0,-80,46402040302640,-88,46402040302640,-96,46402040302640,-88,-104,-88,-104,-96,-104,,,,-133040366752,-168,-284,-184,-296,-200,120,-284,-46402040302648,-224,-296,-272,128,-276,-46402040302648,-272
42,0x55cb6aed618d,W,0x7fff3c0e9b60,1,-168,-248,46402040302456,-256,-272,-264,46402040302472,-248,46402040302472,-256,-272,-256,-272,-264,-272,,-133040366584,-8,-116,-24,-128,-40,288,-128,-46402040302480,-108,-128,-184,296,-184,-46402040302480,-80
45,0x55cb6aed6191,W,0x7fff3c0e9b58,1,-176,-8,-176,-264,46402040302464,-272,46402040302448,-256,46402040302464,-256,46402040302464,-264,-280,-264,-280,-272,-133040366576,-8,-108,-24,-120,-108,296,-48,-46402040302472,-96,-120,-100,304,-96,-96,-72
47,0x55cb6aed6193,W,0x7fff3c0e9b50,1,-184,-8,-184,-264,46402040302440,-280,-288,-264,46402040302440,-264,46402040302456,-264,46402040302456,-272,-288,-272,-133040366568,-8,-100,-24,-112,-112,304,-92,-46402040302464,-168,-112,-168,-46402040302464,-88,-88,-160
49,0x55cb6aed6195,W,0x7fff3c0e9b48,1,-192,-8,-192,-24,46402040302432,-280,46402040302448,-272,-192,-272,46402040302432,-272,46402040302448,-272,46402040302448,-280,-133040366560,-8,-92,-92,-104,-32,312,-80,-46402040302456,-84,320,-160,-46402040302456,-56,-80,-144
51,0x55cb6aed6197,W,0x7fff3c0e9b40,1,-200,-8,-200,-24,46402040302424,-280,46402040302440,-296,-304,-280,-200,-280,46402040302424,-280,46402040302440,-280,-133040366552,-8,-84,-96,-96,-76,320,-152,-96,-76,328,-72,-46402040302448,-144,-72,-40
53,0x55cb6aed6199,W,0x7fff3c0e9b38,1,-208,-8,-208,-24,46402040302416,-40,46402040302432,-296,-312,-40,-208,-288,-208,-288,46402040302416,-288,-133040366544,-76,-76,-16,-88,-64,-46402040302440,-144,-88,-144,336,-40,-46402040302440,-128,-68,-32
56,0x55cb6aed61a1,W,0x7fff3c0e9aec,1,-284,-76,-284,-92,46402040302340,-108,46402040302356,-364,-388,-380,-284,-116,-284,-364,-284,-364,-133040366468,-12,0,8,404,12,-46402040302364,8,-12,12,412,-60,12,-52,-44,44
58,0x55cb6aed61a4,W,0x7fff3c0e9ae0,1,-296,-12,-296,-96,46402040302328,-112,46402040302344,-128,-400,-384,-296,-120,-296,-128,-296,-376,-133040366456,72,0,20,416,-56,-46402040302352,-56,0,48,-46402040302352,-48,20,-40,-24,56
60,0x55cb6aed61a8,R,0x7fe0423bb768,1,-133040366752,-133040366456,-133040366752,-133040366544,46268999935872,-133040366560,46268999935888,-133040366576,-133040366856,-133040366832,-133040366752,-133040366848,-133040366752,-133040366576,-133040366752,-133040366584,133040366468,133040366528,133040366456,133040366480,133040366872,133040366476,-46268999935896,133040366480,133040366880,133040366504,133040366480,133040366408,133040366424,133040366416,133040366432,133040366424
62,0x55cb6aed61b1,W,0x7fff3c0e9b28,1,133040366528,72,-224,60,46402040302400,-24,46402040302416,-40,-328,-56,-224,-312,-224,-40,-224,-48,-60,-52,-72,-128,344,-128,-72,-48,-46402040302424,-24,-52,-120,-104,-16,-88,-104
67,0x55cb6aed61bd,W,0x7fff3c0e9af4,1,133040366476,-52,-276,8,46402040302348,-68,46402040302364,-84,-380,-100,-276,-356,-276,-372,-276,-92,-8,4,-20,0,-46402040302372,-76,404,4,4,28,0,-60,-44,36,-36,-44
69,0x55cb6aed61c4,W,0x7fff3c0e9af8,1,133040366480,4,-272,24,-272,-64,46402040302368,-72,-376,-88,-272,-104,-272,-360,-272,-80,-12,-80,392,-4,-24,-80,-46402040302376,0,0,-72,-56,-64,-48,-56,-32,-48
71,0x55cb6aed61cb,R,0x7fff3c0e9aec,1,133040366468,-12,-284,-60,-284,0,46402040302340,-84,-388,-92,-284,-108,-284,-364,-284,-380,-12,-68,-46402040302364,8,412,-68,-46402040302364,36,8,-60,-44,44,-28,-44,-28,-36
74,0x55cb6aed61d1,R,0x7fff3c0e9ae0,1,-12,-24,-296,-20,-296,0,46402040302328,-88,46402040302344,-104,-296,-112,-296,-128,-296,-384,416,-56,0,20,424,24,24,48,20,-40,-24,56,-8,-32,-16,-16
77,0x55cb6aed61d9,R,0x7fff3c0e9c80,1,416,392,133040366872,396,120,344,46402040302744,404,46402040302760,320,16,304,120,296,120,40,-46402040302768,-472,-416,-472,-46402040302768,-392,-392,-464,-448,-456,-432,-360,-424,-440,-472,-432
80,0x55cb6aed61df,W,0x7fff3c0e9aa8,1,-472,-80,-68,-76,-352,-128,46402040302272,-56,46402040302288,-144,-456,-160,133040366400,-176,-352,-184,-46402040302296,76,480,0,-46402040302296,104,76,8,32,16,40,24,40,32,0,48
83,0x55cb6aed6094,R,0x55cb6aed8fd0,1,-46402040302768,-46402040302296,-46402040302352,-46402040302372,-46268999935896,-46402040302424,-46402040302648,-46402040302352,-8,-46402040302364,-46402040302752,-46402040302448,-46268999935896,-46402040302464,-46268999935896,-46402040302480,46402040302352,46402040302372,46402040302776,46402040302376,46402040302376,46402040302400,46402040302320,46402040302304,46402040302328,46402040302408,46402040302344,46402040302320,46402040302336,46402040302336,46402040298200,46402040302344
85,0x55cb6aed61e4,W,0x7fff3c0e9af4,1,46402040302372,76,20,-4,8,-52,-276,20,46402040302348,8,-380,-68,133040366476,-84,133040366476,-100,-20,-76,-46402040302372,4,0,28,-52,-60,-36,36,-28,-44,-76,-36,-8268,-28
87,0x55cb6aed61e7,R,0x7fff3c0e9ae0,1,46402040302352,-20,-416,-24,-12,-20,133040366456,0,-296,-12,46402040302344,-88,133040366456,-96,133040366456,-112,424,-56,24,24,20,-48,-24,-40,-16,-32,-16,-24,-4152,-16,-8248,-56
