Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55caa47e3129,R,0x7ffe7f6e1dd0,1,,,,,,,,,,,,,,,,,-46402204843512,-8,-46402204843496,-24,-104,-280,-340,-340,-352,-328,-46402204843528,-360,-46402204843552,-328,-46402204843536,-360
9,0x55caa47e3131,W,0x7ffe7f6e1dc8,1,-8,,,,,,,,,,,,,,,,-46402204843504,-8,-46402204843488,-264,-96,-272,-332,-344,24,-320,-46402204843536,-352,-320,-320,-46402204843528,-352
11,0x55caa47e3132,W,0x7ffe7f6e1dc0,1,-16,-8,-16,,,,,,,,,,,,,,-46402204843496,-8,-88,-256,-88,-324,-336,-336,-46402204843512,-312,-46402204843536,-344,-312,-344,-46402204843520,-344
16,0x55caa47e313f,R,0x55caa47e5fd8,1,-46402204843512,-46402204843496,-46402204843512,-46402204843504,-46402204843512,,,,,,,,,,,,16,46402204843488,46402204843408,46402204843232,46402204843172,46402204843172,46402204843528,46402204843160,-32,46402204843184,-40,46402204843184,46402204843184,46402204843152,-24,46402204843216
17,0x55caa47e313f,W,0x7ffe7f6e1db8,1,46402204843488,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46402204843472,-248,-80,-256,-328,-316,-46402204843504,-328,-46402204843520,-336,-46402204843528,-336,-304,-336,-46402204843512,-300
21,0x55caa47e3008,R,0x55caa47e5fe8,1,16,-46402204843472,-46402204843496,-46402204843488,-46402204843496,-46402204843480,-46402204843496,-46402204843488,-46402204843496,,,,,,,,46402204843392,46402204843224,46402204843156,46402204843216,46402204843512,46402204843156,-32,46402204843168,-48,46402204843168,-56,46402204843136,46402204843168,46402204843200,-40,46402204843136
26,0x55caa47e301a,R,0x7ffe7f6e1d68,1,46402204843392,-80,-104,-88,46402204843408,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-248,-176,120,-248,-46402204843424,-256,-46402204843440,-256,-46402204843448,-256,-224,-220,-220,-256
39,0x55caa47e31b8,R,0x7ffe7f6e1d68,1,0,-80,46402204843408,-88,46402204843408,-96,46402204843408,-88,-104,-88,-104,-96,-104,,,,-236,-168,-248,-236,120,-224,-46402204843424,-224,-46402204843440,-256,-46402204843448,-192,-46402204843432,-220,-224,-256
42,0x55caa47e32af,W,0x7ffe7f6e1cc0,1,-168,-248,46402204843224,-256,-272,-264,46402204843240,-248,46402204843240,-256,-272,-256,-272,-264,-272,,-68,-8,-80,-80,288,-88,-46402204843256,-88,-46402204843272,-88,-56,-24,-52,-52,-52,-88
45,0x55caa47e32b3,W,0x7ffe7f6e1cb8,1,-176,-8,-176,-264,46402204843232,-272,46402204843216,-256,46402204843232,-256,46402204843232,-264,-280,-264,-280,-272,-60,-60,-72,-48,296,-48,-46402204843248,-80,-46402204843272,-80,-46402204843256,-16,-48,-44,-44,-46402090244632
