Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target
1.4311466884407629,20.413817790331443,0.0,49,0.13,2.1167275889210453,0.0,13,9,33,547.2111769312718,4.184114885913561,20.10535141706911,0.0,55,0.16,1.939153015836543,0.0,16,3,22,578.0719018987066,0,100,8
-0.0802592844539183,20.62409509466105,0.8047189562170501,36,0.16,2.3719674925418515,3.367295829986474,17,9,33,744.6148563497517,8.848225055031833,21.01162443675912,3.367295829986474,52,0.16,1.8448894518923733,0.0,16,9,22,842.8732231381788,50,100,8
-0.0661276558000723,20.14351763076301,0.8047189562170501,34,0.16,2.3854513996645834,3.367295829986474,17,9,33,716.8033240338157,7.865161236719044,20.696730332391283,2.19722457733622,49,0.18,1.8615568955267383,0.0,18,9,22,831.8186256081526,100,100,8
-0.2344755914752201,20.048552800737653,0.0,35,0.17,2.3616976345531864,0.0,17,9,33,711.8186891002299,8.145128592479624,20.36172382661693,2.19722457733622,48,0.17,1.8554971003162075,0.0,17,9,22,815.8893589313321,150,100,8
0.1169806874885469,20.293332963299022,0.0,36,0.18,2.3458302968399445,0.0,18,9,33,747.6762216199116,9.462866723356548,20.286611421443187,3.367295829986474,52,0.16,1.823373400089632,0.0,16,9,22,806.5943429035423,200,100,8
-0.1920333179877277,19.449378309012683,0.0,46,0.16,2.646724828498136,0.0,16,9,33,615.487864874947,6.409827606818071,20.2461849749764,0.0,52,0.14,1.9159794043319505,0.0,14,9,22,651.3919725478253,250,100,8
-0.0357808535743161,19.101436684923364,0.0,40,0.14,2.609095175635696,0.0,14,5,19,612.621026241113,1.442609330405138,19.457706348649943,-1.6094379124341005,40,0.08,2.281608233789581,-1.6094379124341005,11,21,19,527.9846941760904,300,100,8
0.1249400586874871,19.72966122033973,0.0,38,0.13,2.489684301245977,-2.19722457733622,14,5,19,743.2068292104732,0.6861404236788887,20.47554648690617,-1.6094379124341005,39,0.04,2.136084668550496,-2.833213344056216,10,21,19,650.5491275835107,350,100,8
-0.5109180954185597,19.21587443756591,0.0,36,0.15,2.478488556961337,0.0,15,5,19,707.6685923112553,1.3372519104891578,20.919808994191303,-1.6094379124341005,40,0.05,2.130802110112529,-2.833213344056216,9,21,19,660.1889371251993,400,100,8
-0.325808864761917,19.466716079123355,0.0,31,0.16,2.268247088185574,0.0,16,5,19,711.9891972025977,0.4185379198655965,20.23426415104283,-1.6094379124341005,35,0.06,2.1203312123346376,-2.833213344056216,10,21,19,655.6469739361773,450,100,8
-0.3034482754704092,19.467844859721342,0.0,32,0.16,2.435519940085328,0.0,16,5,19,727.3161941112243,1.341354036689809,20.908643514246474,-1.6094379124341005,36,0.07,2.015914847405424,-2.833213344056216,11,21,5,669.026335318615,500,100,8
-0.1024696989213767,18.43589551960029,0.0,28,0.16,2.5015416687925707,0.0,16,5,19,657.626201540773,2.1784606575882752,20.361255385659582,-0.8047189562170501,34,0.09,2.0266162591957926,-2.833213344056216,9,21,5,617.5241960051551,550,100,8
0.5894539380768182,16.20597229332635,0.8047189562170501,37,0.16,2.5197391513506164,0.0,16,11,18,437.04477259097416,-0.8470466296412272,20.690718598574573,0.0,39,0.17,2.495945071652545,0.0,17,11,18,564.8371755480065,600,100,8
