Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55f4848ae129,R,0x7ffeabdd7730,1,,,,,,,,,,,,,,,,,-46223097751384,-8,-46223097751368,-24,-104,-280,-340,-340,-352,-328,-46223097751400,-360,-46223097751424,-328,-46223097751408,-360
9,0x55f4848ae131,W,0x7ffeabdd7728,1,-8,,,,,,,,,,,,,,,,-46223097751376,-8,-46223097751360,-264,-96,-272,-332,-344,24,-320,-46223097751408,-352,-320,-320,-46223097751400,-352
11,0x55f4848ae132,W,0x7ffeabdd7720,1,-16,-8,-16,,,,,,,,,,,,,,-46223097751368,-8,-88,-256,-88,-324,-336,-336,-46223097751384,-312,-46223097751408,-344,-312,-344,-46223097751392,-344
16,0x55f4848ae13f,R,0x55f4848b0fd8,1,-46223097751384,-46223097751368,-46223097751384,-46223097751376,-46223097751384,,,,,,,,,,,,16,46223097751360,46223097751280,46223097751104,46223097751044,46223097751044,46223097751400,46223097751032,-32,46223097751056,-40,46223097751056,46223097751056,46223097751024,-24,46223097751088
17,0x55f4848ae13f,W,0x7ffeabdd7718,1,46223097751360,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46223097751344,-248,-80,-256,-328,-316,-46223097751376,-328,-46223097751392,-336,-46223097751400,-336,-304,-336,-46223097751384,-300
21,0x55f4848ae008,R,0x55f4848b0fe8,1,16,-46223097751344,-46223097751368,-46223097751360,-46223097751368,-46223097751352,-46223097751368,-46223097751360,-46223097751368,,,,,,,,46223097751264,46223097751096,46223097751028,46223097751088,46223097751384,46223097751028,-32,46223097751040,-48,46223097751040,-56,46223097751008,46223097751040,46223097751072,-40,46223097751008
26,0x55f4848ae01a,R,0x7ffeabdd76c8,1,46223097751264,-80,-104,-88,46223097751280,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-248,-176,120,-248,-46223097751296,-256,-46223097751312,-256,-46223097751320,-256,-224,-220,-220,-256
39,0x55f4848ae1b8,R,0x7ffeabdd76c8,1,0,-80,46223097751280,-88,46223097751280,-96,46223097751280,-88,-104,-88,-104,-96,-104,,,,-236,-168,-248,-236,120,-224,-46223097751296,-224,-46223097751312,-256,-46223097751320,-192,-46223097751304,-220,-224,-256
42,0x55f4848ae2af,W,0x7ffeabdd7620,1,-168,-248,46223097751096,-256,-272,-264,46223097751112,-248,46223097751112,-256,-272,-256,-272,-264,-272,,-68,-8,-80,-80,288,-88,-46223097751128,-88,-46223097751144,-88,-56,-24,-52,-52,-52,-88
45,0x55f4848ae2b3,W,0x7ffeabdd7618,1,-176,-8,-176,-264,46223097751104,-272,46223097751088,-256,46223097751104,-256,46223097751104,-264,-280,-264,-280,-272,-60,-60,-72,-48,296,-48,-46223097751120,-80,-46223097751144,-80,-46223097751128,-16,-48,-44,-44,-46222524924792
48,0x55f4848ae2b8,W,0x7ffeabdd75dc,1,-236,-60,-236,-316,46223097751028,-332,-340,-316,46223097751028,-316,46223097751044,-316,46223097751044,-324,-340,-324,0,-12,-12,-20,356,-20,-46223097751076,-20,12,-20,16,44,12,-20,44,-46222524924732
50,0x55f4848ae2bb,W,0x7ffeabdd75d0,1,-248,-12,-248,-80,46223097751016,-336,46223097751032,-328,-248,-328,46223097751016,-328,46223097751032,-328,46223097751032,-336,12,24,0,24,-46223097751048,-8,-46223097751072,-8,-46223097751056,-8,28,28,28,-8,56,-46222524916512
52,0x55f4848ae2bf,W,0x7ffeabdd75e8,1,-224,24,-224,-48,46223097751040,-304,46223097751056,-320,-328,-304,-224,-304,46223097751040,-304,46223097751056,-304,-12,-32,344,0,-46223097751088,-32,0,-32,-46223097751080,32,0,4,4,-46222524924744,32,-46222524916528
54,0x55f4848ae2c6,R,0x7ffeabdd75dc,1,-236,-12,-236,0,46223097751028,-68,46223097751044,-324,-340,-68,-236,-316,-236,-316,46223097751028,-316,-12,-20,-46223097751060,12,-46223097751084,-20,12,-20,16,44,12,-20,16,-46222524916524,-46223097751068,-46222524916516
57,0x55f4848ae2cc,R,0x7ffeabdd75d0,1,-12,-24,-248,0,46223097751016,-72,46223097751032,-328,-352,-344,-248,-80,-248,-328,-248,-328,368,-8,-46223097751064,24,-46223097751072,-8,-46223097751056,-8,28,28,24,-46222524924720,56,-46222524916512,-46223097751056,28
60,0x55f4848ae2d4,R,0x7ffeabdd7740,1,368,344,120,368,46223097751384,356,46223097751400,288,16,32,120,296,120,288,120,40,-46223097751416,-376,-46223097751432,-376,-344,-376,-46223097751424,-312,-340,-376,-340,-46222524925088,-312,-46222524916872,-340,-340
63,0x55f4848ae2da,W,0x7ffeabdd75c8,1,-376,-32,-20,-8,-256,-20,46223097751024,-80,-360,-336,-256,-352,-256,-80,-256,-88,-46223097751040,32,-46223097751064,0,32,0,-46223097751048,36,32,0,36,-46222524916504,-46223097751048,-46222524916496,64,36
66,0x55f4848ae104,R,0x55f4848b0fc8,1,-46223097751416,-46223097751040,-46223097751048,-46223097751048,-46223097751296,-46223097751060,-32,-46223097751120,-46223097751400,-46223097751128,-46223097751296,-46223097751384,-46223097751296,-46223097751060,-46223097751296,-46223097751120,-16,46223097751072,-24,46223097751040,46223097751072,46223097751104,46223097751076,46223097751076,46223097751072,572826328,46223097751104,572834536,46223097751076,572834544,46223097751104,46223097751040
68,0x55f4848ae2df,W,0x7ffeabdd75e8,1,46223097751072,32,24,0,12,12,-224,-48,46223097751056,-56,-224,-304,-224,-320,-224,12,-46223097751088,-32,-46223097751096,-32,-46223097751080,32,4,-32,4,-46222524924744,-46223097751080,-46222524916536,4,4,-46222524924744,-32
71,0x55f4848ae2e7,W,0x7ffeabdd75c8,1,46223097751040,-32,-376,-32,-20,-8,-256,-80,46223097751008,-88,-360,-336,-256,-344,-256,-8,-46223097751056,0,32,0,-46223097751048,36,32,0,64,-46222524924712,-46223097751048,-46222524916496,64,36,-46222524924712,-46222524924704
74,0x55f4848ae0e4,R,0x55f4848b0fb8,1,-16,-46223097751056,-46223097751432,-46223097751056,-46223097751064,-46223097751064,-46223097751312,-46223097751076,-46223097751312,-46223097751144,-32,-46223097751392,-46223097751076,-46223097751400,-46223097751312,-46223097751408,-8,46223097751056,46223097751088,46223097751120,46223097751092,46223097751092,46223097751092,46223097751056,46223097751120,572834552,46223097751092,572834560,46223097751120,46223097751056,572826344,572834584
77,0x55f4848ae2ee,W,0x7ffeabdd75c8,1,46223097751056,0,-376,-32,-8,-32,-20,-20,-256,-80,46223097751008,-336,-360,-344,-20,-352,-46223097751064,0,-46223097751048,64,32,36,36,-46222524924712,-46223097751048,-46222524916504,36,36,64,-46222524924704,36,-46222524916472
80,0x55f4848ae0d4,R,0x55f4848b0fb0,1,-8,-46223097751064,-24,-46223097751096,-46223097751072,-46223097751064,-46223097751084,-46223097751072,-46223097751320,-46223097751144,-56,-46223097751152,-40,-46223097751408,-46223097751072,-46223097751416,46223097751096,46223097751064,46223097751100,46223097751128,46223097751096,46223097751064,46223097751128,572826352,16,572834568,46223097751100,46223097751064,572826352,572826360,46223097751100,572834592
82,0x55f4848ae2f3,R,0x7ffeabdd75e8,1,46223097751096,32,46223097751072,32,-344,32,12,0,-224,12,-224,-56,46223097751056,-304,-328,-320,-46223097751080,-32,4,4,4,-32,32,-46222524916536,-46223097751080,4,32,-32,4,-46222524924736,32,-46222524916504
87,0x55f4848ae2ff,W,0x7ffeabdd75c8,1,-32,0,46223097751056,0,-376,-32,-8,-32,-256,-8,-256,-80,46223097751008,-336,-360,-344,-46223097751048,64,32,36,36,-46222524924712,64,-46222524916496,36,36,-46222524924712,0,36,-46222524924704,-46222524924712,-46222524916472
