Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x558c0a2ac089,R,0x7fff4f9a2de0,1,,,,,,,,,,,,,,,,,-46674574523912,-8,-46674574523896,-24,-104,-280,-656814642808,-288,-388,-304,16,-312,-400,-388,-46674574523920,-400
9,0x558c0a2ac091,W,0x7fff4f9a2dd8,1,-8,,,,,,,,,,,,,,,,-46674574523904,-8,-46674574523888,-264,-96,-272,-656814642800,-288,-392,-296,-46674574523912,-304,32,-380,-46674574523912,-320
11,0x558c0a2ac092,W,0x7fff4f9a2dd0,1,-16,-8,-16,,,,,,,,,,,,,,-46674574523896,-8,-88,-256,-88,-272,-372,-280,32,-288,-384,-296,40,-384,-46674574523904,-360
16,0x558c0a2ac09f,R,0x558c0a2aefd8,1,-46674574523912,-46674574523896,-46674574523912,-46674574523904,-46674574523912,,,,,,,,,,,,16,46674574523888,46674574523808,46674574523632,46017759881104,46674574523624,46674574523512,46674574523616,-8,46674574523608,46674574523512,46674574523524,46674574523936,46674574523584,-8,46674574523540
17,0x558c0a2ac09f,W,0x7fff4f9a2dc8,1,46674574523888,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46674574523872,-248,-80,-256,-364,-264,40,-272,-46674574523896,-288,-376,-376,48,-352,-46674574523896,-416
21,0x558c0a2ac008,R,0x558c0a2aefe8,1,16,-46674574523872,-46674574523896,-46674574523888,-46674574523896,-46674574523880,-46674574523896,-46674574523888,-46674574523896,,,,,,,,46674574523792,46674574523624,46017759881088,46674574523616,46674574523496,46674574523608,46674574523912,46674574523592,-24,46674574523508,46674574523496,46674574523568,46674574523920,46674574523524,-24,46674574523520
26,0x558c0a2ac01a,R,0x7fff4f9a2d78,1,46674574523792,-80,-104,-88,46674574523808,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-284,-176,-296,-192,120,-208,-46674574523816,-296,-296,-272,128,-336,-46674574523816,-336
39,0x558c0a2ac118,R,0x7fff4f9a2d78,1,0,-80,46674574523808,-88,46674574523808,-96,46674574523808,-88,-104,-88,-104,-96,-104,,,,-656814642704,-168,-284,-184,-296,-200,120,-284,-46674574523816,-224,-296,-268,128,-272,-46674574523816,-268
42,0x558c0a2ac16d,W,0x7fff4f9a2cd0,1,-168,-248,46674574523624,-256,-272,-264,46674574523640,-248,46674574523640,-256,-272,-256,-272,-264,-272,,-656814642536,-8,-116,-24,-128,-40,288,-128,-46674574523648,-104,-128,-168,296,-168,-46674574523648,-88
45,0x558c0a2ac171,W,0x7fff4f9a2cc8,1,-176,-8,-176,-264,46674574523632,-272,46674574523616,-256,46674574523632,-256,46674574523632,-264,-280,-264,-280,-272,-656814642528,-8,-108,-24,-120,-108,296,-48,-46674574523640,-92,-120,-96,304,-92,-96,-80
47,0x558c0a2ac173,W,0x7fff4f9a2cc0,1,-184,-8,-184,-264,46674574523608,-280,-288,-264,46674574523608,-264,46674574523624,-264,46674574523624,-272,-288,-272,-656814642520,-8,-100,-24,-112,-112,304,-88,-46674574523632,-152,-112,-152,-46674574523632,-84,-88,-128
49,0x558c0a2ac175,W,0x7fff4f9a2cb8,1,-192,-8,-192,-24,46674574523600,-280,46674574523616,-272,-192,-272,46674574523600,-272,46674574523616,-272,46674574523616,-280,-656814642512,-8,-92,-92,-104,-32,312,-76,-46674574523624,-80,320,-144,-46674574523624,-64,-80,-112
51,0x558c0a2ac177,W,0x7fff4f9a2cb0,1,-200,-8,-200,-24,46674574523592,-280,46674574523608,-296,-304,-280,-200,-280,46674574523592,-280,46674574523608,-280,-656814642504,-8,-84,-96,-96,-72,320,-136,-96,-72,328,-68,-46674574523616,-112,-72,-128
53,0x558c0a2ac179,W,0x7fff4f9a2ca8,1,-208,-8,-208,-24,46674574523584,-40,46674574523600,-296,-312,-40,-208,-288,-208,-288,46674574523584,-288,-656814642496,-76,-76,-16,-88,-60,-46674574523608,-128,-88,-128,336,-48,-46674574523608,-96,-128,-120
56,0x558c0a2ac17e,W,0x7fff4f9a2c5c,1,-284,-76,-284,-92,46674574523508,-108,46674574523524,-364,-388,-380,-284,-116,-284,-364,-284,-364,-656814642420,-12,0,12,404,16,-46674574523532,12,-12,16,412,-28,12,-20,12,-44
58,0x558c0a2ac181,W,0x7fff4f9a2c50,1,-296,-12,-296,-96,46674574523496,-112,46674574523512,-128,-400,-384,-296,-120,-296,-128,-296,-376,-656814642408,72,0,24,416,-40,-46674574523520,-40,0,40,-46674574523520,-16,-40,-8,-4136,-32
60,0x558c0a2ac185,R,0x7f6662661768,1,-656814642704,-656814642408,-656814642704,-656814642496,46017759881088,-656814642512,46017759881104,-656814642528,-656814642808,-656814642784,-656814642704,-656814642800,-656814642704,-656814642528,-656814642704,-656814642536,656814642420,656814642480,656814642408,656814642436,656814642824,656814642432,-46017759881112,656814642436,656814642832,656814642448,656814642432,656814642392,656814642432,656814642400,656814638272,656814642384
62,0x558c0a2ac18e,W,0x7fff4f9a2c98,1,656814642480,72,-224,60,46674574523568,-24,46674574523584,-40,-328,-56,-224,-312,-224,-40,-224,-48,-60,-48,-72,-112,344,-112,-72,-44,-46674574523592,-32,-112,-88,-48,-104,-48,-96
67,0x558c0a2ac19a,W,0x7fff4f9a2c68,1,656814642432,-48,-272,12,46674574523520,-64,46674574523536,-80,-376,-96,-272,-352,-272,-368,-272,-88,-12,4,-24,0,-46674574523544,-64,400,4,0,16,-64,-32,-4160,-56,0,-64
69,0x558c0a2ac1a1,W,0x7fff4f9a2c6c,1,656814642436,4,-268,28,-268,-60,46674574523540,-68,-372,-84,-268,-100,-268,-356,-268,-76,-16,-68,388,-4,-28,-68,-46674574523548,0,-4,-44,-4,-36,-4164,-52,4,-68
71,0x558c0a2ac1a8,R,0x7fff4f9a2c5c,1,656814642420,-16,-284,-60,-284,0,46674574523508,-84,-388,-92,-284,-108,-284,-364,-284,-380,-12,-52,-46674574523532,12,412,-52,-46674574523532,28,-52,-28,12,-44,12,-36,20,-52
74,0x558c0a2ac1ae,R,0x7fff4f9a2c50,1,-12,-28,-296,-24,-296,0,46674574523496,-88,46674574523512,-104,-296,-112,-296,-128,-296,-384,416,-40,0,24,424,28,24,40,-40,-8,-4136,-32,32,-24,32,48
77,0x558c0a2ac1b6,R,0x7fff4f9a2df0,1,416,388,656814642824,392,120,344,46674574523912,404,46674574523928,320,16,304,120,296,120,40,-46674574523936,-456,-416,-456,-46674574523936,-388,-392,-432,-392,-424,-392,-448,-384,-456,-388,-368
80,0x558c0a2ac1bc,W,0x7fff4f9a2c28,1,-456,-68,-52,-64,-336,-112,46674574523456,-40,46674574523472,-128,-440,-144,656814642368,-160,-336,-168,-46674574523480,64,464,0,-46674574523480,80,0,24,-4096,32,64,16,72,0,68,96
83,0x558c0a2ac074,R,0x558c0a2aefd0,1,-46674574523936,-46674574523480,-46674574523520,-46674574523544,-46017759881112,-46674574523592,-46674574523816,-46674574523520,-8,-46674574523532,-46674574523920,-46674574523616,-46017759881112,-46674574523632,-46017759881112,-46674574523648,46674574523520,46674574523544,46674574523944,46674574523548,46674574523544,46674574523560,46674574523544,46674574523504,46674574519384,46674574523488,46674574523552,46674574523496,46674574523552,46674574523568,46674574523544,46674574523576
