mean,std,median,unique,zeros_frac,entropy,mode,mode_count,ac_first_peak,fft_dom_bin,fft_dom_power,w_mean,w_std,start,length
-3.475662263255247,11.428370059815306,0.0,87,0.352,2.6269643079722056,0.0,176,8,125,1915.3145413072828,3.916140395690939,18.477279611924867,0,500
-3.969045435129278,10.60844507803995,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.6014638985876,4.494854724654774,18.757705519552484,250,500
-3.970740030849714,10.60648190597914,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6167911756395,4.6146276158416635,18.83353965203202,500,500
-3.89732556878792,10.539736819037001,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.88463596278,4.681953033027336,18.764482989867297,750,500
-3.8956309730668135,10.54170061948204,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.8717437909922,4.562180141839775,18.688800120131294,1000,500
-3.9690454351279167,10.608445078036421,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.601463897907,4.494854724653455,18.75770551954602,1250,500
-3.970740030848353,10.606481905975608,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6167911749587,4.614627615840302,18.83353965202553,1500,500
-3.8973255687865804,10.539736819033497,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.8846359621102,4.681953033025952,18.76448298986083,1750,500
-3.8956309730654732,10.541700619478533,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.8717437903226,4.562180141838435,18.688800120124853,2000,500
-3.9690454351265543,10.608445078032892,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.6014638972263,4.494854724652136,18.757705519539552,2250,500
-3.9707400308469913,10.60648190597208,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6167911742784,4.61462761583894,18.833539652019038,2500,500
-3.89732556878524,10.53973681902999,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.8846359614406,4.681953033024569,18.76448298985436,2750,500
-3.895630973064133,10.541700619475028,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.8717437896526,4.5621801418370955,18.68880012011841,3000,500
-3.9690454351251927,10.608445078029362,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.6014638965457,4.494854724650818,18.75770551953309,3250,500
-3.9707400308456293,10.60648190596855,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6167911735984,4.614627615837579,18.833539652012547,3500,500
-3.8973255687839,10.539736819026487,0.0,67,0.378,2.400838009707495,0.0,189,8,125,2001.8846359607708,4.681953033023185,18.764482989847895,3750,500
-3.895630973062793,10.541700619471525,0.0,67,0.374,2.155193261663908,0.0,187,8,125,2004.871743788983,4.562180141835755,18.68880012011197,4000,500
-3.969045435123831,10.608445078025834,0.0,68,0.372,2.1603593260139458,0.0,186,8,125,2038.6014638958654,4.494854724649499,18.757705519526628,4250,500
-3.9707400308442677,10.60648190596502,0.0,68,0.376,2.4040233097645682,0.0,188,8,125,2035.6167911729178,4.614627615836216,18.833539652006056,4500,500
-2.1208864092857715,12.615761546853792,0.0,92,0.336,2.853289984153333,0.0,168,8,249,1384.3187069442652,1.3222074352768036,16.077534853388137,4750,500
