Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x5559d9d210e9,R,0x7ffc65a7caa0,1,,,,,,,,,,,,,,,,,-46877619096264,-8,-46877619096248,-24,-104,-324,-324,-336,-336,-304,-46877619096280,-344,24,-308,-304,-344
9,0x5559d9d210f1,W,0x7ffc65a7ca98,1,-8,,,,,,,,,,,,,,,,-46877619096256,-8,-46877619096240,-264,-96,-316,-316,-300,24,-296,-328,-336,-46877619096272,-300,-296,-296
11,0x5559d9d210f2,W,0x7ffc65a7ca90,1,-16,-8,-16,,,,,,,,,,,,,,-46877619096248,-8,-88,-256,-88,-320,-320,-292,-46877619096264,-288,40,-328,-46877619096264,-328,-288,-276
16,0x5559d9d210ff,R,0x5559d9d23fd8,1,-46877619096264,-46877619096248,-46877619096264,-46877619096256,-46877619096264,,,,,,,,,,,,16,46877619096240,46877619096160,46877619095940,46877619095940,46877619095928,46877619096280,46877619095956,46877619095928,46877619095960,46877619096288,46877619095956,-16,46877619095960,46877619095960,46877619095920
17,0x5559d9d210ff,W,0x7ffc65a7ca88,1,46877619096240,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46877619096224,-248,-80,-300,-312,-312,-46877619096256,-284,-312,-320,48,-320,-46877619096256,-268,-280,-256
21,0x5559d9d21008,R,0x5559d9d23fe8,1,16,-46877619096224,-46877619096248,-46877619096240,-46877619096248,-46877619096232,-46877619096248,-46877619096240,-46877619096248,,,,,,,,46877619096144,46877619095976,46877619095924,46877619095924,46877619096264,46877619095912,-32,46877619095944,46877619095912,46877619095940,46877619096272,46877619095944,-32,46877619095904,46877619095944,46877619095948
26,0x5559d9d2101a,R,0x7ffc65a7ca38,1,46877619096144,-80,-104,-88,46877619096160,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-204,-46877619096176,-240,-232,-240,128,-188,-46877619096176,-176,-188,-196
39,0x5559d9d21178,R,0x7ffc65a7ca38,1,0,-80,46877619096160,-88,46877619096160,-96,46877619096160,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-200,-46877619096176,-204,-232,-200,128,-240,-200,-176,-46877619096184,-196
42,0x5559d9d211cd,W,0x7ffc65a7c990,1,-168,-248,46877619095976,-256,-272,-264,46877619095992,-248,46877619095992,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-36,288,-72,-46877619096008,-72,-64,-20,-46877619096008,-72,-20,-8,-8,-28
46,0x5559d9d211d5,W,0x7ffc65a7c95c,1,-220,-52,-220,-308,46877619095940,-316,46877619095924,-300,46877619095940,-300,46877619095940,-308,-324,-308,-324,-316,0,-12,-12,20,340,16,-46877619095956,20,348,32,20,-20,-46877619095964,44,44,-46877385049788
