Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
115,0x55ad2914f330,W,0x55ad59a0d2a0,1,814461664,-46517696365464,-46517696365500,-46517696365500,-46517696365496,-46517696365464,814461664,-46517696365464,814461680,-46517696365464,814461656,-46517696365496,-46517696365472,-46517696365464,-46517696365484,-46517696365472,46517696365500,4112,0,4120,46517696365500,46517696365500,0,46517696365464,46517696365500,8,46517696365496,4152,46517696365528,46517696365500,46517696365500,46517696365464
117,0x55ad2914f333,R,0x7ffc1865565c,1,46518510827164,46517696365500,-28,0,4,-28,0,36,4,36,46518510827172,4,-340,36,16,4,28,-46517696361388,0,-46517696361380,28,0,0,-36,0,-46517696361356,0,-46517696361348,-46518510827164,0,28,-36
121,0x55ad2914f340,R,0x7ffc18655678,1,28,46517696365528,0,64,28,0,28,64,46518510827192,64,46518510827208,32,46518510827184,64,56,32,-46517696365528,-46517696361416,-28,-46517696361408,-46517696365528,-28,-28,-46517696365520,-32,-46517696361384,0,-46517696361376,-28,-28,0,-46517696365512
124,0x55ad2914f347,R,0x55ad59a0d2a0,1,-46517696365528,0,814461664,-46517696365464,-46517696365500,-46517696365500,-46517696365496,-46517696365464,814461664,-46517696365464,-46517696365496,-46517696365496,814461672,-46517696365464,-46517696365840,-46517696365496,46517696365500,4112,46517696365528,4120,0,46517696365464,46517696365500,8,46517696365500,4144,-814461664,4152,46517696365500,46517696365464,8,16
126,0x55ad2914f34a,R,0x7ffc1865565c,1,46517696365500,46517696365500,0,36,-28,0,4,-28,0,36,4,36,46518510827180,36,46518510827156,4,0,-46517696361388,28,0,0,-36,-4,-46517696365492,28,-46517696361356,-46518510827164,0,28,-36,-46517696365492,-46517696361324
128,0x55ad2914f34d,W,0x55ad59a0e2b0,1,-46517696361388,4112,-46517696361416,-46517696361352,814465776,-46517696361388,-46517696361388,-46517696361416,-46517696361388,-46517696361352,814465776,-46517696361352,814465792,-46517696361384,814465784,-46517696361384,46517696361388,8,-4112,46517696361388,46517696361388,46517696361352,46517696361388,-4104,46517696361416,40,46517696361388,46517696361388,46517696361416,-4096,46517696361388,64
130,0x55ad2914f34f,R,0x7ffc1865565c,1,0,46517696361388,46517696365500,36,0,0,-28,-28,4,36,46518510827164,36,4,4,46518510827172,36,28,-46517696361380,0,0,-4,-36,0,-46517696361356,-46518510827164,-46517696361348,0,-36,-46517696365492,-46517696365484,0,-46517696361324
134,0x55ad2914f35c,R,0x7ffc18655678,1,28,46517696361416,46517696365528,46517696365528,0,28,46518510827192,0,28,64,28,64,32,64,46518510827208,64,-46517696365528,-46517696361408,-28,-28,-32,-46517696365520,0,-46517696361384,-46518510827192,-28,0,-64,-28,-46517696365512,0,-46517696361352
137,0x55ad2914f363,R,0x55ad59a0d2a0,1,-46517696365528,-4112,-46517696365500,0,-46517696365528,-46517696365464,-46517696365500,-46517696365528,-46517696365528,-46517696365464,-46517696365496,-46517696365464,814461664,-46517696365464,814461680,-46517696365496,46517696365500,4120,46517696365500,46517696365464,46517696365500,8,46517696365528,4152,46517696365500,46517696365500,8,46517696365464,46517696365500,16,8,4176
139,0x55ad2914f366,W,0x55ad59a0e2b8,1,4120,8,-46517696361380,4120,4120,-46517696361344,-46517696361380,-46517696361380,814465784,-46517696361344,-46517696361380,-46517696361344,-46517696361380,-46517696361344,-46517696361376,-46517696361376,46517696361380,46517696361380,46517696361376,46517696361344,46517696361380,24,-814465784,32,46517696361408,46517696361380,46517696361380,46517696361344,46517696361408,-4104,-4112,64
141,0x55ad2914f36e,R,0x7ffc1865565c,1,46517696365500,46517696361380,-28,46517696365500,0,36,-28,0,46518510827164,-28,-28,36,4,36,46518510827164,4,0,0,-4,-46517696365492,28,-46517696361356,0,-46517696361348,-46517696365492,0,0,-36,28,-46517696361324,0,-46517696361316
142,0x55ad2914f36e,W,0x7ffc1865565c,1,0,46517696361380,-28,46517696361388,0,36,46517696365500,0,0,-28,-28,36,0,36,0,4,0,-36,0,-46517696365492,-46518510827164,-46517696361356,28,-46517696361348,0,0,0,-46517696365484,-46517696365492,-46517696361324,0,0
