Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_2_last_read_mean,Delta_with_2_last_read_std,Delta_with_2_last_read_median,Delta_with_2_last_read_unique,Delta_with_2_last_read_zeros_frac,Delta_with_2_last_read_entropy,Delta_with_2_last_read_mode,Delta_with_2_last_read_mode_count,Delta_with_2_last_read_ac_first_peak,Delta_with_2_last_read_fft_dom_bin,Delta_with_2_last_read_fft_dom_power,Delta_with_3_last_read_mean,Delta_with_3_last_read_std,Delta_with_3_last_read_median,Delta_with_3_last_read_unique,Delta_with_3_last_read_zeros_frac,Delta_with_3_last_read_entropy,Delta_with_3_last_read_mode,Delta_with_3_last_read_mode_count,Delta_with_3_last_read_ac_first_peak,Delta_with_3_last_read_fft_dom_bin,Delta_with_3_last_read_fft_dom_power,Delta_with_4_last_read_mean,Delta_with_4_last_read_std,Delta_with_4_last_read_median,Delta_with_4_last_read_unique,Delta_with_4_last_read_zeros_frac,Delta_with_4_last_read_entropy,Delta_with_4_last_read_mode,Delta_with_4_last_read_mode_count,Delta_with_4_last_read_ac_first_peak,Delta_with_4_last_read_fft_dom_bin,Delta_with_4_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,Delta_with_2_last_write_mean,Delta_with_2_last_write_std,Delta_with_2_last_write_median,Delta_with_2_last_write_unique,Delta_with_2_last_write_zeros_frac,Delta_with_2_last_write_entropy,Delta_with_2_last_write_mode,Delta_with_2_last_write_mode_count,Delta_with_2_last_write_ac_first_peak,Delta_with_2_last_write_fft_dom_bin,Delta_with_2_last_write_fft_dom_power,Delta_with_3_last_write_mean,Delta_with_3_last_write_std,Delta_with_3_last_write_median,Delta_with_3_last_write_unique,Delta_with_3_last_write_zeros_frac,Delta_with_3_last_write_entropy,Delta_with_3_last_write_mode,Delta_with_3_last_write_mode_count,Delta_with_3_last_write_ac_first_peak,Delta_with_3_last_write_fft_dom_bin,Delta_with_3_last_write_fft_dom_power,Delta_with_4_last_write_mean,Delta_with_4_last_write_std,Delta_with_4_last_write_median,Delta_with_4_last_write_unique,Delta_with_4_last_write_zeros_frac,Delta_with_4_last_write_entropy,Delta_with_4_last_write_mode,Delta_with_4_last_write_mode_count,Delta_with_4_last_write_ac_first_peak,Delta_with_4_last_write_fft_dom_bin,Delta_with_4_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
0.827396880770251,11.8196729388589,0,50,0.2,2.9779761420524,0,20,13,15,267.431720208092,0.0899346129247504,12.5727779563989,-2.19722457733622,45,0.14,2.82661641743675,0,14,0,8,244.855990982363,3.13570530101716,14.55647896976,0,52,0.13,2.75145661599603,0,13,5,3,372.472013680318,5.24839449345085,15.0404305491792,0.80471895621705,49,0.19,2.68334965918253,0,19,5,1,455.611886525469,-1.73830843191576,7.95682595958929,-1.6094379124341,41,0.19,2.78992250861329,0,19,13,30,175.664831431385,0.389501339748445,8.9383297449241,0,47,0.11,1.88986836641014,0,11,2,1,313.400764873781,-1.25087847257592,7.7018344890708,0,50,0.24,2.66144735133604,0,24,5,1,195.516608198963,-0.256551623190206,8.16380912266343,0,50,0.17,2.32299184079153,0,17,5,1,267.459345714878,0,100,6,1
-1.17326615011872,3.21425837236271,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.358173615045,-1.3401638034408,3.31296919732521,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,147.092976274233,-1.09572197091536,3.5179761607273,0,18,0.2,2.30371873617713,-3.49650756146648,20,5,20,172.54294684836,-0.349591362663297,3.47945133597615,0,19,0.29,2.70824692576283,0,29,3,30,167.117680906506,0.622347067591681,4.99281016555446,0,24,0.3,2.4464393447504,0,30,3,30,262.579256382677,5.49343252195717,4.69057500340575,8.72923534965927,25,0.11,1.30911328882959,0,11,10,10,191.215844786573,1.01025518880391,5.06646815357381,0,30,0.37,1.99475664204562,0,37,10,20,218.513454716527,4.78499919633937,5.02409519566638,8.72923534965927,27,0.19,1.68015983504298,0,19,5,20,149.311630780368,50,100,6,1
-1.17294257648093,3.21349762080554,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.331654607009,-1.33983981045884,3.31224661313849,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,147.070510460629,-1.20070575014076,3.38869052304319,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.489208342017,-0.513671922878521,3.34850529022118,0,16,0.3,2.44643934478926,0,30,3,30,170.836090428908,0.622023493953888,4.99115304361152,0,24,0.3,2.4464393447504,0,30,3,30,262.510005797946,6.05113304191713,4.17799391386184,8.72664341559844,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.718259425509,0.841745909671626,4.9099089117462,0,26,0.4,1.9609640475652,0,40,5,20,234.411802580157,6.33008733837533,3.70819643934626,8.72729202920964,22,0.2,1.15677964965047,0,20,5,20,197.844705741173,100,100,6,1
-1.17261795244076,3.21273451337008,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.305051601096,-1.3395147643457,3.31152180845448,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,147.047975346829,-1.20038112610059,3.38796953655524,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.45682532938,-0.513346876765381,3.34770811973507,0,16,0.3,2.44643934478926,0,30,3,30,170.803623145749,0.621698869913718,4.98949060068803,0,24,0.3,2.4464393447504,0,30,3,30,262.440530559182,6.04886255893115,4.17653897449064,8.72339402200014,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.649409891232,0.84142128535778,4.90823348284374,0,26,0.4,1.9609640475652,0,40,5,20,234.342368998699,6.3278183270579,3.70672852187019,8.72404474595347,22,0.2,1.15677964965047,0,20,5,20,197.763831807562,150,100,6,1
-1.17229227115623,3.21196903516341,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.278364058003,-1.33918865823267,3.31079476929438,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,147.025370494734,-1.20005544481606,3.38724632909503,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.424336882526,-0.513020770652351,3.34690844432,0,16,0.3,2.44643934478926,0,30,3,30,170.771049998604,0.621373188629185,4.98782280237438,0,24,0.3,2.4464393447504,0,30,3,30,262.370829203673,6.04658468749713,4.17507932284269,8.72013403541293,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.580337041964,0.841095603796888,4.906552648354,0,26,0.4,1.9609640475652,0,40,5,20,234.272709457131,6.32554193688207,3.70525584475268,8.72078688348573,22,0.2,1.15677964965047,0,20,5,20,197.68269492443,200,100,6,1
-1.17196552571827,3.21120117114996,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.251591433195,-1.33886148518363,3.31006548154584,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,147.002695462042,-1.1997286993781,3.38652088664676,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.391742312569,-0.512693597603304,3.34610624796362,0,16,0.3,2.44643934478926,0,30,3,30,170.738370294802,0.621046443191232,4.98614961392554,0,24,0.3,2.4464393447504,0,30,3,30,262.300900254374,6.04429937937171,4.17361492824547,8.71686338654481,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.511039423111,0.840768858079857,4.90486637317134,0,26,0.4,1.9609640475652,0,40,5,20,234.202822479469,6.32325811969854,3.70377837699858,8.71751837264977,22,0.2,1.15677964965047,0,20,5,20,197.601293376164,250,100,6,1
-1.1716377091499,3.2104309061496,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.224733176837,-1.33853323819413,3.30933393096122,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,146.979949802193,-1.19940088280973,3.38579319506036,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.359040923849,-0.512365350613805,3.3453015144987,0,16,0.3,2.44643934478926,0,30,3,30,170.705583334857,0.620718626622854,4.98447100025674,0,24,0.3,2.4464393447504,0,30,3,30,262.230742219718,6.04200658583745,4.17214575972578,8.71358200542163,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.441515565814,0.840441041229648,4.90317462184654,0,26,0.4,1.9609640475652,0,40,5,20,234.132706575223,6.32096682688512,3.70229608730886,8.71423914360858,22,0.2,1.15677964965047,0,20,5,20,197.519625430306,300,100,6,1
-1.17130881440525,3.20965822483582,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.197788733726,-1.33820391019054,3.30860010315584,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,146.957133064317,-1.19907198806508,3.38506324004982,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.326232013841,-0.512036022610219,3.34449422760105,0,16,0.3,2.44643934478926,0,30,3,30,170.672688412368,0.620389731878206,4.98278692593898,0,24,0.3,2.4464393447504,0,30,3,30,262.160353593425,6.03970625769663,4.17067178600583,8.71028982137815,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.371763986763,0.840112146200379,4.90147735858232,0,26,0.4,1.9609640475652,0,40,5,20,234.062360239195,6.31866800934064,3.70080894407665,8.71094912583586,22,0.2,1.15677964965047,0,20,5,20,197.437689337329,350,100,6,1
-1.17097883436873,3.20888311173382,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.170757543223,-1.33787349402911,3.30786398360624,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,146.934244793176,-1.19874200802856,3.38433100719137,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.29331487307,-0.51170560644879,3.34368437078757,0,16,0.3,2.44643934478926,0,30,3,30,170.639684813934,0.62005975184169,4.9810973551945,0,24,0.3,2.4464393447504,0,30,3,30,262.089732854309,6.0373983452649,4.16919297549922,8.70698676304889,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.301783188008,0.839782165876416,4.89977454722878,0,26,0.4,1.9609640475652,0,40,5,20,233.991781951296,6.31636161747853,3.69931691538314,8.70764824810691,22,0.2,1.15677964965047,0,20,5,20,197.355483330413,400,100,6,1
-1.17064776185408,3.20810555121858,-0.80471895621705,16,0.3,2.64643934494377,0,30,3,30,165.143639039173,-1.33754198249504,3.30712555764835,-1.09861228866811,15,0.2,2.52192809496573,-3.49650756146648,20,10,10,146.911284529107,-1.19841093551391,3.38359648192177,-0.80471895621705,17,0.2,2.52192809496573,-3.49650756146648,20,5,20,163.26028878501,-0.511374094914717,3.34287192741406,0,16,0.3,2.44643934478926,0,30,3,30,170.606571819061,0.619728679327038,4.97940225189222,0,24,0.3,2.4464393447504,0,30,3,30,262.018878466079,6.03508279836483,4.16770929630687,8.70367275835886,23,0.1,1.35677964961189,-2.19722457733622,10,10,10,197.231571656764,0.839451093071451,4.8980661512787,0,26,0.4,1.9609640475652,0,40,5,20,233.92097017634,6.31404760122048,3.69781996899351,8.70433643848941,22,0.2,1.15677964965047,0,20,5,20,197.273005625222,450,100,6,1
