Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
0.863267170523863,11.6223157178168,0,41,0.35,2.83014431066659,0,35,28,14,204.446535406992,-1.75378377300746,7.88151829441588,0,37,0.29,2.47526064077845,0,29,2,1,188.934594332678,0,100,9,1
-0.477677316265595,8.03877515788527,0,23,0.4,2.78812288604161,0,40,13,46,170.921247575167,-0.492111811584027,6.08473592087022,0,29,0.3,2.24808522314221,0,30,13,15,123.074559938044,50,100,9,1
-0.222208909548814,11.192907879076,0,24,0.26,2.27518922263708,0,26,13,46,348.860652400538,-1.89488473954023,7.97138052395572,0,20,0.19,2.7182581945651,0,19,13,15,222.441434235014,100,100,9,1
-0.0744964426925683,12.0601518922061,0,17,0.24,2.33797732251839,0,24,13,46,407.929569002781,-2.25423311652644,8.4973029283886,0,14,0.16,2.7145663427698,-2.19722457733622,16,13,15,266.124692776487,150,100,9,1
0.73984461176123,11.6644832088572,0,40,0.35,2.83014431066659,0,35,28,14,206.216688809425,-1.64454352723204,8.09874038032333,0,40,0.29,2.47526064077845,0,29,2,1,193.371655091037,0,100,9,2
-0.795049525214185,2.40981702522846,0,16,0.5,1.99942276831506,0,50,2,50,167.054644101067,0.900870104163785,3.36497007355605,0,28,0.37,2.1630845703641,0,37,4,25,186.564047253639,50,100,9,2
-0.812059671784395,2.39256139572544,0,16,0.49,2.01928137623525,0,49,2,50,168.755658758088,0.831354272449771,3.26661288179004,0,27,0.38,2.15694290780892,0,38,4,25,178.757322783861,100,100,9,2
-0.860840467174344,2.35839414010392,0,17,0.5,1.99942276811853,0,50,2,50,166.89914663711,0.797863985496238,3.24581799091549,0,29,0.38,2.14723152381026,0,38,4,25,178.513858333641,150,100,9,2
-0.806212094751339,2.30831757680201,0,17,0.51,1.97927560195113,0,51,2,50,161.436309394809,0.824022495365532,3.1726388308871,0,29,0.37,2.15279595436304,0,37,4,25,177.521114151282,200,100,9,2
-0.712814990084262,2.26180198820913,0,16,0.5,1.99942276827575,0,50,2,50,158.831190588074,0.812896473041936,2.99471352328577,0,28,0.37,2.1630845703641,0,37,4,25,167.901388427651,250,100,9,2
-0.712380843340014,2.2200595780695,0,16,0.49,2.01928137619596,0,49,2,50,158.78777591365,0.731675444005389,2.82553372839219,0,27,0.38,2.15694290780892,0,38,4,25,156.784061062734,300,100,9,2
-0.60772195119056,5.00137744130583,0,24,0.45,2.37736048961436,0,45,0,50,186.913667182144,0.267921693203356,4.23144412763031,0,34,0.35,2.30393378157656,0,35,8,50,120.366008314632,350,100,9,2
-0.399814888413784,10.3007878894361,0,26,0.31,2.79328302200506,0,31,13,46,278.584647999786,-1.32159956958067,7.58461193036761,0,26,0.23,2.62874734423,0,23,13,15,207.996288671208,400,100,9,2
-0.201337515146036,12.9234669618813,0,22,0.23,2.86140332891437,0,23,13,46,448.859566025959,-2.48102663018001,9.17846766005657,0,16,0.15,2.83900326972804,1.6094379124341,16,13,15,288.451653196169,450,100,9,2
-0.214590623546329,12.9169627470877,0,21,0.24,2.83947041352862,0,24,13,46,446.055890584844,-2.59414350330107,9.1262999594515,0,15,0.15,2.8343456888279,-2.19722457733622,16,13,15,287.418929402549,500,100,9,2
-0.290692662248581,12.137729539754,0,20,0.24,2.8344354788886,0,24,13,46,395.204865699292,-2.38472629888173,8.62468120344186,0,15,0.16,2.85011525239587,-2.19722457733622,16,13,15,270.389665090465,550,100,9,2
-0.148053332238248,12.1380517905316,0,18,0.24,2.82882540461212,0,24,13,46,396.22406240604,-2.2283278955522,8.66980072820983,0,14,0.16,2.85259929226554,-2.19722457733622,16,13,15,279.891273838976,600,100,9,2
