Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55e8462c90e9,R,0x7ffd04702360,1,,,,,,,,,,,,,,,,,-46268579799944,-8,-46268579799928,-24,-104,-324,-324,-336,-336,-304,-46268579799960,-344,24,-308,-304,-344
9,0x55e8462c90f1,W,0x7ffd04702358,1,-8,,,,,,,,,,,,,,,,-46268579799936,-8,-46268579799920,-264,-96,-316,-316,-300,24,-296,-328,-336,-46268579799952,-300,-296,-296
11,0x55e8462c90f2,W,0x7ffd04702350,1,-16,-8,-16,,,,,,,,,,,,,,-46268579799928,-8,-88,-256,-88,-320,-320,-292,-46268579799944,-288,40,-328,-46268579799944,-328,-288,-276
16,0x55e8462c90ff,R,0x55e8462cbfd8,1,-46268579799944,-46268579799928,-46268579799944,-46268579799936,-46268579799944,,,,,,,,,,,,16,46268579799920,46268579799840,46268579799620,46268579799620,46268579799608,46268579799960,46268579799636,46268579799608,46268579799640,46268579799968,46268579799636,-16,46268579799640,46268579799640,46268579799600
17,0x55e8462c90ff,W,0x7ffd04702348,1,46268579799920,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46268579799904,-248,-80,-300,-312,-312,-46268579799936,-284,-312,-320,48,-320,-46268579799936,-268,-280,-256
21,0x55e8462c9008,R,0x55e8462cbfe8,1,16,-46268579799904,-46268579799928,-46268579799920,-46268579799928,-46268579799912,-46268579799928,-46268579799920,-46268579799928,,,,,,,,46268579799824,46268579799656,46268579799604,46268579799604,46268579799944,46268579799592,-32,46268579799624,46268579799592,46268579799620,46268579799952,46268579799624,-32,46268579799584,46268579799624,46268579799628
26,0x55e8462c901a,R,0x7ffd047022f8,1,46268579799824,-80,-104,-88,46268579799840,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-204,-46268579799856,-240,-232,-240,128,-188,-46268579799856,-176,-188,-196
39,0x55e8462c9178,R,0x7ffd047022f8,1,0,-80,46268579799840,-88,46268579799840,-96,46268579799840,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-200,-46268579799856,-204,-232,-200,128,-240,-200,-176,-46268579799864,-196
42,0x55e8462c91cd,W,0x7ffd04702250,1,-168,-248,46268579799656,-256,-272,-264,46268579799672,-248,46268579799672,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-36,288,-72,-46268579799688,-72,-64,-20,-46268579799688,-72,-20,-8,-8,-28
46,0x55e8462c91d5,W,0x7ffd0470221c,1,-220,-52,-220,-308,46268579799620,-316,46268579799604,-300,46268579799620,-300,46268579799620,-308,-324,-308,-324,-316,0,-12,-12,20,340,16,-46268579799636,20,348,32,20,-20,-46268579799644,44,44,-46268570132348
48,0x55e8462c91d8,W,0x7ffd04702210,1,-232,-12,-232,-312,46268579799592,-328,-336,-312,46268579799592,-312,46268579799608,-312,46268579799608,-320,-336,-320,12,28,0,-8,352,-8,0,32,-46268579799624,44,44,-8,-46268579799632,36,36,-46268570132336
50,0x55e8462c91dc,W,0x7ffd0470222c,1,-204,28,-204,-36,46268579799620,-292,46268579799636,-284,-204,-284,46268579799620,-284,46268579799636,-284,46268579799636,-292,-16,4,-28,0,-46268579799652,-36,332,4,4,16,16,28,28,8,8,8
52,0x55e8462c91e3,W,0x7ffd04702230,1,-200,4,-200,20,46268579799624,-280,46268579799640,-296,-304,-280,-200,-280,46268579799624,-280,46268579799640,-280,-20,-40,320,-4,-32,-40,-46268579799656,0,0,-40,-46268579799664,24,24,-46268570132368,12,4
54,0x55e8462c91ea,R,0x7ffd0470221c,1,-220,-20,-220,12,46268579799604,-52,46268579799620,-308,-324,-52,-220,-300,-220,-300,46268579799604,-300,-12,-20,-46268579799636,16,348,-20,-46268579799636,32,32,-20,-46268579799644,24,24,-46268570132348,24,24
57,0x55e8462c91f0,R,0x7ffd04702210,1,-12,-32,-232,-28,46268579799592,-12,46268579799608,-312,-336,-328,-232,-64,-232,-312,-232,-312,352,-8,0,28,360,32,32,44,44,56,56,36,44,-46268570132336,36,-46268570132332
