Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x55acb532f109,R,0x7ffca43b6d70,1,,,,,,,,,,,,,,,,,-46522801081752,-8,-46522801081736,-24,-104,-280,-673380603400,-288,-372,-304,16,-312,-364,-372,-46522801081776,-384
9,0x55acb532f111,W,0x7ffca43b6d68,1,-8,,,,,,,,,,,,,,,,-46522801081744,-8,-46522801081728,-264,-96,-272,-673380603392,-288,-376,-296,-46522801081760,-304,-384,-364,-46522801081768,-320
11,0x55acb532f112,W,0x7ffca43b6d60,1,-16,-8,-16,,,,,,,,,,,,,,-46522801081736,-8,-88,-256,-88,-272,-356,-280,32,-288,-348,-296,-376,-368,-46522801081760,-348
16,0x55acb532f11f,R,0x55acb5331fd8,1,-46522801081752,-46522801081736,-46522801081752,-46522801081744,-46522801081752,,,,,,,,,,,,16,46522801081728,46522801081648,46522801081472,45849420478352,46522801081464,46522801081368,46522801081456,-16,46522801081448,46522801081388,46522801081380,46522801081360,46522801081424,-24,46522801081360
17,0x55acb532f11f,W,0x7ffca43b6d58,1,46522801081728,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46522801081712,-248,-80,-256,-348,-264,40,-272,-46522801081744,-288,-340,-360,-368,-340,-46522801081752,-340
21,0x55acb532f008,R,0x55acb5331fe8,1,16,-46522801081712,-46522801081736,-46522801081728,-46522801081736,-46522801081720,-46522801081736,-46522801081728,-46522801081736,,,,,,,,46522801081632,46522801081464,45849420478336,46522801081456,46522801081352,46522801081448,46522801081752,46522801081432,-32,46522801081364,46522801081372,46522801081408,46522801081344,46522801081344,-40,46522801081392
26,0x55acb532f01a,R,0x7ffca43b6d08,1,46522801081632,-80,-104,-88,46522801081648,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-268,-176,-280,-192,120,-208,-46522801081664,-280,-260,-260,-288,-260,-46522801081672,-288
39,0x55acb532f198,R,0x7ffca43b6d08,1,0,-80,46522801081648,-88,46522801081648,-96,46522801081648,-88,-104,-88,-104,-96,-104,,,,-673380603296,-168,-268,-184,-280,-200,120,-268,-46522801081664,-224,-260,-288,-288,-240,-46522801081672,-232
42,0x55acb532f1ed,W,0x7ffca43b6c60,1,-168,-248,46522801081464,-256,-272,-264,46522801081480,-248,46522801081480,-256,-272,-256,-272,-264,-272,,-673380603128,-8,-100,-24,-112,-40,288,-112,-46522801081496,-92,-92,-92,-120,-120,-46522801081504,-168
45,0x55acb532f1f1,W,0x7ffca43b6c58,1,-176,-8,-176,-264,46522801081472,-272,46522801081456,-256,46522801081472,-256,46522801081472,-264,-280,-264,-280,-272,-673380603120,-8,-92,-24,-104,-92,296,-48,-46522801081488,-112,-84,-64,-112,-56,-46522801081504,-160
47,0x55acb532f1f3,W,0x7ffca43b6c50,1,-184,-8,-184,-264,46522801081448,-280,-288,-264,46522801081448,-264,46522801081464,-264,46522801081464,-272,-288,-272,-673380603112,-8,-84,-24,-96,-96,304,-76,-46522801081480,-76,-76,-104,-46522801081488,-48,-46522801081496,-152
49,0x55acb532f1f5,W,0x7ffca43b6c48,1,-192,-8,-192,-24,46522801081440,-280,46522801081456,-272,-192,-272,46522801081440,-272,46522801081456,-272,46522801081456,-280,-673380603104,-8,-76,-76,-88,-32,312,-96,-46522801081472,-48,-96,-96,-46522801081480,-144,-46522801081488,-64
51,0x55acb532f1f7,W,0x7ffca43b6c40,1,-200,-8,-200,-24,46522801081432,-280,46522801081448,-296,-304,-280,-200,-280,46522801081432,-280,46522801081448,-280,-673380603096,-8,-68,-80,-80,-60,320,-60,-60,-40,-88,-32,-46522801081472,-136,-56,-56
53,0x55acb532f1f9,W,0x7ffca43b6c38,1,-208,-8,-208,-24,46522801081424,-40,46522801081440,-296,-312,-40,-208,-288,-208,-288,46522801081424,-288,-673380603088,-60,-60,-16,-72,-80,-46522801081456,-52,-52,-80,-80,-128,-46522801081472,-128,-52,-48
56,0x55acb532f1fe,W,0x7ffca43b6bfc,1,-268,-60,-268,-76,46522801081364,-92,46522801081380,-348,-372,-364,-268,-100,-268,-348,-268,-348,-673380603028,-12,0,8,388,-20,-46522801081396,28,8,36,-46522801081404,-68,12,-68,36,12
58,0x55acb532f201,W,0x7ffca43b6bf0,1,-280,-12,-280,-80,46522801081352,-96,46522801081368,-112,-384,-368,-280,-104,-280,-112,-280,-360,-673380603016,56,0,20,400,20,-46522801081384,-8,-8,48,-46522801081400,-56,20,-56,48,-48
60,0x55acb532f205,R,0x7f5fdb9ed768,1,-673380603296,-673380603016,-673380603296,-673380603088,45849420478336,-673380603104,45849420478352,-673380603120,-673380603400,-673380603376,-673380603296,-673380603392,-673380603296,-673380603120,-673380603296,-673380603128,673380603028,673380603072,673380603016,673380603008,673380603416,673380603056,673380603036,673380603008,-45849420478376,673380603064,673380603040,673380602960,673380603036,673380603040,673380603040,673380602968
62,0x55acb532f20e,W,0x7ffca43b6c28,1,673380603072,56,-224,44,46522801081408,-24,46522801081424,-40,-328,-56,-224,-312,-224,-40,-224,-48,-44,-36,-56,-36,-46522801081440,-16,-64,-64,-46522801081456,-8,-32,-112,-8,-32,-32,-32
67,0x55acb532f21a,W,0x7ffca43b6c04,1,673380603036,-36,-260,8,46522801081372,-52,46522801081388,-68,-364,-84,-260,-340,-260,-356,-260,-76,-8,-28,380,0,0,20,-46522801081412,-28,-46522801081420,-76,0,-76,28,-68,4,4
69,0x55acb532f221,R,0x7ffca43b6bfc,1,673380603028,-8,-268,12,-268,-60,46522801081380,-68,-372,-84,-268,-100,-268,-356,-268,-76,-12,-20,-46522801081396,8,-20,28,-46522801081404,36,12,-68,8,12,12,-60,12,-56
72,0x55acb532f227,R,0x7ffca43b6bf0,1,-12,-20,-280,-56,-280,-12,46522801081352,-80,-384,-88,-280,-104,-280,-360,-280,-376,400,-8,20,20,-8,-8,-46522801081400,48,24,-56,48,24,24,24,24,-44
75,0x55acb532f22f,R,0x7ffca43b6d80,1,400,380,673380603416,344,120,400,46522801081752,328,46522801081768,312,120,304,120,288,120,32,-46522801081784,-408,-380,-360,-46522801081792,-408,-46522801081800,-456,-380,-456,-352,-448,-376,-376,-376,-376
78,0x55acb532f235,W,0x7ffca43b6be8,1,-408,-28,-20,-64,-288,-8,46522801081344,-20,46522801081360,-88,-392,-104,-288,-112,-288,-368,-46522801081376,28,0,48,-46522801081384,56,32,-48,28,32,32,-40,32,-36,32,-32
81,0x55acb532f0e4,R,0x55acb5331fc8,1,-46522801081784,-46522801081376,-46522801081384,-46522801081440,-45849420478368,-46522801081384,-46522801081664,-46522801081396,-16,-46522801081456,-46522801081768,-46522801081472,-45849420478368,-46522801081488,-46522801081664,-46522801081496,46522801081404,46522801081404,46522801081376,46522801081376,-16,46522801081432,46522801081408,46522801081328,46522801081432,46522801081408,46522801081408,46522801081408,46522801081408,46522801081408,46522801081408,46522801081408
83,0x55acb532f23a,W,0x7ffca43b6c04,1,46522801081404,28,20,0,8,20,-260,8,46522801081372,-52,-364,-60,673380603036,-76,673380603036,-92,0,20,-46522801081412,-28,-46522801081420,-76,0,-76,28,-68,4,-64,4,-60,4,4
85,0x55acb532f23d,R,0x7ffca43b6c04,1,46522801081404,0,-380,0,8,-36,673380603036,8,-260,-52,46522801081388,-60,673380603036,-68,673380603036,-84,-28,20,-46522801081412,28,4,-76,0,4,28,4,4,4,4,-60,4,-56
89,0x55acb532f247,W,0x7ffca43b6c18,1,20,20,-360,48,40,-16,673380603056,40,-240,-32,46522801081392,-40,-344,-48,673380603056,-56,-48,-48,-46522801081440,8,-16,-96,-20,-88,8,-84,-16,-16,-16,-16,-20,-76
122,0x55acb532f2d7,R,0x7ffca43b6be8,1,-28,-48,46522801081376,0,-8,-28,-20,-8,-288,-20,-288,-88,46522801081360,-96,-20,-104,-46522801081384,0,-46522801081392,-48,32,32,28,32,32,-36,32,-32,32,32,28,32
123,0x55acb532f2d7,W,0x7ffca43b6be8,1,0,-48,46522801081376,-28,-408,-28,-20,-64,673380603008,-20,-288,-80,46522801081344,-96,-392,-104,-46522801081384,56,-46522801081392,-48,32,-40,56,32,32,32,32,-32,32,-28,56,32
129,0x55acb532f2ea,W,0x7ffca43b6c20,1,56,56,28,28,-352,56,48,-8,673380603064,48,-232,-24,46522801081400,-32,46522801081416,-48,-46522801081440,-104,-46522801081448,-24,-28,-96,0,-92,-24,-24,-24,-24,-28,-84,-24,-24
132,0x55acb532f2f3,W,0x7ffca43b6bb8,1,-48,-104,-76,-96,46522801081328,-48,-56,-76,-68,-56,-336,-68,-336,-136,46522801081312,-144,-46522801081336,0,80,80,76,80,80,12,80,16,80,80,104,20,80,80
