Timestamp,PC,Type,Address,pattern_type,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_4_last_read,Delta_with_4_last_write,Delta_with_5_last_read,Delta_with_5_last_write,Delta_with_6_last_read,Delta_with_6_last_write,Delta_with_7_last_read,Delta_with_7_last_write,Delta_with_8_last_read,Delta_with_8_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write,Delta_with_4_next_read,Delta_with_4_next_write,Delta_with_5_next_read,Delta_with_5_next_write,Delta_with_6_next_read,Delta_with_6_next_write,Delta_with_7_next_read,Delta_with_7_next_write,Delta_with_8_next_read,Delta_with_8_next_write
5,0x5589b2c3c0a9,R,0x7ffd74fdc570,1,,,,,,,,,,,,,,,,,-46676668175768,-8,-46676668175752,-24,-104,-324,-324,-336,-336,-344,-46676668175776,-316,-316,-304,-280,-296
9,0x5589b2c3c0b1,W,0x7ffd74fdc568,1,-8,,,,,,,,,,,,,,,,-46676668175760,-8,-46676668175744,-264,-96,-316,-316,-308,24,-336,-304,-308,-46676668175776,-296,-272,-304
11,0x5589b2c3c0b2,W,0x7ffd74fdc560,1,-16,-8,-16,,,,,,,,,,,,,,-46676668175752,-8,-88,-256,-88,-320,-320,-300,-46676668175760,-328,-300,-300,-46676668175768,-280,-264,-328
16,0x5589b2c3c0bf,R,0x5589b2c3efd8,1,-46676668175768,-46676668175752,-46676668175768,-46676668175760,-46676668175768,,,,,,,,,,,,16,46676668175744,46676668175664,46676668175444,46676668175444,46676668175432,46676668175784,46676668175452,46676668175456,46676668175424,46676668175452,46676668175464,-16,46676668175456,46676668175488,46676668175488
17,0x5589b2c3c0bf,W,0x7ffd74fdc558,1,46676668175744,-8,-24,-16,-24,-16,-24,,,,,,,,,,-46676668175728,-248,-80,-300,-312,-312,-46676668175752,-292,-288,-292,-292,-272,-46676668175760,-320,-256,-46676629459640
21,0x5589b2c3c008,R,0x5589b2c3efe8,1,16,-46676668175728,-46676668175752,-46676668175744,-46676668175752,-46676668175736,-46676668175752,-46676668175744,-46676668175752,,,,,,,,46676668175648,46676668175480,46676668175428,46676668175428,46676668175768,46676668175416,-24,46676668175408,46676668175440,46676668175448,46676668175436,46676668175440,-32,46676668175472,46676668175440,38716088
26,0x5589b2c3c01a,R,0x7ffd74fdc508,1,46676668175648,-80,-104,-88,46676668175664,-88,-104,-88,-104,-96,-104,,,,,,0,-168,-232,-220,120,-212,-46676668175672,-212,-208,-192,-212,-240,-176,-176,-176,-46676629459560
39,0x5589b2c3c138,R,0x7ffd74fdc508,1,0,-80,46676668175664,-88,46676668175664,-96,46676668175664,-88,-104,-88,-104,-96,-104,,,,-220,-168,-232,-232,120,-240,-46676668175672,-200,-208,-208,-46676668175680,-240,-208,-176,-192,-46676629459560
42,0x5589b2c3c18d,W,0x7ffd74fdc460,1,-168,-248,46676668175480,-256,-272,-264,46676668175496,-248,46676668175496,-256,-272,-256,-272,-264,-272,,-52,-52,-64,-44,288,-44,-46676668175504,-24,-44,-40,-8,-72,-8,-8,-24,-46676629459384
46,0x5589b2c3c195,W,0x7ffd74fdc42c,1,-220,-52,-220,-308,46676668175444,-316,46676668175428,-300,46676668175444,-300,46676668175444,-308,-324,-308,-324,-316,0,-12,-12,-20,340,20,12,28,-46676668175460,12,12,-20,44,-46676629459340,44,-46676629459332
48,0x5589b2c3c198,W,0x7ffd74fdc420,1,-232,-12,-232,-312,46676668175416,-328,-336,-312,46676668175416,-312,46676668175432,-312,46676668175432,-320,-336,-320,12,20,0,20,-46676668175440,32,20,40,56,24,24,56,40,-46676629459328,56,32
50,0x5589b2c3c19c,W,0x7ffd74fdc434,1,-212,20,-212,-44,46676668175436,-300,46676668175452,-292,-212,-292,46676668175436,-292,46676668175452,-292,46676668175452,-300,-8,-28,332,0,4,12,-46676668175468,20,36,-28,36,36,20,-46676629459340,36,20
52,0x5589b2c3c1a3,R,0x7ffd74fdc42c,1,-220,-8,-220,0,46676668175428,-300,46676668175444,-316,-324,-300,-220,-300,46676668175428,-300,46676668175444,-300,-12,-20,-46676668175452,8,8,20,-46676668175460,12,12,-20,44,-46676629459340,28,20,44,12
55,0x5589b2c3c1a9,R,0x7ffd74fdc420,1,-12,-20,-232,0,46676668175416,-64,46676668175432,-320,-336,-64,-232,-312,-232,-312,46676668175416,-312,352,-8,24,20,20,40,56,24,24,56,56,-46676629459320,40,40,56,-8
58,0x5589b2c3c1b1,R,0x7ffd74fdc580,1,352,332,120,352,46676668175768,340,46676668175784,40,16,24,120,288,120,40,120,40,-46676668175792,-360,-328,-320,-46676668175800,-312,-296,-360,-328,-46676629459680,-296,-320,-312,-328,-296,-360
61,0x5589b2c3c1b7,W,0x7ffd74fdc418,1,-360,-28,-20,-8,-240,-20,46676668175424,-72,-344,-328,-240,-20,-240,-72,-240,-320,-46676668175432,28,28,40,-46676668175440,32,64,64,32,-46676629459312,64,48,64,32,32,0
64,0x5589b2c3c094,R,0x5589b2c3efd0,1,-46676668175792,-46676668175432,-46676668175440,-46676668175440,-46676668175672,-46676668175452,-24,-46676668175504,-46676668175776,-46676668175752,-46676668175672,-46676668175768,-46676668175672,-46676668175452,-46676668175672,-46676668175504,46676668175464,46676668175460,46676668175460,46676668175480,-8,46676668175432,46676668175496,38716112,46676668175464,46676668175472,46676668175480,46676668175480,46676668175496,46676668175464,46676668175464,46676668175496
66,0x5589b2c3c1bc,W,0x7ffd74fdc434,1,46676668175460,28,20,0,8,8,-212,-44,46676668175452,-292,-212,-300,-212,20,-212,8,4,12,0,4,-46676668175468,36,36,-46676629459340,36,12,36,20,36,-28,4,36
68,0x5589b2c3c1bf,W,0x7ffd74fdc440,1,46676668175472,12,-320,12,20,32,-200,-32,46676668175448,-280,-304,-288,-200,-296,-200,32,-8,8,-12,-40,-46676668175480,-46676629459360,-8,-46676629459352,8,0,24,-8,-8,-40,-8,-46676629459328
70,0x5589b2c3c1c7,W,0x7ffd74fdc448,1,46676668175480,8,-312,48,40,40,-192,28,-192,-272,46676668175472,-280,28,-288,-192,20,-16,-16,-20,16,16,-46676629459368,16,-46676629459360,0,0,16,-16,-16,16,-20,-46676629459336
72,0x5589b2c3c1cf,W,0x7ffd74fdc438,1,46676668175464,-16,-328,4,24,4,12,12,-208,-40,46676668175440,-296,-312,-304,12,4,0,-32,-46676668175472,32,0,-46676629459352,32,8,32,16,32,-32,0,32,-46676668175472,-46676629459320
75,0x5589b2c3c224,R,0x7ffd74fdc438,1,46676668175464,0,-328,-8,24,32,12,24,-208,-40,46676668175440,-288,46676668175456,-304,24,4,-4,-32,32,32,0,-46676629459344,16,8,32,0,0,-32,-4,32,-46676668175472,-46676629459312
